Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
"['pesquisas', 'feitas', 'megas', 'institutos', 'etc', 'utilizam', 'espaço', 'amostral', 'mil', 'enquete', 'live', 'vi', 'print', 'mil', 'votos', 'gostaria', 'fizessem', 'post', 'vai', 'lá', 'resultado', 'enquete', 'enquete', 'aqui', 'live', 'flow', 'mil', 'votos', 'bolsonaro', 'lula', 'nulos', 'brancos', 'bolsonaro', 'turno']",0.12942086,-0.31856456,-0.47580057,-0.37329987,0.06260709,0.17654313,-0.27375227,-0.48778614,0.22488308,0.14335495,-0.42702085,0.16687408,-0.018155906,-0.112112924,0.034123916,0.3200619,-0.08763794,0.0049738344,0.71068925,0.5907123,-0.002047838,-0.19706976,-0.26778746,0.114891775,0.26855808,0.08348794,-0.12299172,-0.16007209,0.13658287,0.28343162,0.38024637,0.28714016,-0.24793087,0.10172847,0.07512734,-0.067735836,-0.57531136,0.3531802,0.3682521,0.070408545,0.20643592,-0.17258082,0.25377062,-0.14702556,-0.23040244,0.18623391,0.10317014,-0.020666428,-0.09447205,-0.18113844,-1
['fluminense'],0.119277775,-0.2490791,-0.4100637,-0.21271384,0.10100516,0.14153063,-0.24258189,-0.38653058,0.13703029,0.11226576,-0.37883133,0.07889595,-2.93183e-05,-0.058320183,0.07279827,0.3336913,-0.12133863,0.06952181,0.6289991,0.47202143,0.026309464,-0.15167761,-0.26559597,0.04277722,0.30447832,0.12700218,-0.14780892,-0.12055021,0.0894843,0.22627142,0.2980636,0.29314837,-0.22281934,0.115116246,0.028564889,0.014291555,-0.510044,0.3092281,0.25599536,0.047297113,0.21844755,-0.14188649,0.2054377,-0.13097836,-0.21512218,0.20818816,0.078925245,-0.03791529,-0.09670903,-0.14750925,0
"['palmas', 'palmas', 'palmas']",-0.1481596,0.121122025,-0.33838117,-0.16790144,0.17149393,0.18292645,-0.20853963,-0.34605178,0.084881686,0.17695992,-0.2710677,0.028462483,-0.009145202,-0.21828596,0.11066303,0.15872698,-0.10384898,0.17267415,0.35756534,0.6636724,-0.1985636,-0.25142512,-0.080186464,-0.053172342,0.0315525,0.034711678,-0.06635804,-0.011651058,0.032290388,0.28667602,0.33797184,0.14639702,-0.2550844,0.30779162,0.02124206,-0.06624247,-0.49022356,0.26679155,0.26107967,0.25058118,0.24094889,-0.07005831,0.27078468,-0.13822392,-0.16858982,0.3770061,0.41398504,-0.11621728,-0.25309405,-0.28062925,0
"['excelente', 'deve', 'show']",0.14739376,-0.35075694,-0.4311487,-0.39647508,-0.013871523,0.14330842,-0.28018662,-0.44020683,0.22052802,0.05799092,-0.37799713,0.16958748,-0.079709984,-0.10994929,0.04500241,0.26903668,-0.008680444,-0.06508391,0.7479398,0.5350471,0.020683913,-0.22422819,-0.17556465,0.10506176,0.2930762,0.09340142,-0.12899731,-0.08885965,0.1473521,0.30757964,0.3968052,0.24110098,-0.1841549,-0.027606752,0.073415585,-0.15913445,-0.5590246,0.3826644,0.37687752,0.102732964,0.19682412,-0.16509806,0.22960992,-0.1100545,-0.20118381,0.12329532,0.056424666,0.028052537,-0.13987942,-0.1345388,1
"['nojo', 'nojo', 'nojo', 'nojo', 'lira']",0.22704284,-0.5210228,-0.5576773,-0.5228241,0.0480823,0.1785729,-0.36234847,-0.5817496,0.2527067,0.14335892,-0.3918442,0.26421607,-0.05317118,-0.13383557,0.088786624,0.2967398,0.057704777,-0.12144984,0.7203856,0.45554608,0.0013769526,-0.25615996,-0.22842272,0.03311613,0.3609814,0.05464692,-0.12154238,-0.07120069,0.080323674,0.35476837,0.3459831,0.31329608,-0.28175348,-0.06551613,0.04355986,-0.051180623,-0.50942713,0.38004762,0.38942483,0.09761007,0.26500255,-0.18988936,0.17359334,-0.17226474,-0.19513202,0.149881,-0.027867567,0.10560465,-0.01378235,-0.029421857,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
"['made', 'with']",0.1498188,-0.34228423,-0.41981205,-0.4117482,0.06904825,0.16209592,-0.30947757,-0.42173257,0.1709251,0.07148703,-0.3542576,0.17224868,-0.064076945,-0.13202468,0.12525009,0.27119902,-0.019928195,-0.01441244,0.65724427,0.5262932,-0.015683929,-0.3025386,-0.16071036,-0.015314758,0.25676703,0.08476869,-0.072501555,-0.037036553,0.13266905,0.3357939,0.34378198,0.21922939,-0.23180301,-0.010627053,0.09045199,-0.0814692,-0.48965344,0.33381408,0.310538,0.16556624,0.25338286,-0.17670609,0.19428419,-0.06515914,-0.1522988,0.19694975,0.13159059,-0.00683714,-0.12984815,-0.12079303,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
"['celebração', 'palmas', 'palmas', 'palmas']",-0.029686356,-0.0036605264,-0.3785594,-0.2563833,0.0930278,0.13542373,-0.21927255,-0.33675882,0.12443485,0.13810112,-0.32672998,0.13319623,-0.027020508,-0.17388143,0.033194486,0.21292992,-0.057613883,0.12250981,0.43657458,0.6002569,-0.15947753,-0.2511722,-0.17567128,-0.010682408,0.077709615,0.013672616,-0.0972692,-0.075177595,0.088288434,0.2866315,0.36145163,0.1975138,-0.28097752,0.20596342,0.046627603,-0.031114345,-0.4499302,0.2690938,0.3131908,0.17147163,0.23439437,-0.127138,0.31755054,-0.181125,-0.16271792,0.26363033,0.3063848,-0.08268698,-0.16957247,-0.24900684,0
"['diminuíram', 'limite']",0.17000358,-0.29403666,-0.4630555,-0.30470234,0.10184728,0.185965,-0.26921687,-0.4559158,0.18675573,0.1301648,-0.38767907,0.14575858,-0.015639469,-0.13190053,0.06750411,0.2919964,-0.08518628,0.016170768,0.660687,0.52059275,-0.0071306676,-0.21639095,-0.1978736,0.03657085,0.25660452,0.09070214,-0.14692578,-0.051557526,0.07510864,0.3296881,0.290201,0.27044463,-0.22974871,0.08633783,0.033013802,-0.015595841,-0.56746125,0.33088136,0.2733439,0.079147644,0.23298632,-0.13106349,0.20806791,-0.11553074,-0.21182598,0.23504566,0.114415556,-0.02425159,-0.1081532,-0.13534291,1
"['palmas', 'parabéns']",-0.08375074,-0.0051350784,-0.3556192,-0.21590595,0.09505307,0.16240238,-0.23197128,-0.33032888,0.08468063,0.16018651,-0.28120652,0.05856031,-0.007469362,-0.17764308,0.07855468,0.17006157,-0.06168659,0.10955074,0.42957467,0.5782107,-0.14934379,-0.24520068,-0.1060092,-0.04356902,0.08522512,0.030947786,-0.07211861,0.003791198,0.030643499,0.25422662,0.37411565,0.1674913,-0.23079534,0.22836302,0.014610678,-0.066269785,-0.46363175,0.27270812,0.24458656,0.21784726,0.24892169,-0.08199045,0.2588476,-0.13381329,-0.1280207,0.29882452,0.2808313,-0.08380438,-0.22772221,-0.24069124,1
"['celebração', 'palmas', 'palmas', 'palmas', 'palmas', 'palmas']",-0.06228006,0.028318925,-0.37295774,-0.22887473,0.11286599,0.15140519,-0.21892475,-0.34448805,0.11638617,0.15254292,-0.3178388,0.105319895,-0.021430837,-0.18298556,0.05333365,0.19844319,-0.07768134,0.13165276,0.42677802,0.62985784,-0.16820075,-0.24830835,-0.15379786,-0.014287435,0.06854578,0.020531673,-0.08830995,-0.061366998,0.074016064,0.2868856,0.358615,0.18191823,-0.27436733,0.23833318,0.040268768,-0.04299385,-0.47310108,0.2733854,0.3018854,0.19173291,0.23190534,-0.11119702,0.30740505,-0.16951162,-0.1676417,0.29619718,0.33528104,-0.09193565,-0.19724019,-0.26305112,0
['celebração'],0.19381331,-0.22294818,-0.41697136,-0.44501352,-0.04300556,0.025836658,-0.22165744,-0.28375715,0.17962568,0.039071538,-0.38769874,0.32434827,-0.0653497,-0.111453,-0.104902625,0.31226745,0.07999154,0.059815336,0.50375134,0.39728066,-0.09966131,-0.2708101,-0.3256604,0.014037788,0.14054726,-0.03336092,-0.15870391,-0.16987884,0.18615618,0.28488922,0.38090286,0.304455,-0.32630426,-0.01600072,0.090231046,0.05034516,-0.2910443,0.23966555,0.39071295,0.032537464,0.25146228,-0.23644748,0.38711986,-0.26075953,-0.12895513,0.040314633,0.10823918,-0.019267367,0.02014908,-0.15270343,0
"['palmas', 'palmas', 'palmas', 'palmas']",-0.14461625,0.11550993,-0.34394434,-0.16801506,0.16774794,0.18383592,-0.21094462,-0.3499121,0.08833106,0.17879869,-0.27787024,0.032344863,-0.009142287,-0.21446815,0.10740721,0.16068834,-0.108344175,0.16744742,0.3694803,0.6714991,-0.19577065,-0.24907081,-0.08655894,-0.045433875,0.035760716,0.03493916,-0.06691845,-0.016484212,0.034872003,0.28686816,0.3415725,0.14669973,-0.25626954,0.30823037,0.022501376,-0.066964045,-0.49868694,0.27080047,0.2650632,0.24701281,0.237319,-0.07157546,0.27435973,-0.13965848,-0.17106083,0.37471563,0.41020197,-0.11523366,-0.25434783,-0.28395906,0
['vão'],0.30786,-0.182308,-0.43237284,-0.3646911,0.12559067,0.16390006,-0.33068314,-0.32488868,0.23745462,0.13102587,-0.3742238,0.2780693,-0.018172935,-0.15606618,0.02491391,0.2856411,0.056552716,0.036951575,0.58305055,0.43468875,0.0008229017,-0.3991311,-0.3154098,-0.1725568,0.20262979,0.014961294,-0.19179544,-0.088442825,0.20891757,0.33489445,0.2589995,0.23732625,-0.34596556,-0.072990514,0.107172795,0.10887887,-0.3858373,0.34404755,0.29707956,0.02388287,0.28454465,-0.21967117,0.33909217,-0.13140889,-0.23899397,0.10809711,0.13523741,-0.056349628,-0.048740953,-0.07631759,0
"['quero', 'participar']",0.15101664,-0.29595146,-0.4481536,-0.38232625,0.08669425,0.17920847,-0.29466245,-0.47709605,0.20526901,0.19473043,-0.42145357,0.16883822,-0.022632737,-0.11199377,-0.026451277,0.28715405,-0.07172984,0.033633936,0.63431674,0.5501609,-0.04602872,-0.18727551,-0.24147347,0.06541745,0.20332368,0.08158087,-0.14206038,-0.08606297,0.08401686,0.26405922,0.35141733,0.27341014,-0.2885521,0.092633784,0.055268224,-0.05046974,-0.504468,0.31707168,0.31094435,0.071469404,0.23800956,-0.17648004,0.2280391,-0.14345811,-0.19301032,0.19841135,0.054505296,-0.03629239,-0.08572936,-0.20257784,0
"['faço', 'ter', 'máquina', 'cartão', 'débito', 'crédito']",0.22463582,-0.4069815,-0.47587356,-0.45876643,0.015797723,0.1298682,-0.28859973,-0.45071498,0.2640487,0.07465953,-0.4280721,0.22702046,-0.021791682,-0.107410274,-0.001744103,0.32662258,-0.023413477,-0.042638086,0.74710125,0.5182221,0.020846957,-0.22991626,-0.3067852,0.11228078,0.27534583,0.05160509,-0.1452778,-0.14163329,0.17928343,0.29836527,0.3632829,0.32781973,-0.27680737,0.010680846,0.10251783,-0.04214931,-0.5026581,0.32424957,0.38347453,0.05947173,0.22830169,-0.19923982,0.29264405,-0.18984605,-0.21615022,0.117933825,0.05702791,0.012173985,-0.04646367,-0.1298624,0
"['obrigado', 'deus', 'abençoe']",0.20331779,-0.4358293,-0.47188038,-0.4928821,-0.03316294,0.15091577,-0.2769589,-0.43504706,0.26179433,0.10296244,-0.44431153,0.26246163,-0.044511452,-0.10566136,-0.065445915,0.30653733,-0.029512525,-0.01739618,0.70717865,0.47451094,-0.0044185673,-0.24130687,-0.31721058,0.13067302,0.24631952,0.050011564,-0.11848494,-0.15081021,0.13456352,0.28924638,0.38009912,0.33360007,-0.27541047,-0.00055825873,0.10814412,-0.023061791,-0.47393453,0.28172517,0.37990373,0.044047687,0.2421302,-0.1988019,0.3049034,-0.19367515,-0.168787,0.08927453,0.048984714,0.018391917,-0.025027238,-0.15104778,0
"['coração', 'azul', 'foguete', 'coração', 'azul', 'foguete']",0.22665094,-0.39498636,-0.46881232,-0.47625762,0.013863176,0.13287206,-0.2504395,-0.3893722,0.2662047,0.10484715,-0.48237807,0.3066721,-0.02849008,-0.06997308,-0.09526741,0.38034263,-0.03924789,0.04260475,0.6411422,0.42468733,0.03324456,-0.23483104,-0.38717127,0.1424418,0.23079573,0.050272577,-0.110864654,-0.26285353,0.18229643,0.28766924,0.34945342,0.35802183,-0.31436703,-0.011049506,0.1466959,0.07216156,-0.40538067,0.23462754,0.38769704,-0.01567148,0.2387971,-0.25398213,0.32751268,-0.21714404,-0.1903941,0.06982691,0.08548815,-0.030345567,0.06049281,-0.15213647,0
"['foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete', 'foguete']",0.26995343,-0.5190231,-0.44695586,-0.46592388,-0.039563715,0.18295355,-0.29526985,-0.4449631,0.32619795,0.11050216,-0.5274303,0.30262807,-0.05032207,-0.024876878,-0.07769438,0.37919134,-0.13200209,-0.012582913,0.80136687,0.46118456,0.120418355,-0.16822197,-0.417988,0.26573852,0.32647178,0.17668054,-0.118316196,-0.2823343,0.19201304,0.27847376,0.27071497,0.34954005,-0.26607352,-0.07764608,0.19006774,0.04807803,-0.4914234,0.24694875,0.35133615,-0.051905334,0.2030109,-0.24842015,0.23774077,-0.13447435,-0.24389155,0.0010095778,-0.029311229,0.0013153149,0.03843715,-0.1767673,0
"['wish', 'everyone', 'can', 'be', 'like', 'you', 'ronnie', 'lost', 'since', 'you', 'have', 'been', 'managing', 'my', 'trading', 'account', 'love', 'you', 'so', 'much']",0.2008853,-0.41195112,-0.49761793,-0.40655357,0.043546192,0.16236313,-0.3016044,-0.47136328,0.20605731,0.10922786,-0.43802506,0.20182633,-0.051623154,-0.0777745,0.05301794,0.32949495,-0.05368373,-0.03787154,0.75784016,0.53925735,0.029936837,-0.24914692,-0.26533592,0.06258924,0.3287169,0.074300796,-0.107894056,-0.13265492,0.13836181,0.309842,0.4017276,0.26935586,-0.24390423,-0.0018377756,0.07382972,-0.050093673,-0.5679219,0.38428766,0.37117997,0.06427164,0.22117846,-0.20577176,0.24185565,-0.10391559,-0.17799135,0.16922836,0.04152459,0.0015361919,-0.08145807,-0.12822041,0
"['encontrei', 'talks', 'sigo', 'morning', 'queria', 'ouvir', 'talks']",0.18755658,-0.36556238,-0.5133079,-0.36149552,0.050632138,0.14880829,-0.27673766,-0.48903638,0.19582684,0.11847901,-0.4295845,0.19524445,-0.03439561,-0.078020036,0.06137939,0.3425372,-0.04095545,-0.029837644,0.7357045,0.55303085,0.016742852,-0.20335244,-0.25308967,0.07780319,0.33190134,0.079733476,-0.1552118,-0.13756008,0.1286292,0.32066056,0.39402568,0.28136045,-0.2328948,0.033831526,0.038466297,-0.02335738,-0.5888488,0.38764253,0.3615539,0.032702617,0.20393114,-0.17859697,0.23804753,-0.11934644,-0.20145227,0.18964228,0.01484136,-0.005768254,-0.06328174,-0.13287932,1
"['sempre', 'juntos', 'obrigado', 'acreditarem', 'apaixonadoapaixonado']",0.12495953,-0.3092598,-0.4540452,-0.3758006,-0.0314143,0.17317678,-0.28213942,-0.4344284,0.24012138,0.13078898,-0.384399,0.2331973,-0.046008848,-0.14152062,-0.022477413,0.20744148,-0.025722094,-0.06771243,0.666203,0.5248356,-0.028563097,-0.21083121,-0.18504916,0.131335,0.19057038,0.070978336,-0.1446548,-0.04451983,0.074237734,0.33352315,0.3148843,0.2582557,-0.23752454,0.034243144,0.05635275,-0.03639602,-0.52440345,0.28695193,0.30180982,0.089671,0.2361598,-0.11008445,0.26047823,-0.17907032,-0.19279213,0.14503732,0.06743505,0.02865317,-0.110799134,-0.17107515,1
"['lixo', 'neoliberal', 'banco']",0.12226949,-0.28322196,-0.4843615,-0.35348064,0.004314318,0.119171076,-0.2646544,-0.4141956,0.1650281,0.07539258,-0.37341353,0.18251517,-0.042006306,-0.12747072,0.05493237,0.28045622,0.02317478,-0.008704095,0.64643323,0.46656004,-0.012996293,-0.22404945,-0.17323712,0.07206005,0.24801297,0.042255633,-0.14382169,-0.047383398,0.082877845,0.32238343,0.39884356,0.26235038,-0.21829174,0.028298069,0.036339596,-0.048852988,-0.5082923,0.34483728,0.31392828,0.12252795,0.247064,-0.15563263,0.24687576,-0.16184905,-0.14537908,0.1690167,0.08469609,-0.009610738,-0.08877108,-0.1266567,-1
"['palmas', 'parabéns', 'ótimo', 'desempenho']",0.017299782,-0.16963154,-0.40052944,-0.29505748,0.035294186,0.16522294,-0.25688776,-0.3945912,0.15512975,0.13574833,-0.33646014,0.12441229,-0.0488131,-0.16287066,0.04518437,0.19405395,-0.0737104,0.020770272,0.5831223,0.5817993,-0.09089937,-0.23515216,-0.14725763,0.035541162,0.15525118,0.0546154,-0.09989345,-0.03024289,0.06796673,0.28806388,0.35514688,0.1958082,-0.22170374,0.1340241,0.039540984,-0.087789014,-0.5191454,0.31540397,0.29850197,0.16559403,0.23677099,-0.11540243,0.23812725,-0.12748884,-0.16936412,0.2216022,0.18860972,-0.01930185,-0.18267535,-0.20744945,1
"['país', 'onde', 'falta', 'próprio', 'ministro', 'voltado', 'ascensão', 'menos', 'segundo', 'dados', 'computados', 'pib', 'supera', 'ambos', 'problemas', 'diversas', 'áreas', 'necessário', 'ocorram', 'bandeira', 'referência', 'leia']",0.12228818,-0.28843278,-0.47305936,-0.35158914,0.033508185,0.16933289,-0.2793557,-0.4553753,0.215116,0.1421712,-0.40947413,0.18452166,-0.03390512,-0.12606467,0.015786095,0.27380806,-0.07231031,-0.019557392,0.7010881,0.58104813,-0.020123532,-0.21771923,-0.23102798,0.09376274,0.24376905,0.06481897,-0.13169484,-0.108864516,0.11080329,0.29727477,0.37270328,0.265452,-0.2450424,0.08265512,0.058383334,-0.06256051,-0.5693842,0.35227036,0.34810144,0.08226546,0.22180133,-0.15382639,0.2644844,-0.16026098,-0.21416016,0.1795629,0.103872955,-0.0024637291,-0.1267478,-0.18117985,0
"['orçamento', 'secreto', 'palmas']",0.06753236,-0.25204405,-0.45366004,-0.41622424,0.01676749,0.118282795,-0.23662388,-0.44856042,0.20840172,0.09846574,-0.36715293,0.21144684,-0.05631855,-0.18126293,0.019432085,0.27885884,-0.031188007,0.012386453,0.61714184,0.5759779,-0.08271845,-0.23536895,-0.21318424,0.084786594,0.18842734,0.027388344,-0.12394625,-0.1378591,0.1351432,0.31004182,0.37521818,0.3005691,-0.25613943,0.11028589,0.06532483,-0.06534952,-0.4957056,0.3153778,0.3998216,0.11662739,0.25109228,-0.15985137,0.28989488,-0.21354501,-0.20496856,0.17848022,0.17133716,0.018778399,-0.087238364,-0.17624184,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
['palmas'],-0.17650639,0.16601866,-0.29387563,-0.16699262,0.20146167,0.1756506,-0.18929966,-0.31516957,0.057286758,0.16224992,-0.21664707,-0.002596526,-0.009168528,-0.24882849,0.13670944,0.1430362,-0.06788742,0.214488,0.26224533,0.6010586,-0.22090721,-0.27025962,-0.029206667,-0.11508004,-0.002113203,0.03289185,-0.061874717,0.02701417,0.011637486,0.28513896,0.30916688,0.14397518,-0.24560305,0.30428153,0.011167538,-0.060469843,-0.42251697,0.2347208,0.22921138,0.27912837,0.26998803,-0.057921074,0.24218428,-0.12674733,-0.14882158,0.39532974,0.44424954,-0.12408624,-0.24306376,-0.25399098,0
"['uso', 'cartão', 'crédito', 'desde', 'banco', 'tão', 'sólido', 'matéria', 'realmente', 'entendo', 'porque', 'benefícios', 'cartão', 'black', 'oferecem', 'melhores', 'conversão', 'pontos', 'deveria', 'pontos', 'cada', 'dólar', 'gasto', 'acessos', 'salas', 'vip', 'loungkey', 'deveria', 'volta', 'promoção', 'metas']",0.15246092,-0.30932292,-0.4811898,-0.38528866,0.016859649,0.15000384,-0.28108096,-0.45257598,0.23265338,0.11536874,-0.41571185,0.21768269,-0.049996093,-0.11610804,0.013057448,0.2895915,-0.04123789,-0.03458249,0.7148249,0.5721256,-0.012602516,-0.22476308,-0.24750407,0.1052062,0.26155692,0.06151695,-0.1393629,-0.1378952,0.1410217,0.3158635,0.37859693,0.26645455,-0.25214425,0.036363225,0.071419835,-0.05324659,-0.5552254,0.36053994,0.37650156,0.06393984,0.21083488,-0.17586799,0.2755178,-0.16233051,-0.21599355,0.15134753,0.08207419,0.006200534,-0.09877068,-0.16515826,0
['fogo'],0.23372369,-0.42271775,-0.4221881,-0.43658352,0.05056382,0.10938732,-0.23785639,-0.43328482,0.24069768,0.022735577,-0.38618362,0.25516316,-0.027823107,-0.1538299,0.08106534,0.3342257,0.012952774,0.016633324,0.59860843,0.3086382,0.06767981,-0.24371918,-0.3020771,0.051134467,0.25347227,0.08544298,-0.19033498,-0.1102255,0.1658109,0.33892176,0.17884651,0.3722441,-0.27544612,-0.077441536,0.13396429,0.09679055,-0.34281576,0.22950707,0.32351688,0.07046309,0.33120978,-0.22964068,0.17474572,-0.16118383,-0.22880517,0.052332267,0.07002708,0.03230582,0.14204927,-0.026020661,0
"['povo', 'adora', 'roubado', 'defender', 'banco', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'brincadeira', 'kkkkk']",0.19693543,-0.41603953,-0.49938112,-0.40035498,0.011473022,0.15378045,-0.27384079,-0.45403206,0.22218716,0.11275337,-0.4434083,0.2399069,-0.05671809,-0.07398838,-0.02225168,0.30872732,-0.08419902,-0.0599526,0.73809075,0.546963,-0.0010751571,-0.20687738,-0.2543143,0.13948706,0.29403272,0.06778267,-0.10786195,-0.14962605,0.10626539,0.3257269,0.36361334,0.28348163,-0.2573502,0.00694144,0.057160694,-0.005864542,-0.561583,0.33430436,0.3608809,0.017588584,0.20945184,-0.17927882,0.24413913,-0.16157928,-0.1843083,0.16522248,0.026357029,0.029160688,-0.08027585,-0.1549112,-1
"['deixem', 'cores', 'paletas', 'azul', 'escuro', 'kkkkk', 'nada', 'ver', 'imagem']",0.14727324,-0.29220533,-0.4562465,-0.31548485,0.058345497,0.12541537,-0.23878461,-0.37831894,0.16169922,0.059072156,-0.4139445,0.16680314,-0.0672601,-0.045324128,0.03142261,0.29697096,-0.054711714,-0.0071508377,0.6777966,0.571728,-0.017834362,-0.23957804,-0.20528606,0.075203985,0.29175165,0.053523533,-0.10836709,-0.11639491,0.120777935,0.33662462,0.4302336,0.2165419,-0.23961933,-0.002854938,0.05229162,-0.037742384,-0.559412,0.35979256,0.37387893,0.060785823,0.18038492,-0.1927957,0.25865194,-0.110115804,-0.14765556,0.21869278,0.10014007,-0.026923522,-0.12255557,-0.1624271,-1
"['claro', 'vão', 'ter', 'roubalheira', 'pior', 'suporte', 'horrível']",0.15398054,-0.3181326,-0.49863034,-0.39629012,0.041028995,0.15299086,-0.3132758,-0.44572425,0.19622797,0.15442525,-0.41532534,0.22595072,-0.04659274,-0.093622334,0.015953649,0.33279207,-0.03385647,-0.0015739626,0.676005,0.53302276,-0.012931755,-0.23116067,-0.23971383,0.06493427,0.28050312,0.06325837,-0.095337905,-0.15378712,0.11515919,0.2905465,0.40267506,0.26915947,-0.2613999,0.039617997,0.061032943,-0.032716725,-0.5185721,0.35560983,0.34142852,0.06768029,0.22647879,-0.19173981,0.2513907,-0.16515039,-0.17928043,0.17424367,0.065834984,-0.014794609,-0.10589949,-0.16184302,-1
[],-0.16015697,-0.18596035,-0.26729253,-0.66314507,0.53412396,0.04955481,-0.36627334,-0.36894763,-0.009451821,0.023264619,-0.3211028,-0.14305332,-0.056373112,-0.3717482,0.42296028,0.36046106,0.09585371,0.41523212,0.47077435,0.40114215,-0.02698252,-0.60473025,0.06018558,-0.48285866,0.27464503,0.22154477,-0.18801674,0.18466067,0.116275415,0.27651942,0.48284638,0.530788,-0.4254846,0.03666165,0.18137619,-0.028679475,-0.23917472,0.297724,0.34127873,0.3364424,0.73389876,-0.30474067,0.3393998,-0.062100198,-0.1589345,0.5612364,0.2866434,-0.03508971,-0.04558017,-0.12949939,-1
