Column1,id,autor,texto,shortCode,tipoInteracao,tipoMidia,idInteracao,idPai,URL,dataPublicada,dataInsercao,anomalia,probabilidadeAnomalia,processado,contemHyperlink
2307,758597,jmarcorioxs,"Vocês estão falindo? Acho que sim né, pq diminuir drasticamente o limite de crédito das pessoas sem motivo, é indício de falência!!! Decepcionante",ClUIFQpJ1Dk,comment,REELS,18139632736304568,-,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18139632736304568/,2022-11-28 09:57:10,2022-11-28 10:01:49,-1,0,0,-1
2308,759187,amelia__lawson,"@stacy__stewart____ I pray you get more recognition for your efforts dear. If the world had more souls like yours it would be a much better place. Respect, love and blessings your way @stacy__stewart____",ClgWR-Ov2H1,comment,REELS,17974775035893430,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17974775035893430/,2022-11-28 10:21:18,2022-11-28 10:31:18,-1,0,0,-1
2309,760472,btgpactual,@ritasdc 💙,ClRX5e7O84h,reply,FEED,17990288125627867,17969185402946260,https://www.instagram.com/p/ClRX5e7O84h/c/17969185402946260/r/17990288125627867,2022-11-28 11:02:29,2022-11-28 11:31:57,-1,0,0,-1
2310,760859,alicemartinss_,"Não usem esse cartão gente , eles te dar um limite ao invés de aumentar eles TIRAM O LIMITE DE Vcs!! Não te dão uma resposta e nem fala pq que tirou , espera vc pagar pra tirar o limite . Faz vc de PALHAÇO 🤬",ClgWR-Ov2H1,comment,REELS,17973134794805323,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17973134794805323/,2022-11-28 11:37:29,2022-11-28 12:01:14,-1,0,0,-1
2311,761418,afonsonety,Eu desejo  investir  nessa modalidade  de  crédito.,ClgWR-Ov2H1,comment,REELS,17955385040246209,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17955385040246209/,2022-11-28 12:05:09,2022-11-28 12:31:18,-1,0,0,-1
2312,761940,financial.company,"Votação prorrogada. Essas são as empresas que receberam mais votos até o momento.

Você pode votar em qualquer empresa: AAI, Asset, Securitizadora, Family Office, Casas de Research, Bancos, Empresas Listadas em Bolsa, Casas de M&A, etc. Seguem as regras:

- Vote marcando a empresa nos comentários.

- Apenas um voto por pessoa.

- Encerraremos a votação às 23:59 do dia 30/11/2022.",Clbdg91O-Oo,mention,IMAGE,17867042948811547,-,https://www.instagram.com/p/Clbdg91O-Oo/,2022-11-26 12:24:27,2022-11-28 12:33:47,-1,0,0,-1
2313,763096,caioscheik,A @btgpactual FINANCIOU @ptbrasil GENTE! Saiam desse banco!!! Vamos quebrar esses golpistas,ClgWR-Ov2H1,comment,REELS,17974268257777262,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17974268257777262/,2022-11-28 13:54:39,2022-11-28 14:01:28,-1,0,0,-1
2314,763233,jxaprs,@caioscheik kkkkkkkkk vai na fé,ClgWR-Ov2H1,reply,REELS,17954851985208007,17974268257777262,https://www.instagram.com/p/ClgWR-Ov2H1/c/17974268257777262/r/17954851985208007,2022-11-28 13:59:02,2022-11-28 14:02:02,-1,0,0,-1
2315,764222,salomao2346,🙏🏻🤑🏄‍♀️💯,ClgWR-Ov2H1,comment,REELS,17949447401357767,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17949447401357767/,2022-11-28 14:52:19,2022-11-28 15:01:45,-1,0,0,-1
2316,764361,andrebtg,"@afonsonety boa tarde, sou assessor do BTG me manda uma msg via direct",ClgWR-Ov2H1,reply,REELS,17995141201588515,17955385040246209,https://www.instagram.com/p/ClgWR-Ov2H1/c/17955385040246209/r/17995141201588515,2022-11-28 14:59:59,2022-11-28 15:02:18,-1,0,0,-1
2317,764933,btgpactual,"@isa.cordeirodias, tudo bem?

Te enviamos uma mensagem privada para te ajudar com mais assertividade.

Em caso de dúvidas, estamos à disposição!",ClUIFQpJ1Dk,reply,REELS,17933076863547384,17957384276318772,https://www.instagram.com/p/ClUIFQpJ1Dk/c/17957384276318772/r/17933076863547384,2022-11-28 15:23:06,2022-11-28 15:32:05,-1,0,0,-1
2318,765017,btgpactual,"Olá, @tulioatmarketingtudo!

Sentimos muito pelo seu relato e te enviamos uma mensagem privada com mais informações.

Qualquer dúvida, nos avise.
Estamos aqui para te ajudar!",ClGtKD5uAZz,reply,FEED,18000363802550479,17974204255821892,https://www.instagram.com/p/ClGtKD5uAZz/c/17974204255821892/r/18000363802550479,2022-11-28 15:27:46,2022-11-28 15:32:25,-1,0,0,-1
2319,765018,btgpactual,"@tulioatmarketing, tudo bem?

Referente ao seu comentário em nosso post, entendemos sua posição e estamos sempre buscando entregar a melhor experiência para os nossos clientes. Nossa política de crédito leva em consideração diversos fatores, inclusive nossa capacidade de conceder crédito. O nosso time faz reanálises constantemente e, assim que tivermos alteração quanto ao seu limite, iremos te informar direto no app.

Ressaltamos que essa não é uma decisão definitiva. 

Qualquer dúvida, nos avise.
Estamos aqui para te ajudar!",ClGtKD5uAZz,reply,FEED,17985001540664509,17974204255821892,https://www.instagram.com/p/ClGtKD5uAZz/c/17974204255821892/r/17985001540664509,2022-11-28 15:26:52,2022-11-28 15:32:25,-1,0,0,-1
2320,766491,gabrielacherubim,"@btgpactual também gostaria de entender quais são os planos de continuidade para o Teatro Alfa e para a equipe toda que trabalha lá. Um Teatro super importante para a cena artística da cidade de SP e do Brasil, não pode deixar de existir assim, da noite para o dia.",ClgWR-Ov2H1,comment,REELS,18027772003394907,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18027772003394907/,2022-11-28 16:51:28,2022-11-28 17:01:48,-1,0,0,-1
2321,766492,cilihogdma,"Não consigo explicar como você me faz sentir agora, a alegria em mim é inexplicável, ganhei mais de 35.000 dólares nas últimas 2 semanas com a ajuda de @_zanetrade_",ClgWR-Ov2H1,comment,REELS,17940894137520575,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17940894137520575/,2022-11-28 16:50:46,2022-11-28 17:01:49,-1,0,0,-1
2322,766493,isabelademarchi,"@btgpactual tudo bem? Gostaria de saber quais os planos de vcs para o Teatro Alfa. Fiquei sabendo que vcs ja demitiram todos os funcionários. Que tristeza isto! O teatro é super importante para a cidade, tem uma programação riquíssima e já esta com projeto aprovado nas Leis de Incentivo. Seria mto facil para vcs manterem.",ClgWR-Ov2H1,comment,REELS,18237462529151602,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18237462529151602/,2022-11-28 16:43:17,2022-11-28 17:01:49,-1,0,0,-1
2323,768219,elisabeta_mascarenhas,"Estou realmente grato por
 todos os esforços que você tem concurso para mim com meu pequeno
 investimento de $ 800 e com uma alegria em cima de mim depois
 retirando $ 9.550 com sua ajuda @noemi_guerreiro",ClgWR-Ov2H1,comment,REELS,17969154799844105,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17969154799844105/,2022-11-28 18:08:00,2022-11-28 18:31:23,-1,0,0,-1
2324,769956,lomex26373,"Senhora mais uma vez muito obrigado por esta grande oportunidade que você me deu, eu realmente aprecio você senhora por fazer com que isso seja um sucesso Deus te abençoe muito e Deus abençoe esta empresa de investimentos.
 @profit_with_deann_murphy",ClgWR-Ov2H1,comment,REELS,18186938707300084,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18186938707300084/,2022-11-28 19:31:40,2022-11-28 20:01:39,-1,0,0,-1
2325,775234,joaorezende8,Nao recomendo o banco @btgpactual e nem sua assessoria gratuita que custa caro ao cliente! Foi por causa dessas ofertas de CDBs que uma assessora cometeu um erro que me levou mais de 6 mil reais de prejuízo! O Banco pouco se importa! Pro @btgpactual está tudo certo! Falta índole aqui,ClGtKD5uAZz,comment,FEED,17947723256228288,-,https://www.instagram.com/p/ClGtKD5uAZz/c/17947723256228288/,2022-11-29 00:02:49,2022-11-29 00:31:33,-1,0,0,-1
2326,775404,joaorezende8,"@engjohjoh esse banco não presta não, uma furada! Estou migrando de corretora, @btgpactual ganha dinheiro em cima dessas comissões que a assessoria empura pra gente! Tive mais de 6mil reais de prejuízo com isso. Corre desse banco aqui",ClGtKD5uAZz,reply,FEED,17985252964627519,17981133772754551,https://www.instagram.com/p/ClGtKD5uAZz/c/17981133772754551/r/17985252964627519,2022-11-29 00:05:22,2022-11-29 00:32:14,-1,0,0,-1
2327,775757,goncalves_carleane,Palhaçada de banco só sabe da constrangimentos aos clientes,ClUIFQpJ1Dk,comment,REELS,17972819569791709,-,https://www.instagram.com/p/ClUIFQpJ1Dk/c/17972819569791709/,2022-11-29 00:47:27,2022-11-29 01:01:09,-1,0,0,-1
2328,775901,goncalves_carleane,@eliane_sneves né isso a mesma coisa foi eu banco que não vale nada não aconselho a ninguém,ClUIFQpJ1Dk,reply,REELS,17955524759325689,18001116244531415,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18001116244531415/r/17955524759325689,2022-11-29 00:43:41,2022-11-29 01:01:43,-1,0,0,-1
2329,785084,poplixo,"bom dia equipe de transição o/

querido @lulaoficial e economistas
foi o tempo do delfim. juntar para distribuir.
agora é crescer distribuindo

meta. goal (= igual aquela porra de teto, responsabilidade fiscal, inflação,...)

bufunfa per capita 
renda per capita 
pib per capita
cobre per capita
mufunfa per capita
lombongo per capita
de us$50.000,00 até 2030

marica, rj, conseguiu us$2000,00.(2010).para us$45.000,00, maior que o japão us$39.000,00 graças ao. presal.

cria os presalt permanent fund e amazon permanent fund nos moldes do @alaska permanent fund e @norges investment management

vc eh um exemplo e sabe fazer. 
de comedor de calango a $7.000.000.000,00 de patrimônio.

renda per capita respeitavel no mundo eh o que une @movimentosemterra que produz alimentos  mercado e o novo mst verde e amarelo cristão terrorista que produz lambanças

depois buscar renda de mônaco, us$173
000.00

xô miséria. vem riqueza o/

https://data.worldbank.org/indicator/NY.GDP.PCAP.KD.ZG?locations=BR-NO-1W

https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=BR-NO-1W",Clis62iOLwt,mention,IMAGE,17964299198028043,-,https://www.instagram.com/p/Clis62iOLwt/,2022-11-29 07:53:45,2022-11-29 08:33:44,-1,0,0,-1
2330,786198,adrianapfreitas,A SEGURANÇA DO BANCO FALHA E EU FICO SEM O MEU DINHEIRO???,ClgWR-Ov2H1,comment,REELS,17885032577699804,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17885032577699804/,2022-11-29 09:58:28,2022-11-29 10:01:15,-1,0,0,-1
2331,786199,adrianapfreitas,"@btgpactual !!! POR GENTILEZA DEVOLVAM MEU DINHEIRO!!! A SEGURANÇA DO BANCO FALHA, MEU CARTÃO FÍSICO É CLONADO, ENTRO EM CONTATO COM O PÉSSIMO ATENDIMENTO E VOCÊS NÃO TEM PREVISÃO PARA ME DEVOLVER O DINHEIRO QUE FOI ROUBADO DA MINHA CONTA POR CAUSA DA FALTA DE SEGURANÇA BANCÁRIA??? NÃO TEM PREVISÃO??? É SÉRIO ISSO??????",ClgWR-Ov2H1,comment,REELS,17951072024160510,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17951072024160510/,2022-11-29 09:57:54,2022-11-29 10:01:16,-1,0,0,-1
2332,788658,paulothiagom,"Único banco que se vc tem fatura alta, ele diminui seu limite! Uso a conta há um e meio e já diminuíram meu limite em R$2,300., mesmo que pagando em dia! Paga-se a fatura e, após alguns dias, eles retiram o que sobrou de limite!",ClgWR-Ov2H1,comment,REELS,17969309797862383,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17969309797862383/,2022-11-29 12:14:02,2022-11-29 12:31:22,-1,0,0,-1
2333,788793,paulothiagom,"Único banco que se vc tem uma fatura alta, ele diminui seu limite, mesmo pagando em dia! Um ano e meio com a conta, e já diminuíram meu limite em R$2.300. Se eu pagar a fatura e sobrar limite, passa uns dia eles retiraram.",ClUIFQpJ1Dk,reply,REELS,18244134247122624,18333970141007677,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18333970141007677/r/18244134247122624,2022-11-29 12:10:35,2022-11-29 12:31:55,-1,0,0,-1
2334,789115,shbrj,"Nosso domingo foi marcado por momentos de muita emoção e conquistas!

Um dia especial para todos os amantes do hipismo, mas não mais que para o carioca Stephan Barcha, mais novo cavaleiro no hall dos campeões do Troféu Roberto Marinho. Essa conquista era a mais desejada pelo bicampeão brasileiro, único título nos GPs do circuito nacional que faltava nessa sua trajetória de sucesso. 

Além de R$ 123,6 mil em premiação do GP 84º Aniversário SHB, aconteceu também a última etapa do Grand Slam, valendo um VW Nivus 0Km, com pneus Michelin, oferecido pelo Grupo AB. 

E para fechar com chave de ouro, a vitória de Stephan garantiu o VW Nivus novinho na garagem. 

Vocês conseguem sentir essa energia?

🎥 @lcruas_ 

#trofeurobertomarinho #showjumping #hipismobrasil #grandslam #hipismo #equestre #aniversarioshb #riodejaneiro",CljKBpFAziO,mention,VIDEO,17955091955207322,-,https://www.instagram.com/reel/CljKBpFAziO/,2022-11-29 12:13:34,2022-11-29 12:33:33,-1,0,0,-1
2335,790638,adrianapfreitas,"Absolutamente nenhuma resposta concreta. SEM PRAZO, apenas a frase quase que mecânica: está sendo analisado!!!",ClgWR-Ov2H1,comment,REELS,17917600166544801,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17917600166544801/,2022-11-29 14:29:29,2022-11-29 14:31:15,-1,0,0,-1
2336,790639,adrianapfreitas,"ALÉM DA SEGURANÇA DO BANCO SER FALHA E MEU CARTÃO FÍSICO TER SIDO CLONADO, o atendimento ao cliente TAMBÉM É FALHO!",ClgWR-Ov2H1,comment,REELS,17947582043225857,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17947582043225857/,2022-11-29 14:28:44,2022-11-29 14:31:15,-1,0,0,-1
2337,790640,adrianapfreitas,@reclameaqui @btgpactual @febraban_oficial,ClgWR-Ov2H1,comment,REELS,17964378587038192,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17964378587038192/,2022-11-29 14:27:03,2022-11-29 14:31:15,-1,0,0,-1
2338,791156,adrianapfreitas,MEU CARTÃO FÍSICO FOI CLONADO !! Se algo@que eles não entendem é sobre segurança!!! @btgpactual,ClUIFQpJ1Dk,comment,REELS,17949410123345990,-,https://www.instagram.com/p/ClUIFQpJ1Dk/c/17949410123345990/,2022-11-29 14:34:01,2022-11-29 15:01:49,-1,0,0,-1
2339,791157,adrianapfreitas,kkkkkk,ClUIFQpJ1Dk,comment,REELS,17973332761795891,-,https://www.instagram.com/p/ClUIFQpJ1Dk/c/17973332761795891/,2022-11-29 14:33:07,2022-11-29 15:01:49,-1,0,0,-1
2340,793607,dominique.inv,"Semana de trabalho presencial em um dos escritórios do @btgpactual . Ter sito contratada no modelo home-office me faz valorizar momentos como esse, muito aprendizado e troca de experiências com toda a equipe presencialmente. ✨
. 
O BTG perto de você, valoriza a proximidade geográfica do assessor com o cliente, que conhecerá melhor todos os desafios regionais do assessorado. 🌎 
.
.
#investimentos #BTG #investment #assessoria #finanças #investor",CljqhvfJrNY,mention,IMAGE,17964099410103108,-,https://www.instagram.com/p/CljqhvfJrNY/,2022-11-29 16:52:05,2022-11-29 17:03:59,-1,0,0,-1
2341,794611,rotinadois,"- architecture -

📸 Canon 6D @canonbr 
🔎 Canon 40mm f2.8 STM @canoncollegeoficial 
🖥 Adobe Lightroom @adobebra @lightroom 

#canon #canon6d #canoneos #canoneos6d #canonphotography #canonprogear #canon40mm #canon40mmstm #canoncamera #canonlens #urbanphotography #arquitetura #architecture",CljxXZFuTvU,mention,IMAGE,17984519212733352,-,https://www.instagram.com/p/CljxXZFuTvU/,2022-11-29 17:51:50,2022-11-29 18:04:02,-1,0,0,-1
2342,794612,j.davide,"Segundo Morgan Housel, ao investir, você deve identificar o preço do sucesso — volatilidade e perda em meio a um demorado cenário de crescimento — e estar disposto a pagá-lo.""",,,,,,,,,,,,
2343,"E é com base nessa colocação de Housel que eu sempre digo aos meus clientes: No mundo dos investimentos o conhecimento técnico é indispensável, porém, na negociação de ações, é o controle emocional que irá definir o sucesso ou fracasso do investidor! ",,,,,,,,,,,,,,
2344,"#investimentos #ações #rendavariável #controleemocional #apsicologiafinanceira #educaçãofinanceira""",Cljwbn2gJCt,mention,VIDEO,17986664653725147,-,https://www.instagram.com/reel/Cljwbn2gJCt/,2022-11-29 17:45:05,2022-11-29 18:04:03,POSITIVE,-1,0,-1,,
2345,794613,projeto.plantar,"Plantar uma árvore é um ato que se eterniza por gerações "".",,,,,,,,,,,,
2346,Essa é a herança que vamos deixar para nossas crianças...,,,,,,,,,,,,,,
2347,"Ontem foi um lindo dia de aprendizagem e muita mão na massa. Um evento que simboliza o início de nossas atividades em São Roque de Minas, o primeiro de vários trabalhos a serem realizados em parcerias com grandes empresas! ",,,,,,,,,,,,,,
2348,#carbonosustentável ,,,,,,,,,,,,,,
2349,#emprezaamigadanatureza,,,,,,,,,,,,,,
2350,#sustentabilidade ,,,,,,,,,,,,,,
2351,#meioambiente ,,,,,,,,,,,,,,
2352,#amoanatureza,,,,,,,,,,,,,,
2353,"#plantararvores""",CljwlUGJGpQ,mention,CAROUSEL_ALBUM,17962619965952420,-,https://www.instagram.com/p/CljwlUGJGpQ/,2022-11-29 17:45:00,2022-11-29 18:04:03,NEUTRAL,-1,0,-1,,
2354,795615,samanthaborges2,"O que faz um assessor de investimentos?

Nós assessores somos os facilitadores para os investidores no mercado financeiro. 

Nossa função é apoiar e guiar nossos clientes quando se trata em negociação de ativos, assim como apresentamos informações destes de maneira clara e otimizada, tiramos duvidas e também apresentamos novas oportunidades no mercado de investimento ao investidor.

Deste modo, é mais fácil compreender os riscos e características de cada investimento que for fazer de acordo com o seu perfil de investidor. 

Então basicamente cuidamos dos seguintes itens:

💵Explicamos os custos, riscos e rentabilidade de ativos;

💵Alinhamos e estudamos o planejamento de vida do investidor junto as oportunidades de mercado;

💵Estudamos uma estratégia de investimento a ser seguida de acordo com o perfil do cliente com o máximo de agilidade  e eficiência.

💵Prezamos o crescimento do patrimônio de acordo com o padrão de vida do cliente.

Não tenha medo de conversar com o seu assessor, pois quanto mais forte for o relacionamento dos dois, melhor e mais personalizado será o seu atendimento!

Quer ser assessorado por mim? 

📩 Mande um direct e vamos conversar, adoraria te auxiliar!

Quero ajudar a estruturar o seu patrimônio com responsabilidade, sabedoria e segurança.

Conte com quem sabe e quer te ver crescer!

Samantha Borges, Assessoria Private 🎖️",CljzTJHJJ0-,mention,IMAGE,18014872927471568,-,https://www.instagram.com/p/CljzTJHJJ0-/,2022-11-29 18:08:44,2022-11-29 19:04:06,-1,0,0,-1
2355,796117,futuro_bom,"- PROJETO TÊNIS PARA TODOS - 

Esse ano demos início nas aulas de tênis no projeto Apostando no Futuro, no Coube Ginástico Desportivo, com crianças de 6 a 16 anos, toda segunda, quarta e sexta. 
Somos gratos por abrirem as portas e nos dar a oportunidade de ensinar esse esporte que tanto amamos para todas essas crianças!
Juntos somos mais fortes! 🎾💚
#teamfuturobom -  @belmondcopacabanapalace  @estacio_brasil",Clj7OayoCaT,mention,VIDEO,17994791371599430,-,https://www.instagram.com/reel/Clj7OayoCaT/,2022-11-29 19:28:03,2022-11-29 19:33:39,-1,0,0,-1
2356,797801,thaiscostag,"Meu limite era 9.700 e diminuíram para 1.324, do nada.
Um absurdo.
Vou pagar a fatura e encerrar a conta, o Inter e o Nubank são melhores.",ClUIFQpJ1Dk,reply,REELS,17944665653396159,18333970141007677,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18333970141007677/r/17944665653396159,2022-11-29 21:25:51,2022-11-29 21:32:15,-1,0,0,-1
2357,798124,dominique.inv,Confra da firma @btgpactual ✨,ClkKciPM6MJ,mention,IMAGE,17954832206331049,-,https://www.instagram.com/p/ClkKciPM6MJ/,2022-11-29 21:30:59,2022-11-29 21:34:18,-1,0,0,-1
2358,799169,rivkabeautyoficial,O app desse banco é uma bosta!!! Não cadastra nada na hora e não reconhece os documentos e fotos.,ClgWR-Ov2H1,comment,REELS,18240897583182251,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18240897583182251/,2022-11-29 22:43:21,2022-11-29 23:01:43,-1,0,0,-1
2359,799675,luizantoniojovinodossan,👏👏👏,ClgWR-Ov2H1,comment,REELS,17973499384904667,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17973499384904667/,2022-11-29 23:20:36,2022-11-29 23:31:19,-1,0,0,-1
2360,801202,enza130903,I made $70k with @alistair_owsleyfx1,ClgWR-Ov2H1,comment,REELS,18257729305113361,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18257729305113361/,2022-11-30 00:34:04,2022-11-30 01:01:22,-1,0,0,-1
2361,801220,enza130903,I made $70k with @alistair_owsleyfx1,ClUIFQpJ1Dk,comment,REELS,18002105068542661,-,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18002105068542661/,2022-11-30 00:34:09,2022-11-30 01:01:26,-1,0,0,-1
2362,807793,nuvempro,"A partir de hoje, começamos a divulgação dos Artistas Parceiros que farão parte do nosso espaço na ART-PE - Feira de Arte Contemporânea de Pernambuco.

Anunciamos, com muita satisfação, a chegada do querido multiartista Paulo Cabral! 

O pernambucano estudou Design Gráfico na UFPE, é diretor de arte, fotógrafo e artista plástico. Trabalhou por mais de 10 anos em revistas de moda da Editora Abril, em São Paulo (SP), de onde veio a linguagem de moda e fotografia nas suas pinturas.

Sem uma técnica específica, mistura diversos tipos de materiais para conseguir o efeito que gosta, entre o realismo e a ilustração. 

O trabalho que Paulo vai expor no espaço da Nuvem na @artpe_ é uma diáspora, onde mulheres negras parecem estar numa seção de fotoshooting, exibindo vestidos de alta-costura remetendo à brasilidade, ao místico e ao empoderamento feminino.
.
Lembrando que no nosso espaço, serão comercializadas tanto obras originais quanto prints selecionados. Todos os trabalhos expostos também estarão disponíveis online, na nossa já tradicional Galeria Virtual, a Nuvem Store (link na bio), junto com todos os Artistas Parceiros do nosso cast.
.
.
SERVIÇO:
ART-PE - Feira de Arte Contemporânea de Pernambuco.
Local: Cais do Sertão (2º pavimento) - Armazen 10, Av. Alfredo Lisboa, s/n - Recife, PE
Data: 9, 10 e 11 de dezembro
Horário: das 14h às 21h
Entrada franca.",CllL5HyuVZT,mention,CAROUSEL_ALBUM,17916418307642474,-,https://www.instagram.com/p/CllL5HyuVZT/,2022-11-30 07:02:52,2022-11-30 07:03:53,-1,0,0,-1
2363,807978,mktdigital_conquista,"@isa.cordeirodias pois todos os bancos vão reduzir, quando o 13 assumir. te prepara 😉",ClUIFQpJ1Dk,reply,REELS,17946630554244759,17957384276318772,https://www.instagram.com/p/ClUIFQpJ1Dk/c/17957384276318772/r/17946630554244759,2022-11-30 07:22:22,2022-11-30 07:31:56,-1,0,0,-1
2364,807980,mktdigital_conquista,"@eliane_sneves todos tiveram limite reduzido , e vem coisa pior por aí, o banco não e novo e bobo e quando o 9dedos assumir vem endividamento por aí",ClUIFQpJ1Dk,reply,REELS,17950334687180965,18001116244531415,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18001116244531415/r/17950334687180965,2022-11-30 07:24:03,2022-11-30 07:31:56,-1,0,0,-1
2365,807981,mktdigital_conquista,"@thaiscostag o critério e simples, 22 aumenta, 13 diminui 😂😂😂",ClUIFQpJ1Dk,reply,REELS,18036252067406609,18333970141007677,https://www.instagram.com/p/ClUIFQpJ1Dk/c/18333970141007677/r/18036252067406609,2022-11-30 07:21:24,2022-11-30 07:31:56,-1,0,0,-1
2366,808309,dimi.gestao,"O Encontro Empresarial é um evento anual e  tradicional, que ocorre em Dezembro, focado no segmento Atacadista e Distribuidor aqui no DF e região.
Este ano em especial o @sindiatacadistadf contará com a @sankhyagestao e o @btgpactual como Patrocinadores Oficiais.
Transformar a sociedade por meio da gestão e ser a mais desejada e inovadora até 2025! #gestao
#brasília #atacado #distribuidora #sankhya #btgpactual interestelar",CllOZRpOccN,mention,IMAGE,18330117412030706,-,https://www.instagram.com/p/CllOZRpOccN/,2022-11-30 07:24:44,2022-11-30 07:33:32,-1,0,0,-1
2367,808348,perspectiveinvestimentos,Excelente explicação,ClgWR-Ov2H1,comment,REELS,18001532155535296,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/18001532155535296/,2022-11-30 07:47:42,2022-11-30 08:01:41,-1,0,0,-1
2368,808989,btgpactual,@perspectiveinvestimentos 🚀 🚀,ClgWR-Ov2H1,reply,REELS,17949590762186125,18001532155535296,https://www.instagram.com/p/ClgWR-Ov2H1/c/18001532155535296/r/17949590762186125,2022-11-30 08:03:14,2022-11-30 08:32:00,-1,0,0,-1
2369,808990,btgpactual,@luizantoniojovinodossan Conte com a gente! 🚀 💙,ClgWR-Ov2H1,reply,REELS,17892162395670560,17973499384904667,https://www.instagram.com/p/ClgWR-Ov2H1/c/17973499384904667/r/17892162395670560,2022-11-30 08:03:51,2022-11-30 08:32:00,-1,0,0,-1
2370,809376,marlenenelso,Porque  o brg tá  diminuído  o limite  do cartão  se sempre pagamos a fatura em dia,ClgWR-Ov2H1,comment,REELS,17878904483731096,-,https://www.instagram.com/p/ClgWR-Ov2H1/c/17878904483731096/,2022-11-30 08:42:34,2022-11-30 09:02:12,-1,0,0,-1
2371,810891,aeassorocaba,"O presidente Heverton Bacca Sanches entregou pessoalmente o convite à GWM BTG Pactual @btgpactual, patrocinadora do jantar AEAS 2022 e aproveitou para conversar sobre outros projetos. 

#JANTARAEAS #70ANOSAEAS #BTGPACTUAL #AEAS",CllfYaUASN5,mention,VIDEO,17922400817626901,-,https://www.instagram.com/reel/CllfYaUASN5/,2022-11-30 09:56:31,2022-11-30 10:03:30,-1,0,0,-1
2372,812445,qamais.oficial,"A Sua Satisfação É A Nossa Missão! 
Agradecemos Pela PREFERÊNCIA! 
Conte sempre com o nosso TRABALHO.. 

#gratidao 
#foconoobjetivo 
#força 
#fé 
#errejota 
#qamais 
#pagoderomantico 
#partidoalto 
#sambanopé 
#retrô 
#humildadesempre 
#obrigadodeus 
#somdequalidade 

Gratidão a cada músico que fez parte desse lindo trabalho que foi ontem …..",CllpO4rDXfd,mention,VIDEO,17873326013794544,-,https://www.instagram.com/reel/CllpO4rDXfd/,2022-11-30 11:28:00,2022-11-30 11:33:24,-1,0,0,-1
2373,812963,onixcapital,"Uma noite de encontros e muito conhecimento onde nossos clientes de Barreiras-Ba puderam acompanhar e participar do nosso bate-papo sobre Cenário macroeconômico pós eleições no Brasil e planejamento patrimonial.

Nosso agradecimento especial a todos que se fizeram presentes e aos nossos parceiros da @pudentialdobrasil .

🎬 @revista_77",CllsqI7goSC,mention,VIDEO,17920151501630824,-,https://www.instagram.com/reel/CllsqI7goSC/,2022-11-30 11:51:26,2022-11-30 12:03:35,-1,0,0,-1
2374,812964,revista_77,"Uma noite especial e cheia de conhecimento!
Nosso grande parceiro @maxsuel_jesus junto com a @onixcapital , @btgpactual e a @prudentialdobrasil , realizaram um jantar interativo com os seus clientes. Em meio a diversão, drinks e muita conversa, eles debaterem sobre os seguintes assuntos: Cenário Macroeconômico Pós Eleições no Brasil e Planejamento Patrimonial.

Parabéns pelo evento e também pela preocupação e cuidado com os seus clientes! Todo sucesso para vocês ❤️",Cllp9MyAc3-,mention,VIDEO,18329824717004949,-,https://www.instagram.com/reel/Cllp9MyAc3-/,2022-11-30 11:35:53,2022-11-30 12:03:35,-1,0,0,-1
2375,813002,jayipacderota,Estou muito grato por todo o esforço que você me rendeu com meu investimento de R$ 17.000 e com alegria em cima de mim depois de sacar R$ 60.000 com sua ajuda @profit_with_noemimata,CllkSBOuKlJ,comment,FEED,17960177744154924,-,https://www.instagram.com/p/CllkSBOuKlJ/c/17960177744154924/,2022-11-30 12:17:55,2022-11-30 12:31:19,-1,0,0,-1
2376,813003,eduardocolares,Atendam o telefone pelo amor de Deus,CllkSBOuKlJ,comment,FEED,17960047619156343,-,https://www.instagram.com/p/CllkSBOuKlJ/c/17960047619156343/,2022-11-30 11:25:32,2022-11-30 12:31:19,-1,0,0,-1
