dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,texto_tokenizado,sentimento_revisto
"""2022-07-10 16:55:00""","""11rao6464""",Esse cidadão se chama @julianoacustodio agente autônomo do @btgpactual pela empresa onde ele é ceo a @eqiinvestimentos,NEUTRAL,comentário,0,41,https://www.instagram.com/p/Cf16pHvFuIe/#17864915810749680,0,0,Esse cidadão se chama @julianoacustodio agente autônomo do @btgpactual pela empresa onde ele é ceo a @eqiinvestimentos,"['esse', 'cidadão', 'chama', 'agente', 'autônomo', 'do', 'empresa', 'onde', 'ceo']",0.0
"""2022-07-10 17:56:00""",isabogari,@nataliasnascimento você ja recebeu o link de acesso?,NEUTRAL,resposta,0,31,https://www.instagram.com/p/Cf1eiHPOdfH/#17925437297515818,0,0,@nataliasnascimento você ja recebeu o link de acesso?,"['você', 'ja', 'recebeu', 'link']",0.0
"""2022-07-10 18:11:00""",ibradimec,Qual o horário de início?,NEUTRAL,comentário,0,13,https://www.instagram.com/p/Cf1eiHPOdfH/#17924782787439836,0,0,Qual o horário de início?,['horário'],0.0
"""2022-07-10 21:51:00""",cas_alves,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/CemDi-rsSMy/#18224691055121025,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",1.0
"""2022-07-10 22:06:00""",emprestimofgtsofc,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf1eiHPOdfH/#17935630778334254,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",0.0
"""2022-07-10 22:28:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf1eiHPOdfH/#17979138118569424,0,0,palmas ,['palmas'],0.0
"""2022-07-10 23:10:00""",luiz_a.j.dos_santos,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf1eiHPOdfH/#18020559937403524,0,0,palmas ,['palmas'],0.0
"""2022-07-10 23:33:00""",silverlima655,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf1eiHPOdfH/#18237553411115946,0,0,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.","['depositei', 'testar', 'depois', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",1.0
"""2022-07-11 00:18:00""",davizuglo,@danizylo tooooope,NEUTRAL,resposta,0,35,https://www.instagram.com/p/CfxBErAp06O/#17948839448011264,0,0,@danizylo tooooope,['tooooope'],0.0
"""2022-07-11 01:57:00""",_laura_andrew_,"Decided to act on faith instead of fear and Im now reaping on the rewards of that bold step, making more than I could ever imagine all thanks to an amazing woman @stacy__stewart___",NEUTRAL,comentário,0,50,https://www.instagram.com/p/Cf1eiHPOdfH/#17948286824075867,0,0,"Decided to act on faith instead of fear and Im now reaping on the rewards of that bold step, making more than I could ever imagine all thanks to an amazing woman @stacy__stewart___","['decided', 'to', 'act', 'on', 'faith', 'instead', 'fear', 'and', 'im', 'now', 'reaping', 'on', 'the', 'rewards', 'that', 'bold', 'making', 'more', 'than', 'could', 'ever', 'imagine', 'all', 'thanks', 'to', 'an', 'amazing', 'woman']",0.0
"""2022-07-11 08:32:00""",tgoncalvesm,É hoje BTG TALK 🙌👏,NEUTRAL,comentário,0,17,https://www.instagram.com/p/Cf1eiHPOdfH/#17871711020684010,0,0,É hoje BTG TALK celebração palmas ,"['talk', 'celebração', 'palmas']",0.0
"""2022-07-11 10:20:00""",yagodml,O @btgpactual e a @moneytimesbr acham q o povo é ingênuo a esse ponto... A malandragem está sendo sacada a milhares de km de distância...,NEGATIVE,comentário,0,36,https://www.instagram.com/p/Cf3y_MlOS0n/#17931707501350520,0,0,O @btgpactual e a @moneytimesbr acham q o povo é ingênuo a esse ponto... A malandragem está sendo sacada a milhares de km de distância...,"['acham', 'povo', 'ingênuo', 'esse', 'malandragem', 'sacada', 'milhares', 'km']",0.0
"""2022-07-11 11:23:00""",_gomes.94,"Bom dia, qual o horário?",NEUTRAL,comentário,0,12,https://www.instagram.com/p/Cf1eiHPOdfH/#18214978201154618,0,0,"Bom dia, qual o horário?",['bom'],0.0
"""2022-07-11 13:06:00""",__viniciussantanaa,Fluminense,NEUTRAL,comentário,0,38,https://www.instagram.com/p/CaSCaryvwd5/#17943641536992500,0,0,Fluminense,['fluminense'],0.0
"""2022-07-11 14:17:00""",shaycannon1,Oi! O link on-line que recebi no e-mail não está abrindo.,NEUTRAL,comentário,0,27,https://www.instagram.com/p/Cf1eiHPOdfH/#17962719340702235,0,0,Oi! O link on-line que recebi no e-mail não está abrindo.,"['link', 'recebi', 'não']",0.0
"""2022-07-11 14:44:00""",linofrans,"Fiz inscrição, porem não recebi o link de acesso!",POSITIVE,comentário,0,41,https://www.instagram.com/p/CfcTLuLu7DH/#17927672435280116,0,0,"Fiz inscrição, porem não recebi o link de acesso!","['fiz', 'porem', 'não', 'recebi', 'link']",0.0
"""2022-07-11 14:39:00""",edison_fidalgo,Não recebi o link de acesso,NEGATIVE,comentário,0,24,https://www.instagram.com/p/Cf1eiHPOdfH/#17868332570696657,0,0,Não recebi o link de acesso,"['não', 'recebi', 'link', 'acesso']",0.0
"""2022-07-11 14:39:00""",marcusvinicius.acosta,Eu não consigo ter o acesso a transmissão 😢.,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf1eiHPOdfH/#17847129524795897,0,0,Eu não consigo ter o acesso a transmissão decepcionado_mas_aliviado .,"['não', 'consigo', 'acesso', 'transmissão']",0.0
"""2022-07-11 15:03:00""",lizardoamorim,Cuidado. Vão apagar sua mensagem. Contraditório com. BTG não exist,NEGATIVE,resposta,0,37,https://www.instagram.com/p/Cf4XPjhpT8G/#17947474142043151,0,0,Cuidado. Vão apagar sua mensagem. Contraditório com. BTG não exist,"['vão', 'apagar', 'contraditório', 'não', 'exist']",0.0
"""2022-07-11 14:58:00""",sergiomorais1964,"Não consigo entrar,",NEGATIVE,comentário,0,12,https://www.instagram.com/p/Cf1eiHPOdfH/#17954482729926464,0,0,"Não consigo entrar,","['não', 'consigo']",0.0
"""2022-07-11 14:56:00""",_gomes.94,"@btgpactual estou online acompanhando tudo, obrigado 🧠🚀",POSITIVE,resposta,0,45,https://www.instagram.com/p/Cf1eiHPOdfH/#17968242985681102,0,0,"@btgpactual estou online acompanhando tudo, obrigado 🧠foguete ","['online', 'acompanhando', 'obrigado']",0.0
"""2022-07-11 14:54:00""",brunassilvas,Quando a nação prioriza o bem estar social do seu povo ela progride! Pois a vida é mais importante!!,POSITIVE,comentário,0,32,https://www.instagram.com/p/Cf4XPjhpT8G/#17942890622307184,0,0,Quando a nação prioriza o bem estar social do seu povo ela progride! Pois a vida é mais importante!!,"['nação', 'prioriza', 'bem', 'social', 'do', 'povo', 'vida', 'mais']",0.0
"""2022-07-11 14:53:00""",brunassilvas,Porque não há espaço para o contraditório? Porque não chamar personagens vlm visões também diferentes?,NEUTRAL,comentário,0,24,https://www.instagram.com/p/Cf4XPjhpT8G/#17951462137973885,0,0,Porque não há espaço para o contraditório? Porque não chamar personagens vlm visões também diferentes?,"['não', 'espaço', 'não', 'chamar', 'personagens', 'vlm', 'visões']",0.0
"""2022-07-11 14:48:00""",_gomes.94,@btgpactual sim sou escrito,NEUTRAL,resposta,0,25,https://www.instagram.com/p/Cf1eiHPOdfH/#17979609466577199,0,0,@btgpactual sim sou escrito,"['sim', 'escrito']",0.0
"""2022-07-11 15:14:00""",gabrielabcosta,nao estou conseguindo acessar o link,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17928645314262875,0,0,nao estou conseguindo acessar o link,"['nao', 'conseguindo', 'acessar', 'link']",1.0
"""2022-07-11 15:12:00""",ogustavo.hsilva,"Show... Eu comecei a investir em 2019, cheio de dividas, aí veio a pandemia e me lasquei todo, acabei canibalizando minha carteira, hoje com as finanças alinhadas retomei os investimentos, mas tenho um adendo ao grupo BTG. tenho conta e cartão para o brasileiro médio que só tem acesso a produtos via App de celular, façam aprimoramentos em seus apps pois a maioria só corre para corretoras do grupo XP, que quanto mais se aproxima de política mais causa desconfiança dos investidores.",NEGATIVE,comentário,1,57,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17918000966415383,0,0,"Show... Eu comecei a investir em 2019, cheio de dividas, aí veio a pandemia e me lasquei todo, acabei canibalizando minha carteira, hoje com as finanças alinhadas retomei os investimentos, mas tenho um adendo ao grupo BTG. tenho conta e cartão para o brasileiro médio que só tem acesso a produtos via App de celular, façam aprimoramentos em seus apps pois a maioria só corre para corretoras do grupo XP, que quanto mais se aproxima de política mais causa desconfiança dos investidores.","['comecei', 'investir', 'cheio', 'aí', 'veio', 'pandemia', 'lasquei', 'acabei', 'canibalizando', 'finanças', 'alinhadas', 'retomei', 'adendo', 'ao', 'grupo', 'conta', 'cartão', 'brasileiro', 'médio', 'acesso', 'produtos', 'via', 'app', 'façam', 'aprimoramentos', 'apps', 'maioria', 'corre', 'corretoras', 'do', 'grupo', 'mais', 'aproxima', 'política', 'mais', 'causa', 'desconfiança']",0.0
"""2022-07-11 15:29:00""",ibradimec,"@btgpactual Sim, o e-mail estava no spam. O evento está ótimo!!!",POSITIVE,resposta,0,48,https://www.instagram.com/p/Cf1eiHPOdfH/#18304754557028794,0,0,"@btgpactual Sim, o e-mail estava no spam. O evento está ótimo!!!","['estava', 'evento']",0.0
"""2022-07-11 16:03:00""",isabogari,@btgpactual Recebi sim! Obrigada,POSITIVE,resposta,0,45,https://www.instagram.com/p/Cf1eiHPOdfH/#17879426378701770,0,0,@btgpactual Recebi sim! Obrigada,"['recebi', 'obrigada']",0.0
"""2022-07-11 16:18:00""",geraldgrant534,Eu aconselharia e recomendaria @earn_bitcoin_with_joan para quem está buscando migrar para um sonho melhor com negociação.  Ela é honesta e confiável.  @earn_bitcoin_with_joan,POSITIVE,comentário,0,33,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#18010101898427542,0,0,Eu aconselharia e recomendaria @earn_bitcoin_with_joan para quem está buscando migrar para um sonho melhor com negociação.  Ela é honesta e confiável.  @earn_bitcoin_with_joan,"['aconselharia', 'recomendaria', 'buscando', 'migrar', 'sonho', 'melhor', 'honesta']",0.0
"""2022-07-11 17:01:00""",igoramorimmarques,"@btgpactual patrocina aqui! Vem, corre 😂",NEUTRAL,comentário,1,63,https://www.instagram.com/reel/Cf4iB2ol4sa/#17933940440499133,0,0,"@btgpactual patrocina aqui! Vem, corre muitoEngraçado ","['patrocina', 'corre', 'muitoengraçado']",0.0
"""2022-07-11 18:00:00""",eudiegomacedo,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17966000887698844,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 17:55:00""",ka.yunes,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#18035877283368463,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 17:48:00""",depot_de_pages,"O BTG poderia comprar o banco central, seria uma ótima adição ao Portfólio.",POSITIVE,comentário,0,29,https://www.instagram.com/p/Cf4XPjhpT8G/#17892344456601244,0,0,"O BTG poderia comprar o banco central, seria uma ótima adição ao Portfólio.","['poderia', 'comprar', 'seria', 'ótima', 'adição', 'ao']",0.0
"""2022-07-11 18:11:00""",bitcoinrio,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17931173156197206,0,0,fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo fogo ,"['fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo', 'fogo']",1.0
"""2022-07-11 18:11:00""",radarbaronee,Flávio é um gigante!,POSITIVE,comentário,0,20,https://www.instagram.com/p/Cf4uBuEJPgQ/#17936524319249933,0,0,Flávio é um gigante!,['flávio'],0.0
"""2022-07-11 18:08:00""",mirna_economirna,Foi um prazer participar!!,POSITIVE,comentário,0,35,https://www.instagram.com/p/Cf4cr-Ap8ej/#17938324958320708,0,0,Foi um prazer participar!!,['prazer'],0.0
"""2022-07-11 18:08:00""",mirna_economirna,💙💙,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4cr-Ap8ej/#17874838811708725,0,0,coração azul coração azul ,"['coração', 'azul', 'coração', 'azul']",0.0
"""2022-07-11 18:05:00""",marcenaelaine,Palestra excelente! Eu também sou do Jabour! Tiro o meu chapéu pra você Flávio! 🙌🙌🙌,POSITIVE,comentário,0,21,https://www.instagram.com/p/Cf4uBuEJPgQ/#17940556913282671,0,0,Palestra excelente! Eu também sou do Jabour! Tiro o meu chapéu pra você Flávio! celebração celebração celebração ,"['palestra', 'do', 'tiro', 'chapéu', 'você', 'celebração', 'celebração', 'celebração']",0.0
"""2022-07-11 18:30:00""",silverlima655,"Estou tão animado quando abri minha carteira e vi meu pagamento de $ 90k, que impulso!  Você é o tipo de gerente que eu sempre quis consertar.  Muito obrigado pelo pagamento @trade_with_joyphillip_fx.",POSITIVE,comentário,0,37,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17962010581813126,0,0,"Estou tão animado quando abri minha carteira e vi meu pagamento de $ 90k, que impulso!  Você é o tipo de gerente que eu sempre quis consertar.  Muito obrigado pelo pagamento @trade_with_joyphillip_fx.","['tão', 'animado', 'abri', 'carteira', 'vi', 'pagamento', 'você', 'tipo', 'gerente', 'sempre', 'muito', 'obrigado', 'pagamento']",0.0
"""2022-07-11 18:30:00""",silverlima655,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4cr-Ap8ej/#17954646535914652,0,0,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.","['depositei', 'testar', 'depois', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.0
"""2022-07-11 18:27:00""",urielshark,Exatamente isso,POSITIVE,comentário,0,11,https://www.instagram.com/p/Cf4uBuEJPgQ/#17927764418420554,0,0,Exatamente isso,['exatamente'],0.0
"""2022-07-11 18:30:00""",silverlima655,"Por favor, continue com seus bons mundos, fiquei empolgado quando abri minha carteira e vi o lucro de US $ 20.000, muito obrigado @trade_with_joyphillip_fx.",POSITIVE,comentário,0,47,https://www.instagram.com/p/Cf4XPjhpT8G/#17860985258732580,0,0,"Por favor, continue com seus bons mundos, fiquei empolgado quando abri minha carteira e vi o lucro de US $ 20.000, muito obrigado @trade_with_joyphillip_fx.","['continue', 'bons', 'fiquei', 'empolgado', 'abri', 'carteira', 'vi', 'lucro', 'us', 'muito', 'obrigado']",1.0
"""2022-07-11 18:59:00""",felix_yiuuu,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_",NEUTRAL,comentário,0,50,https://www.instagram.com/p/Cf4cr-Ap8ej/#18057817564325256,0,0,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_","['você', 'fonte', 'toda', 'esperança', 'você', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', 'mais', 'suficiente', 'começar', 'vida', 'novamente']",0.0
"""2022-07-11 18:58:00""",felix_yiuuu,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_",NEUTRAL,comentário,0,50,https://www.instagram.com/p/Cf4uBuEJPgQ/#17983647751539382,0,0,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_","['você', 'fonte', 'toda', 'esperança', 'você', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', 'mais', 'suficiente', 'começar', 'vida', 'novamente']",0.0
"""2022-07-11 18:54:00""",saulomarculino,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17948492387071955,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 19:10:00""",stecelentano,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17943142613129385,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 19:06:00""",stecelentano,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4cr-Ap8ej/#17920660610345738,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 19:05:00""",stecelentano,Sensacional 👏👏,POSITIVE,comentário,0,20,https://www.instagram.com/p/Cf4uBuEJPgQ/#18145287055259433,0,0,Sensacional palmas palmas ,"['sensacional', 'palmas', 'palmas']",0.0
"""2022-07-11 19:18:00""",kenstore689,Tenho feito grandes progressos com @trade_with_joyphillip_fx. Eu tive sorte o suficiente para encontrar alguns comentários de pessoas falando sobre as suas boas obras e estava determinado a dar-lhe uma tentativa.  Não demorou muito antes de eu começar e recebeu $ 50.000.,POSITIVE,comentário,1,76,https://www.instagram.com/p/Cf4XPjhpT8G/#18033515257371661,0,0,Tenho feito grandes progressos com @trade_with_joyphillip_fx. Eu tive sorte o suficiente para encontrar alguns comentários de pessoas falando sobre as suas boas obras e estava determinado a dar-lhe uma tentativa.  Não demorou muito antes de eu começar e recebeu $ 50.000.,"['feito', 'grandes', 'progressos', 'tive', 'sorte', 'suficiente', 'encontrar', 'comentários', 'pessoas', 'falando', 'boas', 'obras', 'estava', 'determinado', 'não', 'demorou', 'muito', 'antes', 'começar', 'recebeu']",0.0
"""2022-07-11 19:18:00""",kenstore689,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.",POSITIVE,comentário,1,72,https://www.instagram.com/p/Cf4cr-Ap8ej/#17939422115191024,0,0,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.","['não', 'posso', 'explicar', 'você', 'faz', 'sentir', 'alegria', 'mim', 'fiz', 'mais', 'us', 'ao', 'longo', 'últimas', 'duas', 'semanas', 'ajuda']",0.0
"""2022-07-11 19:18:00""",kenstore689,"Não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável. Ganhei mais de US $ 32.000 nas últimas 2 semanas, obrigado @trade_with_joyphillip_fx.",POSITIVE,comentário,1,69,https://www.instagram.com/p/Cf4uBuEJPgQ/#17956996903784061,0,0,"Não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável. Ganhei mais de US $ 32.000 nas últimas 2 semanas, obrigado @trade_with_joyphillip_fx.","['não', 'posso', 'explicar', 'você', 'faz', 'sentir', 'alegria', 'mim', 'ganhei', 'mais', 'us', 'últimas', 'obrigado']",0.0
"""2022-07-11 19:23:00""",patriotapm,Fora lula,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf4XPjhpT8G/#17968434343675705,0,0,Fora lula,['lula'],0.0
"""2022-07-11 19:35:00""",pedrolucas36173,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4XPjhpT8G/#17951823565964127,0,0,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.","['depositei', 'testar', 'depois', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.0
"""2022-07-11 19:35:00""",pedrolucas36173,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.",POSITIVE,comentário,1,72,https://www.instagram.com/p/Cf4cr-Ap8ej/#17938130579240981,0,0,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.","['não', 'posso', 'explicar', 'você', 'faz', 'sentir', 'alegria', 'mim', 'fiz', 'mais', 'us', 'ao', 'longo', 'últimas', 'duas', 'semanas', 'ajuda']",0.0
"""2022-07-11 20:12:00""",wesleypaiva1,"Estou querendo transferir minha custódia para outra corretora, vocês @btgpactual ainda estão cobrando taxa de corretagem para ações?",NEUTRAL,comentário,0,33,https://www.instagram.com/p/Cf4uBuEJPgQ/#17926022900422268,0,0,"Estou querendo transferir minha custódia para outra corretora, vocês @btgpactual ainda estão cobrando taxa de corretagem para ações?","['querendo', 'transferir', 'custódia', 'ainda', 'cobrando', 'taxa', 'corretagem']",0.0
"""2022-07-11 20:49:00""",joelie56955,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4uBuEJPgQ/#17874956795710863,0,0,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.","['depositei', 'testar', 'depois', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.0
"""2022-07-11 21:11:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17957436742895482,0,0,palmas ,['palmas'],0.0
"""2022-07-11 21:23:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17912423606575100,0,0,palmas ,['palmas'],0.0
"""2022-07-11 22:29:00""",saulomarculino,Verdade 👏👏👏,POSITIVE,comentário,0,11,https://www.instagram.com/p/Cf4cr-Ap8ej/#18218604397144037,0,0,Verdade palmas palmas palmas ,"['verdade', 'palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 22:20:00""",felipe.mmv,Como assistir a palestra completa?,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17991651337499851,0,0,Como assistir a palestra completa?,"['assistir', 'palestra']",0.0
"""2022-07-11 23:04:00""",dsleite,Que oratória perfeita,NEGATIVE,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17963638939802215,0,0,Que oratória perfeita,"['oratória', 'perfeita']",0.0
"""2022-07-11 23:26:00""",mnapontes,Conteúdo excelente! 🚀🚀,POSITIVE,comentário,0,47,https://www.instagram.com/p/Cf4uBuEJPgQ/#18206276956091441,0,0,Conteúdo excelente! foguete foguete ,"['conteúdo', 'foguete', 'foguete']",0.0
"""2022-07-11 23:24:00""",mnapontes,Uma verdadeira aula 👏🏻👏🏻,POSITIVE,comentário,0,19,https://www.instagram.com/p/Cf4cr-Ap8ej/#17940981608283394,0,0,Uma verdadeira aula palmas 🏻palmas 🏻,"['verdadeira', 'aula', 'palmas']",0.0
"""2022-07-11 23:24:00""",mnapontes,🚀 🚀,NEUTRAL,comentário,0,29,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17845160318805568,0,0,foguete  foguete ,"['foguete', 'foguete']",0.0
"""2022-07-11 23:23:00""",mnapontes,"""1o dia foi incrível! 👏🏻👏🏻""",POSITIVE,comentário,0,16,https://www.instagram.com/p/Cf1eiHPOdfH/#17925988868422262,0,0,"""1o dia foi incrível! palmas 🏻palmas 🏻""","['dia', 'palmas']",0.0
"""2022-07-11 23:23:00""",mnapontes,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17907783590606778,0,0,palmas palmas palmas palmas ,"['palmas', 'palmas', 'palmas', 'palmas']",0.0
"""2022-07-11 23:42:00""",fluzao_2020,Fluminense,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cfun5QHpmme/#17945257327981813,0,0,Fluminense,['fluminense'],0.0
"""2022-07-11 23:40:00""",fluzao_2020,Fluminense,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17875073792706249,0,0,Fluminense,['fluminense'],0.0
"""2022-07-12 00:04:00""",_laura_andrew_,"@stacy__stewart___ youre the greatest Ive seen so far and Im happy I didnt lose this opportunity, Ill continue to testify about your amazing platform and how youve changed my life for good 🙏",NEUTRAL,comentário,1,52,https://www.instagram.com/p/Cf4uBuEJPgQ/#17955742786792692,0,0,"@stacy__stewart___ youre the greatest Ive seen so far and Im happy I didnt lose this opportunity, Ill continue to testify about your amazing platform and how youve changed my life for good 🙏","['youre', 'the', 'greatest', 'ive', 'seen', 'so', 'far', 'and', 'im', 'happy', 'didnt', 'lose', 'this', 'ill', 'continue', 'to', 'testify', 'about', 'your', 'amazing', 'platform', 'and', 'how', 'youve', 'changed', 'my', 'life', 'good']",0.0
"""2022-07-12 00:41:00""",ecariocacom,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17911784096561683,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",0.0
"""2022-07-12 07:55:00""",paulokerbek,Até a @btgpactual está com safadeza? quero só ver quem vai tomar esse cargo do nosso presidente.,NEGATIVE,comentário,0,18,https://www.instagram.com/p/Cf4Bx3pOPgl/#17914111910541153,0,0,Até a @btgpactual está com safadeza? quero só ver quem vai tomar esse cargo do nosso presidente.,"['até', 'quero', 'ver', 'vai', 'tomar', 'esse', 'cargo', 'do']",0.0
"""2022-07-12 08:14:00""",marthaleonardis,@btgpactual 💙,NEUTRAL,comentário,0,34,https://www.instagram.com/reel/Cf4rDJfOL7c/#17969562226723083,0,0,@btgpactual coração azul ,"['coração', 'azul']",0.0
"""2022-07-12 09:08:00""",marcusvinicius.acosta,"Bom dia não conseguir ver todos os painéis,o que faço pra ver?",NEUTRAL,comentário,0,17,https://www.instagram.com/p/Cf4uBuEJPgQ/#17851927265790466,0,0,"Bom dia não conseguir ver todos os painéis,o que faço pra ver?","['bom', 'dia', 'não', 'conseguir', 'ver', 'todos', 'faço']",0.0
"""2022-07-12 09:32:00""",tgoncalvesm,BTG Talk 👏,POSITIVE,comentário,0,21,https://www.instagram.com/p/Cf4XPjhpT8G/#17847486233795815,0,0,BTG Talk palmas ,"['talk', 'palmas']",0.0
