Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
"['selic', 'nova']",0.28374645,-0.4081874,-0.16412252,-0.1786456,0.0123416195,0.0674362,0.08438493,-0.10483111,0.09731391,-0.07660667,-0.24266802,0.25402847,0.074536726,-0.03677476,-0.09920018,-0.00010542506,-0.33610135,-0.28912562,0.5854452,0.84785223,-0.18396841,-0.19637422,-0.7240116,-0.050092053,0.09264656,-0.37455556,0.36576676,-0.05195015,0.20536423,0.099130884,-0.1676421,0.20874931,-0.37285465,0.2222744,0.09859495,-0.10262076,-0.35768282,0.17378509,0.47349808,0.21333718,0.09249022,-0.0006213219,0.19387977,-0.06797768,-0.0020801926,0.09350155,0.20221385,0.11087626,-0.03154992,-0.067635804,-1
"['passou', 'linhas', 'leio']",0.2266439,-0.3949925,-0.13356502,-0.20443477,0.039709993,0.07555262,0.018182078,-0.109105244,0.07730014,-0.003172973,-0.25841635,0.2419771,0.076217666,-0.024708588,-0.075739555,-0.0006327162,-0.30226493,-0.24444482,0.51855916,0.82653564,-0.20941985,-0.22431886,-0.6974861,-0.11899201,0.046430368,-0.31513864,0.38492647,-0.05107185,0.20103063,0.09109412,-0.08438925,0.16670372,-0.4210701,0.21314225,0.121805646,-0.11432064,-0.29176763,0.15021233,0.43473175,0.21609104,0.13823864,-0.048857797,0.19793153,-0.044287436,0.01987156,0.12105511,0.1898491,0.06301185,-0.013817251,-0.118547924,-1
"['fizeram', 'desde', 'colocaram', 'país']",0.25161967,-0.33106568,-0.13546501,-0.17304073,0.028997432,0.07392739,0.102775134,-0.09395299,0.106308855,-0.06509896,-0.24897638,0.24576043,0.056999486,-0.067862734,-0.12764233,-0.0028573212,-0.32518,-0.26067287,0.49782813,0.77271503,-0.2070929,-0.17437392,-0.7147659,-0.011112928,0.007128977,-0.33117756,0.3200982,-0.08451379,0.22039464,0.10409412,-0.187027,0.20997317,-0.3883143,0.2318804,0.11600401,-0.088547245,-0.30007493,0.122589625,0.4217828,0.21149918,0.105716564,-0.02545549,0.20276941,-0.07695527,-0.025233809,0.05423574,0.24904454,0.058647644,-0.03258638,-0.10124857,-1
"['fim', 'ano', 'ainda', 'possível', 'ataque', 'china']",0.2836343,-0.4029215,-0.12686585,-0.16892754,0.0035119934,0.080240294,0.042695697,-0.08179067,0.124212936,-0.053891413,-0.26370895,0.24650566,0.07337292,-0.03517956,-0.14265466,0.01149093,-0.36011678,-0.30799612,0.57744026,0.85542256,-0.20217116,-0.17653765,-0.7536942,-0.032254267,0.048067722,-0.33209306,0.36349735,-0.049855858,0.2077012,0.10884606,-0.170819,0.18522453,-0.4078933,0.19012815,0.10963351,-0.08243604,-0.31584746,0.14068395,0.41579843,0.21716554,0.10529084,-0.014297079,0.15694453,-0.06992403,-0.008019827,0.062167875,0.18697175,0.08248799,-0.04960213,-0.10206478,0
"['cara', 'esperando', 'bps']",0.2472338,-0.3220102,-0.110524245,-0.1968895,0.0024442072,0.06623157,0.03977841,-0.08161951,0.12263913,-0.019122278,-0.21888636,0.2504867,0.072305985,-0.062425446,-0.14269844,-0.026711287,-0.2960928,-0.29545003,0.50546014,0.8409624,-0.2272046,-0.20104393,-0.7115242,-0.0789843,-0.00508986,-0.35448155,0.36585665,-0.060810287,0.234139,0.08839182,-0.14157449,0.14263122,-0.38088083,0.21981902,0.08942701,-0.09718924,-0.2786223,0.12862685,0.42265335,0.21711233,0.10402749,-0.005600841,0.228797,-0.055721562,0.007604613,0.094317086,0.19962035,0.048995804,-0.068232924,-0.10480724,1
"['cento', 'inflação', 'cento', 'banco', 'central', 'transformou', 'brasil']",0.30104145,-0.4110639,-0.14470764,-0.19275834,-0.11129214,0.02335736,0.045315016,-0.05093125,0.11159123,-0.11267601,-0.25371587,0.30426222,0.011151383,-0.036314193,-0.20914839,0.060052063,-0.30790067,-0.31856,0.59774274,0.7693558,-0.22313632,-0.15976268,-0.75807554,-0.00026944518,0.060068183,-0.32788587,0.30908406,-0.11075043,0.24590097,0.12611826,-0.15647414,0.25120035,-0.31983697,0.22864123,0.0860129,-0.05716197,-0.3197288,0.110648826,0.43491718,0.20415293,0.12624209,-0.021137297,0.22446078,-0.12733212,-0.016750747,0.009986448,0.18858115,0.06659259,-0.0611365,-0.09415501,-1
"['poço', 'trabalho', 'silver', 'realmente', 'fez', 'ótimo', 'trabalho', 'mim', 'lucro', 'capital', 'louco', 'obrigado']",0.25628632,-0.3845528,-0.13593952,-0.21872857,-0.06110026,0.039709486,0.06095044,-0.080401726,0.09138411,-0.087152086,-0.26167342,0.2786195,0.036216516,-0.04183239,-0.14718877,0.017896967,-0.29470477,-0.28777513,0.5456526,0.7741509,-0.214968,-0.18110475,-0.7238367,-0.016635235,0.02743061,-0.3214908,0.33491388,-0.102601685,0.23865883,0.11696732,-0.14566767,0.21950461,-0.37120646,0.21031554,0.110100605,-0.08116488,-0.3061119,0.11019989,0.4323587,0.20649616,0.11116247,-0.026767096,0.22759047,-0.09734001,-0.003513326,0.039394,0.20284182,0.074391976,-0.04077173,-0.109324105,1
"['louvável', 'atitude', 'buscar', 'dê', 'olhada', 'opções', 'oferecidas', 'batem', 'ampla', 'margem', 'ofertas', 'outros']",0.26558918,-0.36020955,-0.10682449,-0.21021809,-0.018969897,0.07308038,0.057741426,-0.07067763,0.12536362,-0.08019163,-0.25812697,0.2440371,0.05409582,-0.059351105,-0.15596575,0.024361882,-0.32647988,-0.2831721,0.53187203,0.7805671,-0.21275474,-0.16154154,-0.73989165,0.0019323995,-0.00042295546,-0.293026,0.3417882,-0.10941237,0.24139987,0.09926451,-0.1692746,0.20731916,-0.393798,0.21208706,0.11410544,-0.09730837,-0.27937916,0.10689506,0.39443067,0.21126686,0.10468477,-0.017490331,0.21541879,-0.086162455,-0.017967584,0.024913363,0.22157028,0.053011425,-0.06899511,-0.12294363,1
"['gratidão', 'amorosa', 'ajudou', 'encontrar', 'emprego', 'justamente', 'pensava', 'perdendo', 'espaço', 'ajuda', 'superar', 'algumas', 'coisas', 'gestos', 'apenas', 'tocam', 'coração', 'conseguiu', 'tantos', 'mim', 'desde', 'início', 'quero', 'dizer', 'sincero', 'obrigado', 'lá', 'todas', 'situações', 'ajuda']",0.281043,-0.4024195,-0.12008297,-0.22060512,-0.05643432,0.079044975,0.039064806,-0.092512876,0.15849315,-0.073304296,-0.26692522,0.29262194,0.02111088,-0.0720679,-0.20280744,0.028429989,-0.33924502,-0.35438046,0.5759213,0.82635516,-0.23327713,-0.15082118,-0.76302224,0.0057447106,0.0022260067,-0.30212232,0.32962564,-0.1094941,0.2505218,0.12820512,-0.18421106,0.21090737,-0.3851047,0.21346447,0.10837956,-0.08306904,-0.3128521,0.1137843,0.42696458,0.2092995,0.10776093,-0.00811709,0.22021896,-0.10016009,-0.029607125,0.010735459,0.20493287,0.07701408,-0.06933743,-0.12039175,1
"['fiquei', 'triste', 'saber', 'possível', 'usar', 'cartão', 'débito', 'espero', 'breve', 'disponibilidade', 'desta', 'opção', 'pois', 'usar', 'cartão', 'outro']",0.2906376,-0.39660233,-0.112007186,-0.2323798,-0.057441723,0.071517974,0.014984663,-0.08837968,0.14604333,-0.05988111,-0.28221488,0.29483426,0.027507046,-0.06317227,-0.2013441,0.024762165,-0.34314495,-0.33203554,0.5901079,0.8504116,-0.24656698,-0.15983601,-0.78108054,-0.003620339,0.011731625,-0.30691382,0.33889118,-0.103058174,0.2607574,0.1257697,-0.17498976,0.20999396,-0.3932234,0.21698532,0.114396915,-0.10865484,-0.32113487,0.11346253,0.4208786,0.20301399,0.099645995,-0.026698962,0.21858874,-0.087174386,-0.026076281,0.0034183315,0.19300063,0.052625477,-0.08613078,-0.14081626,-1
"['negociação', 'bitcoin', 'mudou', 'investi', 'usd', 'apenas', 'dias', 'úteis', 'após', 'percebi', 'bitcoin', 'enviados', 'carteira', 'tão', 'feliz', 'queria', 'compartilhar', 'boa', 'quiser', 'certo']",0.29734394,-0.40372914,-0.122863844,-0.20791212,-0.06783651,0.06990191,0.023722984,-0.0898244,0.14368199,-0.06819622,-0.27717125,0.3033107,0.02832276,-0.066877544,-0.1974493,0.020439548,-0.36279237,-0.35495397,0.61354244,0.86634195,-0.23355,-0.15308346,-0.7786599,0.0034241665,0.021736853,-0.32211107,0.34384832,-0.09007835,0.25385663,0.13052526,-0.19705178,0.20567937,-0.37420765,0.2182971,0.105546445,-0.08935792,-0.3435711,0.12443273,0.41759324,0.20622468,0.09495016,-0.010729879,0.20209648,-0.07592369,-0.020601992,0.0052508637,0.18619981,0.06804986,-0.082679294,-0.1293882,1
"['confiar', 'corretora', 'bloqueia', 'capital', 'coloca', 'dinheiro', 'pode', 'simplesmente', 'bloqueado', 'sistema', 'deu', 'suporte', 'faz', 'mínima', 'ideia', 'vão', 'segunda', 'menos', 'dinheiro', 'bloquearam', 'fruto', 'outro', 'ressarcimento', 'ultima', 'suporte', 'literalmente', 'ta', 'ai']",0.28076228,-0.40406096,-0.13226774,-0.2012497,-0.038391847,0.07710023,0.02735367,-0.09786666,0.13750532,-0.06757261,-0.27251682,0.28587154,0.027907558,-0.065306775,-0.17327395,0.01827618,-0.36021382,-0.3410747,0.59573436,0.8471517,-0.23764107,-0.15640941,-0.7705033,0.0039137667,0.027452987,-0.30592212,0.33993816,-0.09798581,0.24517109,0.12458329,-0.18196374,0.21241654,-0.39372355,0.23252544,0.11030499,-0.08914041,-0.33934802,0.12983881,0.4191233,0.21112834,0.118433,-0.02428135,0.19921,-0.084625065,-0.028822854,0.021628542,0.20093559,0.06761899,-0.07582409,-0.13032502,-1
"['fica', 'justificando', 'ineficiência', 'governo', 'estimação', 'baba', 'ca']",0.312639,-0.39196905,-0.09801771,-0.18633111,-0.10426628,0.04715813,0.030195853,-0.05917242,0.1460861,-0.11735304,-0.25467804,0.3003124,0.01809962,-0.07486822,-0.21031754,0.03991838,-0.34868145,-0.35539317,0.6114125,0.7992282,-0.20963664,-0.13463157,-0.7516955,0.024452984,0.020264,-0.30175254,0.31273848,-0.068935126,0.24693558,0.13790073,-0.23332779,0.23023698,-0.33269298,0.19137418,0.100944325,-0.06918994,-0.31966498,0.103608,0.37759736,0.2212588,0.10431457,0.0044960324,0.19487041,-0.085466534,-0.016462956,-0.026531968,0.18072484,0.07364157,-0.08556344,-0.106055886,-1
"['renda', 'fixa', 'celebração', 'celebração', 'celebração', 'celebração']",0.27015808,-0.3087571,-0.11331652,-0.26749897,-0.1603339,-0.024563985,0.084276244,-0.0047504357,0.120947994,-0.13773537,-0.26740912,0.3216349,-0.02936703,-0.065803766,-0.27585515,0.09419612,-0.21566844,-0.20244053,0.4940476,0.68025833,-0.21939787,-0.15365167,-0.75022566,0.035004787,0.0046032025,-0.30662447,0.25704882,-0.13979302,0.25982416,0.11113838,-0.13953169,0.31145954,-0.33684006,0.14316967,0.098807,-0.07601642,-0.17849244,0.0384593,0.43050188,0.18452089,0.09965893,-0.02422658,0.3199253,-0.1955764,0.005501596,-0.035265822,0.21043992,0.056244068,-0.012534499,-0.1238926,0
"['daqui', 'frente', 'fica']",0.3340927,-0.437796,-0.1138255,-0.16413371,-0.019144677,0.08958059,0.02586232,-0.09043957,0.15144491,-0.09659478,-0.33333084,0.22476496,0.03927581,-0.01309116,-0.20517994,0.076426685,-0.4185131,-0.3035424,0.66713214,0.8442475,-0.18928395,-0.0985911,-0.8599433,0.07737883,0.0835621,-0.2587868,0.29899463,-0.091896094,0.24746609,0.10652485,-0.23688425,0.28078467,-0.4246452,0.21172105,0.10979642,-0.084382884,-0.35554802,0.109110214,0.3767998,0.19154996,0.10431263,-0.019233296,0.14346941,-0.087245084,-0.06232634,-0.0011699498,0.1535758,0.051583346,-0.062066212,-0.13302626,0
"['fogo', 'fogo', 'fogo']",0.31993356,-0.4966139,-0.15612294,-0.23707335,-0.20016558,0.043335423,0.07707765,-0.08955664,0.13191451,-0.19613045,-0.35950446,0.32032943,0.005585514,-0.03685311,-0.20116617,0.1507378,-0.3128055,-0.32558283,0.64435595,0.6173174,-0.13509552,-0.11438334,-0.83166695,0.09444683,0.04161423,-0.20194268,0.1967402,-0.15893112,0.25919995,0.17186572,-0.25615993,0.3757596,-0.38444695,0.142168,0.13485114,0.054638833,-0.29523352,0.05044843,0.3854208,0.19202672,0.1473257,0.0199275,0.2066222,-0.19819768,-0.10213959,-0.098180056,0.1936002,0.15745513,0.0451611,-0.0763315,0
['palmas'],0.14395043,-0.042119436,-0.103427604,-0.09586563,0.2786507,0.07847832,0.116702676,-0.091972254,-0.015198002,0.12418671,-0.14816754,0.0768107,0.21975377,-0.031101804,0.114455715,-0.11380909,-0.14900096,-0.005577597,0.1717909,0.67343026,-0.19810121,-0.31759956,-0.5674116,-0.31288213,-0.0636147,-0.36726615,0.30920255,0.00015310943,0.187094,-0.0084337685,-0.040161826,0.0059522116,-0.43432885,0.28662246,0.0686625,-0.05809037,-0.1615304,0.14496961,0.37452078,0.16865751,0.1054975,-0.021323457,0.2605683,0.07359798,0.003348469,0.3089821,0.25732523,-0.05971066,0.03583337,-0.05793204,0
"['venha', 'investir', 'maior', 'banco', 'investimentos', 'américa']",0.31678975,-0.40563402,-0.12266364,-0.14675817,-0.05249337,0.067774214,0.04088795,-0.07396738,0.13526666,-0.08759727,-0.21223575,0.29407716,0.060800426,-0.07251881,-0.15371713,-0.0033235045,-0.37496015,-0.3891508,0.6167097,0.8754538,-0.2276717,-0.16539139,-0.73357165,-0.030610546,0.048678037,-0.36175293,0.3640193,-0.044809982,0.22861047,0.1213375,-0.20772237,0.17540023,-0.32924363,0.23998605,0.08772385,-0.09301846,-0.36551383,0.15847674,0.41778678,0.2297247,0.090656675,0.016635522,0.17414725,-0.0631625,-0.013195998,0.024929816,0.20184761,0.09226644,-0.11295266,-0.08550477,1
"['pode', 'vou', 'enviar', 'link']",0.30937696,-0.45362177,-0.14408217,-0.19236925,-0.046473473,0.0562781,0.014655796,-0.052374247,0.11048795,-0.101907454,-0.28533098,0.27195898,0.02531495,-0.01049423,-0.1645348,0.02675747,-0.36017132,-0.3464402,0.64576817,0.86809504,-0.20704454,-0.16875727,-0.76403934,-0.0056684897,0.09426339,-0.32026887,0.37477034,-0.07226285,0.22196653,0.13540752,-0.15916896,0.18947192,-0.3962595,0.16684972,0.09443115,-0.064014845,-0.35394147,0.15426825,0.4249117,0.19844745,0.108892076,-0.027975837,0.17663679,-0.067156926,0.016893743,0.046164602,0.13840193,0.09100248,-0.068273485,-0.10634983,1
"['imagina', 'dilma', 'estaríamos', 'argentina', 'pnc', 'tudo']",0.30668,-0.3687573,-0.13541433,-0.17169313,-0.020159302,0.08331951,0.034343105,-0.096065275,0.13469547,-0.048695672,-0.24839228,0.27950665,0.06404577,-0.079680115,-0.14275105,0.012867933,-0.3476763,-0.33367953,0.58765364,0.8511213,-0.22467388,-0.18917044,-0.7503813,-0.07164865,0.01935274,-0.33437768,0.31596538,-0.06689689,0.24950236,0.12826358,-0.19433545,0.17686607,-0.3654701,0.2543822,0.08817018,-0.038625956,-0.35618818,0.15111968,0.4124547,0.19184789,0.114228085,0.012594582,0.20930749,-0.04857825,-0.04265456,0.058191203,0.19699802,0.06324777,-0.06996203,-0.094616584,-1
"['obrigado', 'bons', 'trabalhos', 'amplia', 'bolso', 'acredito', 'ainda', 'existe', 'trader', 'legítimo', 'continuarei', 'anunciando', 'bom', 'trabalho']",0.28135705,-0.4045218,-0.12108935,-0.20686692,-0.07980875,0.049679447,0.02899231,-0.080013074,0.13044873,-0.09345167,-0.2400563,0.2940112,0.021812841,-0.06890314,-0.17948063,0.0100195985,-0.3188857,-0.3619777,0.5984381,0.8311776,-0.23497328,-0.17198975,-0.7160568,-0.02274476,0.02352734,-0.32314482,0.32839912,-0.077859044,0.24715967,0.14363338,-0.16405584,0.19821921,-0.35075903,0.21728697,0.0960827,-0.07069972,-0.34510216,0.13022335,0.42542985,0.2100198,0.12751363,-0.012077602,0.2137656,-0.086364254,-0.012879877,0.031219507,0.17807855,0.0770389,-0.0845191,-0.10804682,1
"['coração', 'azul', 'coração', 'azul', 'coração', 'azul']",0.23277596,-0.35790393,-0.16453676,-0.2966129,-0.14246735,-0.016043771,0.12065186,-0.013051307,0.08819126,-0.109227404,-0.35598576,0.3370999,-0.0514106,-0.008865819,-0.30670974,0.1348726,-0.21481459,-0.17076154,0.43865833,0.6256532,-0.19527595,-0.1615842,-0.78059566,0.0683604,-0.02828519,-0.2990491,0.27287924,-0.22197229,0.2630801,0.12149302,-0.099112235,0.321668,-0.39385024,0.13629384,0.12688921,0.010997458,-0.14091028,-0.0065943613,0.44695392,0.15909803,0.121082306,-0.06943666,0.32894588,-0.21868515,0.020956172,-0.010881248,0.22302026,0.042008437,0.089549154,-0.13434587,0
"['foguete', 'foguete']",0.27327877,-0.45217136,-0.09454466,-0.24999562,-0.15002093,0.1071059,0.016757954,-0.08809001,0.17690973,-0.16204049,-0.38012135,0.27413532,0.014573195,-0.10919075,-0.19239965,0.14889152,-0.42146713,-0.34498832,0.6792797,0.7107945,-0.13079485,-0.05384117,-0.84082466,0.13442458,-0.038115226,-0.11103591,0.25665545,-0.19647168,0.2991729,0.13061357,-0.26356232,0.3110611,-0.41204557,0.18564782,0.14715143,0.012217229,-0.28376362,0.07440437,0.28100684,0.19132714,0.15705107,0.019963698,0.1893216,-0.091101006,-0.09084831,-0.14186233,0.18633868,0.088980824,-0.020879922,-0.19084044,0
"['palmas', 'palmas', 'palmas']",0.16856977,-0.07766535,-0.11411898,-0.10075376,0.24597928,0.0843795,0.09707696,-0.089931935,0.009238149,0.12290526,-0.15217294,0.123507224,0.2035315,-0.043958135,0.07162309,-0.114522986,-0.19023909,-0.0510937,0.22083494,0.7258552,-0.23186244,-0.30812263,-0.6117577,-0.2797999,-0.052657045,-0.38989034,0.35030535,-0.003981676,0.18079676,0.010498764,-0.0664392,0.0204031,-0.4231849,0.29148132,0.07588659,-0.09432631,-0.18818925,0.15201098,0.39225858,0.19774702,0.09241536,-0.029752286,0.24275567,0.053222194,0.008256156,0.26693717,0.28035596,-0.052402183,-0.010489887,-0.07509736,0
['palmas'],0.14395043,-0.042119436,-0.103427604,-0.09586563,0.2786507,0.07847832,0.116702676,-0.091972254,-0.015198002,0.12418671,-0.14816754,0.0768107,0.21975377,-0.031101804,0.114455715,-0.11380909,-0.14900096,-0.005577597,0.1717909,0.67343026,-0.19810121,-0.31759956,-0.5674116,-0.31288213,-0.0636147,-0.36726615,0.30920255,0.00015310943,0.187094,-0.0084337685,-0.040161826,0.0059522116,-0.43432885,0.28662246,0.0686625,-0.05809037,-0.1615304,0.14496961,0.37452078,0.16865751,0.1054975,-0.021323457,0.2605683,0.07359798,0.003348469,0.3089821,0.25732523,-0.05971066,0.03583337,-0.05793204,0
"['realmente', 'brasil', 'condenado', 'morte', 'desgoverno', 'safado']",0.29277748,-0.41227362,-0.13534403,-0.19234936,-0.05894644,0.06925324,0.048274215,-0.09630837,0.1558847,-0.1105783,-0.23340394,0.2858189,0.021787528,-0.08917228,-0.17729001,0.021372616,-0.34571818,-0.3626945,0.6126422,0.8227441,-0.23757246,-0.15022783,-0.74565786,0.011496511,0.044175096,-0.31343442,0.3053465,-0.08822438,0.24033427,0.13336371,-0.19466296,0.24306963,-0.35684627,0.24529761,0.09797653,-0.08984182,-0.35658455,0.14305131,0.43986887,0.22048503,0.13444962,-0.004892209,0.20632689,-0.11688198,-0.050493263,0.010080069,0.21408957,0.09386782,-0.08887035,-0.10060768,-1
"['abriu', 'conta']",0.2826265,-0.4210471,-0.11210125,-0.2264984,-0.08775279,0.0370809,0.027897365,-0.038922183,0.12470063,-0.103668235,-0.28008002,0.27568087,0.011952806,-0.018865926,-0.21761322,0.05056381,-0.3221408,-0.34937045,0.5962507,0.8343493,-0.19018659,-0.16965389,-0.7385078,0.0008478678,0.013509374,-0.30811626,0.36474767,-0.11293973,0.2646951,0.12408233,-0.14342605,0.1831535,-0.38837183,0.16403311,0.09611632,-0.010283924,-0.28630495,0.09550933,0.39393237,0.1932469,0.12948194,-0.009718716,0.23033445,-0.08685747,0.030266128,0.061882157,0.13616514,0.06797754,-0.050182607,-0.11157424,0
"['ótima', 'explicação', 'palmas', 'palmas']",0.22576885,-0.15989004,-0.098757036,-0.16436619,0.08804033,0.05352428,0.081398,-0.07003923,0.06459222,0.030420633,-0.18551269,0.18913464,0.13901825,-0.07596232,-0.05469184,-0.046874106,-0.2204025,-0.12568599,0.3493521,0.7278778,-0.21802956,-0.25309756,-0.66201186,-0.17287113,-0.04679842,-0.3691085,0.3090805,-0.036930326,0.22741142,0.04337764,-0.12920669,0.12463887,-0.36612934,0.26113567,0.07940147,-0.07962703,-0.20771645,0.10691471,0.38208523,0.18640815,0.08952712,-0.002861034,0.27545574,-0.013913526,-0.004934924,0.14955692,0.24438421,-0.016989091,-0.02465926,-0.081573576,0
"['muitoengraçado', 'muitoengraçado']",0.24412248,-0.3830685,-0.082144335,-0.25420454,-0.1814056,0.036406823,0.048472438,-0.098478526,0.17825411,-0.12094058,-0.25718114,0.30747858,-0.018468568,-0.11945142,-0.26088217,0.087748006,-0.302924,-0.34969342,0.5437209,0.7006673,-0.23204051,-0.10050197,-0.7580532,0.059899703,-0.078457594,-0.23896891,0.22872284,-0.17144679,0.3051809,0.11398546,-0.19964884,0.29314673,-0.31440943,0.26661068,0.101150334,-0.0071930373,-0.25761253,0.021050533,0.3775415,0.19620675,0.15818039,0.021086657,0.2899065,-0.1459466,-0.059523687,-0.051716257,0.20074378,0.064068586,-0.015083796,-0.12591867,0
['obrigado'],0.26114464,-0.37559712,-0.09579242,-0.25356182,-0.16047348,0.02675228,0.0415761,-0.100925215,0.14904173,-0.14204736,-0.25800425,0.31025094,-0.043897707,-0.08837327,-0.21967787,0.023038266,-0.22415514,-0.40128085,0.5577278,0.7141087,-0.22032492,-0.13790752,-0.6644168,0.010669601,-0.04159284,-0.2441502,0.18654913,-0.105225615,0.2920547,0.19625336,-0.18701307,0.21444349,-0.35113755,0.1610104,0.08274214,0.026537552,-0.32795078,0.07538604,0.39946786,0.15603738,0.14702633,0.017453535,0.26944572,-0.11140281,-0.056235787,-0.0009555121,0.11949644,0.098374836,-0.030694792,-0.08954143,0
"['admiro', 'pensamentos', 'desse', 'homem', 'velo', 'assuntos', 'sucesso', 'tenhe', 'una', 'pisicanalise', 'vai', 'além', 'disso', 'desistir', 'tal', 'sucesso', 'si', 'sonhar', 'concretizar', 'poderia', 'expor', 'outro', 'lado', 'moeda']",0.28459635,-0.41586596,-0.12969209,-0.19867179,-0.012546884,0.084572636,0.04546916,-0.104049414,0.13704418,-0.05970616,-0.24656646,0.2766483,0.055618998,-0.06434213,-0.15186645,0.0062401984,-0.36296284,-0.33926904,0.59080994,0.8741584,-0.23412529,-0.17758553,-0.7535523,-0.029915154,0.036082577,-0.33972424,0.37214395,-0.08155937,0.23478772,0.10949291,-0.17126739,0.20266788,-0.38390103,0.24803564,0.11300701,-0.12315132,-0.34393016,0.14543468,0.44776744,0.22523037,0.105470926,-0.0137374485,0.20353208,-0.0800743,-0.018674303,0.049065143,0.22244225,0.079314105,-0.08231724,-0.11362975,1
"['difícil', 'querer', 'arriscar', 'renda', 'variável', 'renda', 'fixa', 'tão', 'apesar', 'euforia', 'dessa', 'semana', 'acho', 'vamos', 'mergulhar']",0.31090274,-0.398384,-0.13057992,-0.17724502,0.007083967,0.08457586,0.04209393,-0.06987401,0.13650683,-0.07463836,-0.26929483,0.25787613,0.040733136,-0.037319273,-0.1773744,0.0344396,-0.35322297,-0.29639202,0.57883835,0.8259913,-0.21510835,-0.16123657,-0.769726,0.00066910544,0.06251654,-0.31151578,0.34888563,-0.07557224,0.21879534,0.11332726,-0.1848852,0.2235514,-0.4066687,0.20109484,0.10529806,-0.10839326,-0.3150308,0.13329576,0.41300824,0.21283671,0.102798276,-0.023847371,0.18868639,-0.096083045,-0.01814621,0.039957225,0.2061268,0.061792817,-0.08005553,-0.108962275,-1
"['daqui', 'trás']",0.3018429,-0.43149135,-0.12022773,-0.15663925,0.048876196,0.12138894,0.0652108,-0.11879033,0.13170399,-0.035956133,-0.32321385,0.1838814,0.060409006,0.031636436,-0.19486333,0.02757956,-0.3731569,-0.3153828,0.581841,0.84079707,-0.20724973,-0.10662053,-0.7944867,0.036293227,0.06207296,-0.28337276,0.29445016,-0.107149966,0.23077984,0.108057246,-0.1572692,0.1917784,-0.43626574,0.21611725,0.08735891,-0.09799563,-0.37675622,0.11809287,0.4240269,0.13367814,0.05832774,-0.028804349,0.12691705,-0.060302638,-0.06719408,0.059537563,0.13182326,0.037307173,-0.044039972,-0.11479026,-1
"['ideal', 'abrir', 'conta', 'abrir', 'solicitação', 'feita', 'através', 'participe', 'workshop', 'irei', 'falar', 'sobre']",0.2849922,-0.38899764,-0.11796834,-0.21259077,-0.06322854,0.03882235,0.032639273,-0.072613135,0.10729372,-0.08568668,-0.26384294,0.29259908,0.027587133,-0.04675232,-0.17190939,0.018352404,-0.3161335,-0.2999715,0.5784998,0.8334496,-0.23893793,-0.17562427,-0.74256647,-0.02024115,0.040908992,-0.32645515,0.34570107,-0.07473219,0.24238688,0.13018842,-0.16015857,0.21476495,-0.3751773,0.20522003,0.10569572,-0.10300897,-0.32700717,0.11939847,0.4273174,0.21133292,0.10316088,-0.03017168,0.22054575,-0.07988599,0.0067407386,0.033770613,0.1832493,0.05915376,-0.07606925,-0.12915684,0
"['referência', 'mercado', 'produtos', 'renda']",0.30244324,-0.42041203,-0.1186591,-0.20472382,-0.05495037,0.07628083,0.01929582,-0.09058719,0.16729197,-0.10757425,-0.2487013,0.2723462,0.0013606114,-0.077446975,-0.2115237,0.031534076,-0.35800126,-0.36837587,0.62397486,0.8142825,-0.23024733,-0.1317048,-0.7564763,0.04351878,0.039445363,-0.286217,0.31362313,-0.09972765,0.2559828,0.123650625,-0.20804971,0.2501118,-0.36410055,0.24309577,0.09554038,-0.09429852,-0.34732255,0.11704219,0.40026358,0.21468905,0.14117827,-0.013567447,0.21441965,-0.11071526,-0.04067821,0.00693863,0.18984118,0.06537158,-0.10332389,-0.10920596,1
['copia'],0.18156056,-0.2671948,-0.10520867,-0.25254747,-0.004399043,0.045338586,0.048286308,-0.14565092,0.09642056,-0.008489285,-0.23713024,0.25714415,0.07315298,-0.11211577,-0.067812644,-0.07631554,-0.262234,-0.27877522,0.4623091,0.8257654,-0.18879578,-0.23095706,-0.6583134,-0.101920284,-0.07691872,-0.3497958,0.33621398,-0.036121383,0.26837218,0.09207473,-0.187347,0.12686294,-0.41028178,0.20881361,0.11094899,-0.019924449,-0.27078974,0.102108195,0.39262015,0.21079664,0.12774971,0.016774423,0.28244385,0.004586177,0.024098687,0.1366476,0.1716299,0.07525337,0.02200876,-0.09996033,0
