Frase,Vetor1,Vetor2,Vetor3,Vetor4,Vetor5,Vetor6,Vetor7,Vetor8,Vetor9,Vetor10,Vetor11,Vetor12,Vetor13,Vetor14,Vetor15,Vetor16,Vetor17,Vetor18,Vetor19,Vetor20,Vetor21,Vetor22,Vetor23,Vetor24,Vetor25,Vetor26,Vetor27,Vetor28,Vetor29,Vetor30,Vetor31,Vetor32,Vetor33,Vetor34,Vetor35,Vetor36,Vetor37,Vetor38,Vetor39,Vetor40,Vetor41,Vetor42,Vetor43,Vetor44,Vetor45,Vetor46,Vetor47,Vetor48,Vetor49,Vetor50,sentimento
['prazer'],0.1449698,-0.1485304,0.376926,-0.004665598,0.0321808,0.32248518,0.023038108,0.06398519,0.019719604,0.06581529,0.037785403,-0.07559569,-0.098174095,0.021003403,0.06352381,0.031235397,-0.1570397,-0.125026,0.046399705,-0.0674004,-0.102278695,-0.1673043,-0.1688694,-0.086694,0.014449099,0.0590389,0.0502446,0.109695196,-0.1334892,0.1266088,0.244097,0.1407559,-0.1318721,0.022465799,0.029906398,-0.087898694,-0.048500996,0.0980398,0.019067299,-0.034069903,-0.0742127,0.047990806,-0.1117095,0.1807054,0.07873551,-0.0605278,0.06705509,-0.0901384,-0.0781876,0.1493013,1
"['coração', 'azul', 'coração', 'azul']",0.22367935,-0.09409796,0.14924332,0.021575,0.004557399,0.17108256,0.027468542,-0.021587629,-0.045079354,0.07075374,0.03818348,-0.054704923,0.0010224275,0.10300729,0.08933321,0.056035683,-0.053521257,-0.113144174,0.031086605,-0.033907473,0.046047628,-0.17672388,-0.14339575,-0.005354085,-0.0019364059,0.011045258,0.07762615,-0.0067546554,-0.06975985,0.07840639,0.056630235,0.1592033,-0.08111773,0.06518081,-0.060999252,0.012192826,0.016991114,0.1594841,-0.010400486,-0.048213284,-0.22496311,-0.037301,0.0045302566,0.13079669,0.08442814,0.095477626,0.05718777,-0.00057651487,-0.045103017,0.17666592,0
"['palestra', 'tiro', 'chapéu', 'celebração', 'celebração', 'celebração']",0.19177969,-0.1462287,0.20585358,0.019264298,0.02826641,0.20797524,0.031566486,-0.009817433,-0.017719863,0.10887475,0.01816639,-0.01172025,-0.0010371916,0.09963814,0.031160938,0.04213824,-0.066727474,-0.12616,0.04702772,-0.031072652,0.01716155,-0.19842608,-0.16345097,-0.03336435,-0.04385078,-0.02619667,0.048325483,0.008455309,-0.05698544,0.0856475,0.12844226,0.10113811,-0.08720864,0.0332423,-0.058152676,0.012171061,-0.0065555065,0.086651966,-0.00796897,-0.01131218,-0.23543958,-0.042408172,0.005737359,0.14549129,0.077804565,0.041178595,0.08171279,-0.04252233,-0.0332731,0.14863168,1
"['tão', 'animado', 'abri', 'carteira', 'vi', 'pagamento', 'tipo', 'gerente', 'sempre', 'quis', 'obrigado', 'pagamento']",0.13966498,-0.13344792,0.1781349,-0.08560675,-0.009461534,0.15896264,0.009734094,0.0070991335,0.03274617,0.10834107,0.001616061,-0.07371047,-0.0036589727,0.119939454,0.07431435,0.028412724,-0.066521026,-0.121607974,0.055176444,-0.032845374,0.049184393,-0.11894393,-0.18122968,-0.03707548,-0.031849198,-0.03692095,0.065667115,0.019169467,-0.05579414,0.08424274,0.08242314,0.11535543,-0.14814137,-0.0033078862,-0.017686363,-0.036754128,0.045335602,0.071456425,-0.0024291475,-0.02884238,-0.19002065,-0.012673506,-0.0669861,0.104161456,0.08939585,0.01390597,0.06799952,-0.047810744,0.01707435,0.16263105,1
"['depositei', 'testar', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.13584392,-0.15167278,0.21049543,-0.055532068,0.01067213,0.13564418,-0.03649271,0.060427204,0.047541156,0.09981525,0.008805054,-0.070992805,-0.038220856,0.09718874,0.09861986,0.04916469,-0.06408667,-0.15959871,0.062350284,0.025159195,0.04561662,-0.11257046,-0.18761775,-0.025791952,-0.086598895,-0.084180154,0.07255101,0.014398042,-0.04474431,0.10127307,0.1357991,0.05003871,-0.1276317,-0.010822009,-0.08342996,0.008833587,-0.007855205,0.06527614,-0.0262181,-0.032318745,-0.23415111,0.020000733,-0.06850344,0.13798305,0.067017525,-0.07930418,0.1378166,0.0025964477,-0.009873174,0.104175515,1
['exatamente'],0.09264636,-0.113914646,0.14530672,-0.19828166,0.077022,0.08925386,0.04603393,-0.14060508,0.002701852,0.17194407,-0.03774743,-0.02886185,-0.01905693,0.06683264,0.014551365,-0.018453721,-0.075047135,-0.10124271,0.026501926,-0.13576397,0.102895714,-0.14068887,-0.061507434,-0.06270151,0.04435086,0.019349784,0.018401861,0.009661428,-0.09439529,0.11409928,0.0075757164,0.18130091,-0.19349672,-0.04064993,0.016265143,-0.043975,0.05648678,0.028859427,-0.07064592,-0.009004787,-0.1713625,-0.08100808,-0.07527165,0.07395736,0.10537864,0.07961885,-0.011474362,-0.075514,0.11374206,0.24516405,1
"['continue', 'bons', 'fiquei', 'empolgado', 'abri', 'carteira', 'vi', 'lucro', 'us', 'obrigado']",0.16618267,-0.12380511,0.19402891,-0.031957537,-0.014429918,0.14383315,-0.006065459,0.049583074,0.020939058,0.096462674,0.023815872,-0.06914656,-0.011879255,0.12936096,0.103369266,0.020630756,-0.034997035,-0.13605067,0.029731577,-0.0054284115,0.040524445,-0.13586196,-0.20196974,-0.025348565,-0.03603999,-0.042852998,0.08173272,0.009750723,-0.03151408,0.09163782,0.08618317,0.10225899,-0.10523535,0.007059084,-0.078921944,-0.0046829195,0.018584078,0.096608095,0.0020333682,-0.055463456,-0.23307739,0.0112253,-0.058222596,0.1267434,0.064141534,-0.021839207,0.124287024,-0.02315553,-0.020298261,0.14639764,1
"['fonte', 'toda', 'esperança', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', 'suficiente', 'começar', 'vida', 'novamente']",0.12943047,-0.14360549,0.17215222,-0.09786532,0.0038854973,0.1158317,-0.005966681,0.009240238,0.02461489,0.11137376,-0.0034501948,-0.082774974,-0.039818414,0.118222706,0.086547755,0.019799117,-0.04439244,-0.13606526,0.06787398,0.009085096,0.04973786,-0.10000337,-0.17219053,-0.030203503,-0.04858909,-0.054639325,0.064531334,-0.0022198712,-0.038455147,0.111490145,0.10210305,0.1202801,-0.14618625,-0.017513746,-0.058696028,-0.006687665,0.024669884,0.08000752,0.007294171,-0.04624011,-0.24558865,0.023794753,-0.07936,0.13715015,0.09626443,-0.035638507,0.111910805,-0.005148093,0.013385534,0.15051948,0
"['fonte', 'toda', 'esperança', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', 'suficiente', 'começar', 'vida', 'novamente']",0.12943047,-0.14360549,0.17215222,-0.09786532,0.0038854973,0.1158317,-0.005966681,0.009240238,0.02461489,0.11137376,-0.0034501948,-0.082774974,-0.039818414,0.118222706,0.086547755,0.019799117,-0.04439244,-0.13606526,0.06787398,0.009085096,0.04973786,-0.10000337,-0.17219053,-0.030203503,-0.04858909,-0.054639325,0.064531334,-0.0022198712,-0.038455147,0.111490145,0.10210305,0.1202801,-0.14618625,-0.017513746,-0.058696028,-0.006687665,0.024669884,0.08000752,0.007294171,-0.04624011,-0.24558865,0.023794753,-0.07936,0.13715015,0.09626443,-0.035638507,0.111910805,-0.005148093,0.013385534,0.15051948,0
"['palmas', 'palmas', 'palmas']",0.21228077,-0.0927287,0.2571543,-0.08403564,0.10146064,0.36891064,0.04901218,-0.13017802,0.11682262,0.1311166,-0.11976929,0.008906786,0.094873466,0.18096633,-0.021980068,-0.00902686,-0.14107946,-0.1538914,0.045947816,-0.06995388,-0.013141434,-0.27288976,-0.19134092,-0.016647289,0.049923,-0.0020351443,0.04156171,-0.03308432,-0.064606614,0.044908285,0.09031225,0.08336625,-0.17198312,0.014318897,0.05428854,-0.15323423,0.13052222,0.024193708,-0.07067613,0.18189494,-0.30984357,-0.089369915,0.021620786,0.22405556,0.06646118,0.116910435,-0.007294321,-0.09144835,0.026391434,0.14684018,0
"['palmas', 'palmas', 'palmas']",0.21228077,-0.0927287,0.2571543,-0.08403564,0.10146064,0.36891064,0.04901218,-0.13017802,0.11682262,0.1311166,-0.11976929,0.008906786,0.094873466,0.18096633,-0.021980068,-0.00902686,-0.14107946,-0.1538914,0.045947816,-0.06995388,-0.013141434,-0.27288976,-0.19134092,-0.016647289,0.049923,-0.0020351443,0.04156171,-0.03308432,-0.064606614,0.044908285,0.09031225,0.08336625,-0.17198312,0.014318897,0.05428854,-0.15323423,0.13052222,0.024193708,-0.07067613,0.18189494,-0.30984357,-0.089369915,0.021620786,0.22405556,0.06646118,0.116910435,-0.007294321,-0.09144835,0.026391434,0.14684018,0
"['palmas', 'palmas', 'palmas']",0.21228077,-0.0927287,0.2571543,-0.08403564,0.10146064,0.36891064,0.04901218,-0.13017802,0.11682262,0.1311166,-0.11976929,0.008906786,0.094873466,0.18096633,-0.021980068,-0.00902686,-0.14107946,-0.1538914,0.045947816,-0.06995388,-0.013141434,-0.27288976,-0.19134092,-0.016647289,0.049923,-0.0020351443,0.04156171,-0.03308432,-0.064606614,0.044908285,0.09031225,0.08336625,-0.17198312,0.014318897,0.05428854,-0.15323423,0.13052222,0.024193708,-0.07067613,0.18189494,-0.30984357,-0.089369915,0.021620786,0.22405556,0.06646118,0.116910435,-0.007294321,-0.09144835,0.026391434,0.14684018,0
"['sensacional', 'palmas', 'palmas']",0.1883417,-0.11427184,0.2424343,-0.0776037,0.07796497,0.29313427,0.02510655,-0.087488815,0.08584195,0.122006215,-0.08264324,-0.024344513,0.03915236,0.16463034,0.03920473,0.0039871186,-0.114496894,-0.16691315,0.0718968,-0.0044233287,-0.002720762,-0.24414748,-0.19839579,-0.011991335,-0.0022913967,-0.026580757,0.06575619,-0.02330391,-0.08507228,0.07616391,0.09377351,0.08182239,-0.13031822,0.0020405785,-0.013055515,-0.0904555,0.07910738,0.042292498,-0.049975507,0.11492003,-0.32092494,-0.049264245,-0.017018333,0.21009319,0.05400512,0.054782838,0.068873584,-0.023688545,0.021011518,0.13572662,1
"['feito', 'grandes', 'progressos', 'sorte', 'suficiente', 'encontrar', 'alguns', 'comentários', 'pessoas', 'falando', 'sobre', 'boas', 'obras', 'determinado', 'demorou', 'antes', 'começar', 'recebeu']",0.17044812,-0.12961997,0.1925631,-0.05870679,-0.0037324438,0.18259184,0.02665022,0.038823582,0.038041107,0.11563674,-0.0021928991,-0.05717075,-0.006947228,0.10741689,0.10295706,0.009979496,-0.07260638,-0.14692438,0.06526241,0.012199026,0.037677508,-0.13477047,-0.1995666,-0.028812643,-0.028671611,-0.0846515,0.08825218,0.033583593,-0.052415285,0.101835035,0.10262675,0.09385397,-0.12117906,0.0022965148,-0.05605458,-0.021353625,-0.009302751,0.073706836,0.0147785265,-0.02590623,-0.1815403,0.04595353,-0.110608384,0.14721514,0.07452005,-0.02447688,0.13410726,-0.008167179,0.011825065,0.15702769,1
"['posso', 'explicar', 'faz', 'sentir', 'alegria', 'mim', 'fiz', 'us', 'longo', 'últimas', 'duas', 'semanas', 'ajuda']",0.17418726,-0.09973053,0.19512962,-0.07873033,0.02650062,0.19418629,-0.0024679995,-8.268726e-06,0.059272896,0.09339511,-0.041266423,-0.039043754,0.007726016,0.13373023,0.076154724,0.006646416,-0.07106925,-0.14401928,0.046588548,-0.01628683,0.05750118,-0.13494341,-0.17533427,-0.010497698,0.0045962273,-0.058319196,0.062352333,1.3909525e-05,-0.037526563,0.08724781,0.09227017,0.0955199,-0.123785056,0.0002686478,-0.051016,-0.025489312,0.030448727,0.079515085,-0.0203595,0.006826333,-0.24214186,0.0009317537,-0.045157295,0.14981355,0.07390917,0.015394019,0.100926735,-0.025159847,-0.0053819385,0.13361332,1
"['posso', 'explicar', 'faz', 'sentir', 'alegria', 'mim', 'ganhei', 'us', 'últimas', 'obrigado']",0.17495944,-0.1063772,0.20813979,-0.07006255,0.012225043,0.1872209,-0.00020626654,0.0077083497,0.048203163,0.10828638,-0.024974955,-0.04860845,0.008400984,0.12863939,0.07190984,0.015652984,-0.06254782,-0.14398196,0.03171154,-0.030466601,0.054768708,-0.13859487,-0.19158408,-0.017993802,-0.011965348,-0.045996837,0.059586216,0.0002729606,-0.036306605,0.08454409,0.10148014,0.09375802,-0.13312256,0.00038920654,-0.052501507,-0.024380622,0.031310163,0.07758639,-0.011592486,-0.0072626485,-0.24624974,-0.004138382,-0.04335882,0.13850169,0.06970888,0.0036506164,0.09897693,-0.03983818,-0.019704696,0.13389239,1
['lula'],0.2512835,-0.04428075,0.35740677,0.0768075,0.16170312,0.2719389,-0.041963246,-0.12129537,0.010939503,0.09501137,-0.077468,0.08334438,0.08618312,0.14347625,-0.015110379,-0.041579247,-0.080504246,-0.14324787,-0.061175626,-0.047930248,-0.031132374,-0.3512274,-0.13182662,-0.0027692504,0.131585,0.12393662,0.014962371,-0.04104612,-0.07963038,0.03219713,0.060903747,0.040829122,-0.029376999,0.0018551238,-0.110361,-0.0285575,0.06323637,0.0881845,-0.21971036,0.082458004,-0.42162362,-0.12672062,0.114769876,0.28161564,-0.0449175,0.08591762,0.047536243,-0.0139351245,-0.08874275,0.14772561,-1
"['depositei', 'testar', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.13584392,-0.15167278,0.21049543,-0.055532068,0.01067213,0.13564418,-0.03649271,0.060427204,0.047541156,0.09981525,0.008805054,-0.070992805,-0.038220856,0.09718874,0.09861986,0.04916469,-0.06408667,-0.15959871,0.062350284,0.025159195,0.04561662,-0.11257046,-0.18761775,-0.025791952,-0.086598895,-0.084180154,0.07255101,0.014398042,-0.04474431,0.10127307,0.1357991,0.05003871,-0.1276317,-0.010822009,-0.08342996,0.008833587,-0.007855205,0.06527614,-0.0262181,-0.032318745,-0.23415111,0.020000733,-0.06850344,0.13798305,0.067017525,-0.07930418,0.1378166,0.0025964477,-0.009873174,0.104175515,1
"['posso', 'explicar', 'faz', 'sentir', 'alegria', 'mim', 'fiz', 'us', 'longo', 'últimas', 'duas', 'semanas', 'ajuda']",0.17418726,-0.09973053,0.19512962,-0.07873033,0.02650062,0.19418629,-0.0024679995,-8.268726e-06,0.059272896,0.09339511,-0.041266423,-0.039043754,0.007726016,0.13373023,0.076154724,0.006646416,-0.07106925,-0.14401928,0.046588548,-0.01628683,0.05750118,-0.13494341,-0.17533427,-0.010497698,0.0045962273,-0.058319196,0.062352333,1.3909525e-05,-0.037526563,0.08724781,0.09227017,0.0955199,-0.123785056,0.0002686478,-0.051016,-0.025489312,0.030448727,0.079515085,-0.0203595,0.006826333,-0.24214186,0.0009317537,-0.045157295,0.14981355,0.07390917,0.015394019,0.100926735,-0.025159847,-0.0053819385,0.13361332,1
"['querendo', 'transferir', 'custódia', 'outra', 'ainda', 'cobrando', 'taxa', 'corretagem']",0.17109397,-0.14752775,0.2022223,-0.044555843,-0.011880109,0.15937938,0.01899811,0.049519658,0.03978902,0.087173335,0.028678847,-0.091096446,-0.042298637,0.10021811,0.12231768,0.020350484,-0.058768064,-0.13981998,0.061092302,-0.0117380805,0.045971863,-0.10883808,-0.19406849,-0.022437984,-0.044625983,-0.06515464,0.10613438,0.036321145,-0.098496884,0.13158838,0.11213394,0.120091505,-0.107179046,0.0327658,-0.08265765,-0.013674929,0.0118957,0.096591905,0.009270355,-0.031874288,-0.17992428,0.040779997,-0.11728482,0.1258762,0.0916757,-0.011648445,0.12773035,-0.018392796,0.040188424,0.16068174,0
"['depositei', 'testar', 'dias', 'recebi', 'retorno', 'diligência', 'honestidade', 'inegáveis']",0.13584392,-0.15167278,0.21049543,-0.055532068,0.01067213,0.13564418,-0.03649271,0.060427204,0.047541156,0.09981525,0.008805054,-0.070992805,-0.038220856,0.09718874,0.09861986,0.04916469,-0.06408667,-0.15959871,0.062350284,0.025159195,0.04561662,-0.11257046,-0.18761775,-0.025791952,-0.086598895,-0.084180154,0.07255101,0.014398042,-0.04474431,0.10127307,0.1357991,0.05003871,-0.1276317,-0.010822009,-0.08342996,0.008833587,-0.007855205,0.06527614,-0.0262181,-0.032318745,-0.23415111,0.020000733,-0.06850344,0.13798305,0.067017525,-0.07930418,0.1378166,0.0025964477,-0.009873174,0.104175515,1
['palmas'],0.1907843,-0.0929302,0.2762122,-0.0864152,0.113180004,0.35172838,0.038840104,-0.14948931,0.10352371,0.1416065,-0.120361194,0.0058218003,0.0632393,0.1478521,-0.010473797,-0.0037070021,-0.16775988,-0.15890291,0.003327903,-0.10414429,-0.0268974,-0.29117644,-0.161717,-0.0307074,0.0841148,0.044883598,0.058520596,-0.015644498,-0.08364451,0.064363204,0.085904494,0.08906929,-0.1831825,0.003735903,0.070934504,-0.1630123,0.11010201,0.013811399,-0.0938218,0.1707867,-0.3040075,-0.07934679,0.019530801,0.23992881,0.018887302,0.0972078,-0.029403498,-0.08914019,0.019920405,0.1639297,0
['palmas'],0.1907843,-0.0929302,0.2762122,-0.0864152,0.113180004,0.35172838,0.038840104,-0.14948931,0.10352371,0.1416065,-0.120361194,0.0058218003,0.0632393,0.1478521,-0.010473797,-0.0037070021,-0.16775988,-0.15890291,0.003327903,-0.10414429,-0.0268974,-0.29117644,-0.161717,-0.0307074,0.0841148,0.044883598,0.058520596,-0.015644498,-0.08364451,0.064363204,0.085904494,0.08906929,-0.1831825,0.003735903,0.070934504,-0.1630123,0.11010201,0.013811399,-0.0938218,0.1707867,-0.3040075,-0.07934679,0.019530801,0.23992881,0.018887302,0.0972078,-0.029403498,-0.08914019,0.019920405,0.1639297,0
"['verdade', 'palmas', 'palmas', 'palmas']",0.19778486,-0.11198473,0.24361034,-0.0776636,0.08807057,0.30308986,0.027452867,-0.076675735,0.09216335,0.09871452,-0.07345714,-0.019706996,0.049423363,0.149462,0.011567528,0.0081398925,-0.11975223,-0.14624019,0.06842739,-0.05026536,-0.0072871903,-0.21620391,-0.17952268,-0.023008421,0.0025433123,-0.04423339,0.053615846,-0.021935001,-0.056999795,0.0521019,0.10737236,0.060121167,-0.1522275,0.021507267,0.010282052,-0.12644343,0.09699748,0.041794114,-0.06843419,0.12415109,-0.26197836,-0.05011103,-0.009320316,0.20117854,0.07633221,0.049952738,0.02328545,-0.06392179,0.037036743,0.12174364,1
"['assistir', 'palestra']",0.1947421,-0.13200912,0.30078217,-0.023336615,0.053297397,0.29173145,-0.042319916,0.086121395,0.093017004,0.08113838,-0.03734961,-0.0536767,-0.03510639,0.11368913,0.11316704,0.020822957,-0.14426662,-0.19140619,0.056883186,0.042420913,0.021573383,-0.1305971,-0.1891764,-0.003484218,-0.026286006,-0.048965905,0.09627539,0.03935117,-0.13343921,0.12643017,0.21362479,0.04337396,-0.106585264,-0.00014325847,-0.0518526,-0.042706825,-0.018636966,0.07350043,-0.031141043,0.069072515,-0.22122167,0.013302869,-0.078543656,0.21582255,0.032330345,-0.065529086,0.11416917,0.011330433,-0.03516544,0.07835617,0
"['oratória', 'perfeita']",0.13500287,-0.172636,0.25302938,-0.011839563,-0.012184087,0.2075179,-0.034871217,0.05746926,-0.00060378405,0.060915563,0.05788308,-0.11775852,-0.04270378,0.051947087,0.07454861,0.059929516,-0.08923865,-0.11879525,0.056067795,-0.032631435,-0.0027700884,-0.099648476,-0.18332624,-0.019930825,-0.057991434,0.022961264,0.08234765,0.0700232,-0.12492421,0.114843555,0.14265361,0.068175085,-0.12676123,0.024751782,-0.038291696,-0.03361604,0.017922264,0.08064325,-0.03685739,-0.026396047,-0.14927147,-0.014479302,-0.10527811,0.13773222,0.08649674,-0.021714216,0.056295037,-0.046010997,0.00530487,0.1253554,-1
"['conteúdo', 'foguete', 'foguete']",0.14735386,-0.11298868,0.13837819,-0.035752658,-0.009931092,0.107564814,0.028093942,0.04064422,-0.015920784,0.16608874,0.0110182185,-0.028854748,-0.00027950015,0.096491374,0.061286476,0.0538821,-0.0690768,-0.10139083,0.032195847,0.009052094,0.047083843,-0.1493091,-0.14787155,-0.07805611,0.03697019,-0.022655938,0.023509972,0.08117457,-0.016144501,0.111429654,0.045014627,0.13079548,-0.13234648,-0.031114371,-0.046453647,0.039852653,-0.031678528,0.053794593,-0.044426348,-0.06759722,-0.1531432,0.014433093,-0.08246356,0.086186595,0.05225247,0.0018854984,0.13622405,-0.0333955,0.011837939,0.21057615,1
"['verdadeira', 'aula', 'palmas']",0.19620831,-0.1207002,0.23562124,-0.047060635,0.0820851,0.22422591,-0.010321966,-0.015468206,0.04219334,0.0412664,-0.006917272,-0.063954875,-0.0064991424,0.118592806,0.061497502,0.017989134,-0.08694626,-0.13441034,0.07545681,-0.03769132,0.011364132,-0.15452382,-0.1575711,-0.018078137,-0.039243262,-0.03181643,0.07989943,-0.015113135,-0.090534344,0.0681429,0.10744197,0.057830308,-0.10090588,0.0447771,-0.05515573,-0.07762341,0.072445564,0.09323242,-0.074259266,0.06267607,-0.2327757,-0.0496744,-0.027398609,0.16990216,0.0758359,0.018158369,0.039514177,-0.023215203,0.04084953,0.10696926,1
"['foguete', 'foguete']",0.13806258,-0.09332966,0.14580348,-0.038362432,0.010498142,0.10992557,0.037795298,0.048917,-0.036129765,0.17450339,0.0058879047,-0.008040475,-0.0034245225,0.089540824,0.040087897,0.033468813,-0.0729916,-0.07754229,0.020114813,-0.025610855,0.06611281,-0.13960741,-0.114603154,-0.09371567,0.07675315,-0.017437236,0.006187859,0.10274737,-0.019348525,0.106598675,0.03978866,0.14190695,-0.13699153,-0.042220283,-0.030484855,0.045159854,-0.025410524,0.044830523,-0.050359856,-0.053061288,-0.12617142,-0.013807098,-0.08529157,0.08092951,0.053551573,0.012927285,0.10678295,-0.07440857,-0.00029085646,0.21421605,0
"['dia', 'palmas']",0.16584949,-0.102296375,0.21213193,-0.08890093,0.07935175,0.24238093,-0.025808003,-0.077178136,0.07552582,0.06912032,-0.061135754,-0.037456565,0.02212644,0.13143356,0.046298184,0.03108856,-0.12675999,-0.1521948,0.033977747,-0.06599699,0.018164374,-0.19687589,-0.14094889,-0.005940063,0.0068536196,-0.00095800124,0.084872186,-0.033198938,-0.05962176,0.05388438,0.078049935,0.054811243,-0.14329931,0.023231689,0.011970124,-0.103031695,0.094375566,0.050725434,-0.08639256,0.08726169,-0.27053434,-0.06256356,0.026180442,0.17767426,0.036588624,0.041629314,-0.006110185,-0.04423706,0.030442568,0.11068719,1
"['palmas', 'palmas', 'palmas', 'palmas']",0.21518572,-0.09270147,0.25457892,-0.08371408,0.09987695,0.37123257,0.05038678,-0.1275684,0.11861976,0.12969907,-0.119689286,0.009323676,0.09914835,0.18544121,-0.02353497,-0.009745757,-0.137474,-0.15321417,0.05170726,-0.06533357,-0.011282519,-0.27041855,-0.19534414,-0.014747271,0.04530248,-0.008375514,0.039269973,-0.035441056,-0.062033925,0.04227924,0.090907894,0.082595564,-0.1704697,0.015749032,0.052039083,-0.1519129,0.13328171,0.02559672,-0.06754834,0.18339606,-0.31063226,-0.090724394,0.021903217,0.22191052,0.07289009,0.11957295,-0.004306594,-0.091760255,0.027265897,0.14453076,0
['fluminense'],0.12285244,-0.1471769,0.2907867,-0.11742872,0.07354808,0.1618111,0.06076851,-0.112923086,0.10594179,0.22742322,-0.12173764,0.0145224985,-0.018479778,0.13217421,-0.004235857,-0.073090576,-0.050264217,-0.17487271,0.008325643,-0.03969207,0.020049214,-0.20060964,-0.19857886,-0.052488714,0.049606793,-0.058698066,0.025135217,-0.015073789,-0.0023612163,0.16479108,0.10879407,0.14921978,-0.20055546,-0.082171716,-0.07766978,-0.030220361,0.01883207,0.008631426,-0.034180637,0.060668435,-0.40846506,0.050959,-0.11205514,0.27765575,0.06485814,-0.035400067,0.14077605,-0.031479932,-0.018057,0.2212322,0
['fluminense'],0.12285244,-0.1471769,0.2907867,-0.11742872,0.07354808,0.1618111,0.06076851,-0.112923086,0.10594179,0.22742322,-0.12173764,0.0145224985,-0.018479778,0.13217421,-0.004235857,-0.073090576,-0.050264217,-0.17487271,0.008325643,-0.03969207,0.020049214,-0.20060964,-0.19857886,-0.052488714,0.049606793,-0.058698066,0.025135217,-0.015073789,-0.0023612163,0.16479108,0.10879407,0.14921978,-0.20055546,-0.082171716,-0.07766978,-0.030220361,0.01883207,0.008631426,-0.034180637,0.060668435,-0.40846506,0.050959,-0.11205514,0.27765575,0.06485814,-0.035400067,0.14077605,-0.031479932,-0.018057,0.2212322,0
"['youre', 'the', 'greatest', 'ive', 'seen', 'so', 'far', 'and', 'im', 'happy', 'didnt', 'lose', 'this', 'ill', 'continue', 'to', 'testify', 'about', 'your', 'amazing', 'platform', 'and', 'how', 'youve', 'changed', 'my', 'life', 'good']",0.14791366,-0.11123514,0.17819636,-0.06725691,-0.0081715975,0.15751162,-0.0047753886,0.023753097,0.032022998,0.10148566,-0.009685,-0.026570482,-0.0017711071,0.11711209,0.06803022,0.028213607,-0.06610452,-0.13060445,0.043795817,-0.0011533175,0.057199538,-0.13209644,-0.16792846,-0.031023651,-0.0054572765,-0.03723938,0.049995378,0.02352819,-0.017210156,0.083600245,0.08724059,0.087393634,-0.12365003,-0.0063490123,-0.04807269,0.0062759784,0.01660667,0.07260409,-0.029021325,-0.042547766,-0.21142425,0.009046002,-0.038563404,0.12456667,0.07228853,-0.007448885,0.1074847,-0.035631657,-0.009080305,0.14446124,0
"['palmas', 'palmas', 'palmas']",0.21228077,-0.0927287,0.2571543,-0.08403564,0.10146064,0.36891064,0.04901218,-0.13017802,0.11682262,0.1311166,-0.11976929,0.008906786,0.094873466,0.18096633,-0.021980068,-0.00902686,-0.14107946,-0.1538914,0.045947816,-0.06995388,-0.013141434,-0.27288976,-0.19134092,-0.016647289,0.049923,-0.0020351443,0.04156171,-0.03308432,-0.064606614,0.044908285,0.09031225,0.08336625,-0.17198312,0.014318897,0.05428854,-0.15323423,0.13052222,0.024193708,-0.07067613,0.18189494,-0.30984357,-0.089369915,0.021620786,0.22405556,0.06646118,0.116910435,-0.007294321,-0.09144835,0.026391434,0.14684018,0
"['quero', 'ver', 'vai', 'tomar', 'cargo']",0.15374875,-0.10603867,0.1734186,-0.06736467,-0.028339677,0.13131486,-0.003930781,0.019602317,-0.016025376,0.060909264,0.045571696,-0.09176171,-0.010241787,0.08748285,0.109753005,0.0047363485,-0.030503351,-0.09179705,0.02366441,-0.066477194,0.05474411,-0.073952675,-0.1738675,-0.028615488,0.009090458,-0.018440435,0.08485544,0.01861016,-0.07865641,0.073635034,0.0653133,0.10696577,-0.11380407,0.0062327357,-0.04314088,-0.03791059,0.03550329,0.11322537,0.008002135,-0.097663715,-0.13562007,0.005263164,-0.07389498,0.089642875,0.068896376,0.016760131,0.06825215,-0.04030968,-0.0027228692,0.15566239,-1
"['coração', 'azul']",0.21440583,-0.094143875,0.16018167,0.017649887,0.012132223,0.1694185,0.023828613,-0.03265039,-0.04612328,0.07680127,0.033549275,-0.05422333,-0.009551503,0.09137523,0.091035455,0.056444995,-0.067070276,-0.11636417,0.013741114,-0.049154773,0.038671833,-0.18701462,-0.1323843,-0.0115261655,0.013750719,0.03023139,0.08369055,-0.00021944361,-0.077549174,0.08558211,0.055729277,0.15947299,-0.08830817,0.059358384,-0.050861005,0.0035234434,0.011636335,0.15140006,-0.021718834,-0.046449833,-0.2248892,-0.03457105,0.0041341665,0.14000107,0.06410661,0.08786354,0.04618444,-0.0021390005,-0.04581333,0.18295805,0
