dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,Frases_sem_stop_words
"""2022-07-11 14:39:00""",marcusvinicius.acosta,Eu não consigo ter o acesso a transmissão 😢.,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf1eiHPOdfH/#17847129524795897,0,0,"['consigo', 'ter', 'acesso', 'transmissão', '😢', '.']"
"""2022-07-11 15:03:00""",lizardoamorim,Cuidado. Vão apagar sua mensagem. Contraditório com. BTG não exist,NEGATIVE,resposta,0,37,https://www.instagram.com/p/Cf4XPjhpT8G/#17947474142043151,0,0,"['Cuidado', '.', 'Vão', 'apagar', 'mensagem', '.', 'Contraditório', 'com', '.', 'BTG', 'exist']"
"""2022-07-11 14:58:00""",sergiomorais1964,"Não consigo entrar,",NEGATIVE,comentário,0,12,https://www.instagram.com/p/Cf1eiHPOdfH/#17954482729926464,0,0,"['consigo', 'entrar', ',']"
"""2022-07-11 14:56:00""",_gomes.94,"@btgpactual estou online acompanhando tudo, obrigado 🧠🚀",POSITIVE,resposta,0,45,https://www.instagram.com/p/Cf1eiHPOdfH/#17968242985681102,0,0,"['@', 'btgpactual', 'online', 'acompanhando', 'tudo', ',', 'obrigado', '🧠🚀']"
"""2022-07-11 14:54:00""",brunassilvas,Quando a nação prioriza o bem estar social do seu povo ela progride! Pois a vida é mais importante!!,POSITIVE,comentário,0,32,https://www.instagram.com/p/Cf4XPjhpT8G/#17942890622307184,0,0,"['nação', 'prioriza', 'bem', 'social', 'povo', 'progride', '!', 'Pois', 'vida', 'importante', '!', '!']"
"""2022-07-11 14:53:00""",brunassilvas,Porque não há espaço para o contraditório? Porque não chamar personagens vlm visões também diferentes?,NEUTRAL,comentário,0,24,https://www.instagram.com/p/Cf4XPjhpT8G/#17951462137973885,0,0,"['Porque', 'espaço', 'contraditório', '?', 'Porque', 'chamar', 'personagens', 'vlm', 'visões', 'diferentes', '?']"
"""2022-07-11 14:48:00""",_gomes.94,@btgpactual sim sou escrito,NEUTRAL,resposta,0,25,https://www.instagram.com/p/Cf1eiHPOdfH/#17979609466577199,0,0,"['@', 'btgpactual', 'sim', 'escrito']"
"""2022-07-11 15:14:00""",gabrielabcosta,nao estou conseguindo acessar o link,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17928645314262875,0,0,"['nao', 'conseguindo', 'acessar', 'link']"
"""2022-07-11 15:12:00""",ogustavo.hsilva,"Show... Eu comecei a investir em 2019, cheio de dividas, aí veio a pandemia e me lasquei todo, acabei canibalizando minha carteira, hoje com as finanças alinhadas retomei os investimentos, mas tenho um adendo ao grupo BTG. tenho conta e cartão para o brasileiro médio que só tem acesso a produtos via App de celular, façam aprimoramentos em seus apps pois a maioria só corre para corretoras do grupo XP, que quanto mais se aproxima de política mais causa desconfiança dos investidores.",NEGATIVE,comentário,1,57,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17918000966415383,0,0,"['Show', '...', 'comecei', 'investir', '2019', ',', 'cheio', 'dividas', ',', 'aí', 'veio', 'pandemia', 'lasquei', 'todo', ',', 'acabei', 'canibalizando', 'carteira', ',', 'hoje', 'finanças', 'alinhadas', 'retomei', 'investimentos', ',', 'adendo', 'grupo', 'BTG', '.', 'conta', 'cartão', 'brasileiro', 'médio', 'acesso', 'produtos', 'via', 'App', 'celular', ',', 'façam', 'aprimoramentos', 'apps', 'pois', 'maioria', 'corre', 'corretoras', 'grupo', 'XP', ',', 'quanto', 'aproxima', 'política', 'causa', 'desconfiança', 'investidores', '.']"
"""2022-07-11 15:29:00""",ibradimec,"@btgpactual Sim, o e-mail estava no spam. O evento está ótimo!!!",POSITIVE,resposta,0,48,https://www.instagram.com/p/Cf1eiHPOdfH/#18304754557028794,0,0,"['@', 'btgpactual', 'Sim', ',', 'e-mail', 'spam', '.', 'evento', 'ótimo', '!', '!', '!']"
"""2022-07-11 16:03:00""",isabogari,@btgpactual Recebi sim! Obrigada,POSITIVE,resposta,0,45,https://www.instagram.com/p/Cf1eiHPOdfH/#17879426378701770,0,0,"['@', 'btgpactual', 'Recebi', 'sim', '!', 'Obrigada']"
"""2022-07-11 16:18:00""",geraldgrant534,Eu aconselharia e recomendaria @earn_bitcoin_with_joan para quem está buscando migrar para um sonho melhor com negociação.  Ela é honesta e confiável.  @earn_bitcoin_with_joan,POSITIVE,comentário,0,33,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#18010101898427542,0,0,"['aconselharia', 'recomendaria', '@', 'earn_bitcoin_with_joan', 'buscando', 'migrar', 'sonho', 'melhor', 'negociação', '.', 'honesta', 'confiável', '.', '@', 'earn_bitcoin_with_joan']"
"""2022-07-11 17:01:00""",igoramorimmarques,"@btgpactual patrocina aqui! Vem, corre 😂",NEUTRAL,comentário,1,63,https://www.instagram.com/reel/Cf4iB2ol4sa/#17933940440499133,0,0,"['@', 'btgpactual', 'patrocina', 'aqui', '!', 'Vem', ',', 'corre', '😂']"
"""2022-07-11 17:22:00""",marcelohars,Aula!,NEUTRAL,comentário,0,21,https://www.instagram.com/p/Cf4XPjhpT8G/#18182485849172634,0,0,"['Aula', '!']"
"""2022-07-11 18:00:00""",eudiegomacedo,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17966000887698844,0,0,['👏👏👏']
"""2022-07-11 17:55:00""",ka.yunes,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#18035877283368463,0,0,['👏👏👏👏']
"""2022-07-11 17:48:00""",depot_de_pages,"O BTG poderia comprar o banco central, seria uma ótima adição ao Portfólio.",POSITIVE,comentário,0,29,https://www.instagram.com/p/Cf4XPjhpT8G/#17892344456601244,0,0,"['BTG', 'poderia', 'comprar', 'banco', 'central', ',', 'ótima', 'adição', 'Portfólio', '.']"
"""2022-07-11 18:11:00""",bitcoinrio,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17931173156197206,0,0,['🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥']
"""2022-07-11 18:11:00""",radarbaronee,Flávio é um gigante!,POSITIVE,comentário,0,20,https://www.instagram.com/p/Cf4uBuEJPgQ/#17936524319249933,0,0,"['Flávio', 'gigante', '!']"
"""2022-07-11 18:08:00""",mirna_economirna,Foi um prazer participar!!,POSITIVE,comentário,0,35,https://www.instagram.com/p/Cf4cr-Ap8ej/#17938324958320708,0,0,"['prazer', 'participar', '!', '!']"
"""2022-07-11 18:08:00""",mirna_economirna,💙💙,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4cr-Ap8ej/#17874838811708725,0,0,['💙💙']
"""2022-07-11 18:05:00""",marcenaelaine,Palestra excelente! Eu também sou do Jabour! Tiro o meu chapéu pra você Flávio! 🙌🙌🙌,POSITIVE,comentário,0,21,https://www.instagram.com/p/Cf4uBuEJPgQ/#17940556913282671,0,0,"['Palestra', 'excelente', '!', 'Jabour', '!', 'Tiro', 'chapéu', 'pra', 'Flávio', '!', '🙌🙌🙌']"
"""2022-07-11 18:30:00""",silverlima655,"Estou tão animado quando abri minha carteira e vi meu pagamento de $ 90k, que impulso!  Você é o tipo de gerente que eu sempre quis consertar.  Muito obrigado pelo pagamento @trade_with_joyphillip_fx.",POSITIVE,comentário,0,37,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17962010581813126,0,0,"['tão', 'animado', 'abri', 'carteira', 'vi', 'pagamento', '$', '90k', ',', 'impulso', '!', 'tipo', 'gerente', 'sempre', 'quis', 'consertar', '.', 'obrigado', 'pagamento', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 18:30:00""",silverlima655,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4cr-Ap8ej/#17954646535914652,0,0,"['começar', ',', 'depositei', '$', '2.000', 'testar', 'águas', ',', '5', 'dias', 'recebi', 'retorno', '$', '20.500.', 'diligência', 'honestidade', 'inegáveis', '\u200b\u200b', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 18:27:00""",urielshark,Exatamente isso,POSITIVE,comentário,0,11,https://www.instagram.com/p/Cf4uBuEJPgQ/#17927764418420554,0,0,['Exatamente']
"""2022-07-11 18:40:00""",regiane.abdalla,Fantástico!!,POSITIVE,comentário,0,10,https://www.instagram.com/p/Cf4cr-Ap8ej/#17925765503422278,0,0,"['Fantástico', '!', '!']"
"""2022-07-11 18:30:00""",silverlima655,"Por favor, continue com seus bons mundos, fiquei empolgado quando abri minha carteira e vi o lucro de US $ 20.000, muito obrigado @trade_with_joyphillip_fx.",POSITIVE,comentário,0,47,https://www.instagram.com/p/Cf4XPjhpT8G/#17860985258732580,0,0,"['favor', ',', 'continue', 'bons', 'mundos', ',', 'fiquei', 'empolgado', 'abri', 'carteira', 'vi', 'lucro', 'US', '$', '20.000', ',', 'obrigado', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 18:59:00""",felix_yiuuu,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_",NEUTRAL,comentário,0,50,https://www.instagram.com/p/Cf4cr-Ap8ej/#18057817564325256,0,0,"['fonte', 'inspiração', ',', 'toda', 'esperança', 'perdida', ',', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', '$', '19.000', 'suficiente', 'começar', 'vida', 'novamente', '@', 'jonathan_rodriquez_st_']"
"""2022-07-11 18:58:00""",felix_yiuuu,"Você é minha fonte de inspiração, quando toda a esperança foi perdida, você me trouxe vida novamente com seus sinais incríveis $ 19.000 é mais que suficiente para começar a vida novamente @jonathan_rodriquez_st_",NEUTRAL,comentário,0,50,https://www.instagram.com/p/Cf4uBuEJPgQ/#17983647751539382,0,0,"['fonte', 'inspiração', ',', 'toda', 'esperança', 'perdida', ',', 'trouxe', 'vida', 'novamente', 'sinais', 'incríveis', '$', '19.000', 'suficiente', 'começar', 'vida', 'novamente', '@', 'jonathan_rodriquez_st_']"
"""2022-07-11 18:54:00""",saulomarculino,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17948492387071955,0,0,['👏👏👏']
"""2022-07-11 19:10:00""",stecelentano,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17943142613129385,0,0,['👏👏👏']
"""2022-07-11 19:06:00""",stecelentano,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4cr-Ap8ej/#17920660610345738,0,0,['👏👏👏']
"""2022-07-11 19:05:00""",stecelentano,Sensacional 👏👏,POSITIVE,comentário,0,20,https://www.instagram.com/p/Cf4uBuEJPgQ/#18145287055259433,0,0,"['Sensacional', '👏👏']"
"""2022-07-11 19:18:00""",kenstore689,Tenho feito grandes progressos com @trade_with_joyphillip_fx. Eu tive sorte o suficiente para encontrar alguns comentários de pessoas falando sobre as suas boas obras e estava determinado a dar-lhe uma tentativa.  Não demorou muito antes de eu começar e recebeu $ 50.000.,POSITIVE,comentário,1,76,https://www.instagram.com/p/Cf4XPjhpT8G/#18033515257371661,0,0,"['feito', 'grandes', 'progressos', '@', 'trade_with_joyphillip_fx', '.', 'sorte', 'suficiente', 'encontrar', 'alguns', 'comentários', 'pessoas', 'falando', 'sobre', 'boas', 'obras', 'determinado', 'dar-lhe', 'tentativa', '.', 'demorou', 'antes', 'começar', 'recebeu', '$', '50.000', '.']"
"""2022-07-11 19:18:00""",kenstore689,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.",POSITIVE,comentário,1,72,https://www.instagram.com/p/Cf4cr-Ap8ej/#17939422115191024,0,0,"['posso', 'explicar', 'faz', 'sentir', 'agora', ',', 'alegria', 'mim', 'inexplicável', '.', 'fiz', 'US', '$', '35.000', 'longo', 'últimas', 'duas', 'semanas', 'ajuda', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 19:18:00""",kenstore689,"Não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável. Ganhei mais de US $ 32.000 nas últimas 2 semanas, obrigado @trade_with_joyphillip_fx.",POSITIVE,comentário,1,69,https://www.instagram.com/p/Cf4uBuEJPgQ/#17956996903784061,0,0,"['posso', 'explicar', 'faz', 'sentir', 'agora', ',', 'alegria', 'mim', 'inexplicável', '.', 'Ganhei', 'US', '$', '32.000', 'últimas', '2', 'semanas', ',', 'obrigado', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 19:23:00""",patriotapm,Fora lula,NEGATIVE,comentário,0,21,https://www.instagram.com/p/Cf4XPjhpT8G/#17968434343675705,0,0,['lula']
"""2022-07-11 19:35:00""",pedrolucas36173,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4XPjhpT8G/#17951823565964127,0,0,"['começar', ',', 'depositei', '$', '2.000', 'testar', 'águas', ',', '5', 'dias', 'recebi', 'retorno', '$', '20.500.', 'diligência', 'honestidade', 'inegáveis', '\u200b\u200b', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 19:35:00""",pedrolucas36173,"Eu não posso explicar como você me faz sentir agora, a alegria em mim é inexplicável.  Eu fiz mais de US $ 35.000 ao longo das últimas duas semanas com a ajuda de @trade_with_joyphillip_fx.",POSITIVE,comentário,1,72,https://www.instagram.com/p/Cf4cr-Ap8ej/#17938130579240981,0,0,"['posso', 'explicar', 'faz', 'sentir', 'agora', ',', 'alegria', 'mim', 'inexplicável', '.', 'fiz', 'US', '$', '35.000', 'longo', 'últimas', 'duas', 'semanas', 'ajuda', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 20:12:00""",wesleypaiva1,"Estou querendo transferir minha custódia para outra corretora, vocês @btgpactual ainda estão cobrando taxa de corretagem para ações?",NEUTRAL,comentário,0,33,https://www.instagram.com/p/Cf4uBuEJPgQ/#17926022900422268,0,0,"['querendo', 'transferir', 'custódia', 'outra', 'corretora', ',', '@', 'btgpactual', 'ainda', 'cobrando', 'taxa', 'corretagem', 'ações', '?']"
"""2022-07-11 20:49:00""",joelie56955,"Para começar, depositei $ 2.000 para testar as águas, depois de 5 dias recebi um retorno de $ 20.500.  Sua diligência e honestidade são inegáveis ​​@trade_with_joyphillip_fx.",POSITIVE,comentário,1,80,https://www.instagram.com/p/Cf4uBuEJPgQ/#17874956795710863,0,0,"['começar', ',', 'depositei', '$', '2.000', 'testar', 'águas', ',', '5', 'dias', 'recebi', 'retorno', '$', '20.500.', 'diligência', 'honestidade', 'inegáveis', '\u200b\u200b', '@', 'trade_with_joyphillip_fx', '.']"
"""2022-07-11 21:11:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17957436742895482,0,0,['👏']
"""2022-07-11 21:28:00""",andrelvbona,@btgpactual 💪🏻,NEUTRAL,comentário,0,34,https://www.instagram.com/reel/Cf45zJQltC4/#17926719587429293,0,0,"['@', 'btgpactual', '💪🏻']"
"""2022-07-11 21:23:00""",luizantoniojovinodossan,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17912423606575100,0,0,['👏']
"""2022-07-11 21:22:00""",geracaodevalor,@btgpactual 👊👊,NEUTRAL,comentário,0,34,https://www.instagram.com/reel/Cf45fwYOd44/#18206400499086817,0,0,"['@', 'btgpactual', '👊👊']"
"""2022-07-11 22:29:00""",saulomarculino,Verdade 👏👏👏,POSITIVE,comentário,0,11,https://www.instagram.com/p/Cf4cr-Ap8ej/#18218604397144037,0,0,"['Verdade', '👏👏👏']"
"""2022-07-11 22:20:00""",felipe.mmv,Como assistir a palestra completa?,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17991651337499851,0,0,"['assistir', 'palestra', 'completa', '?']"
"""2022-07-11 23:04:00""",dsleite,Que oratória perfeita,NEGATIVE,comentário,0,15,https://www.instagram.com/p/Cf4uBuEJPgQ/#17963638939802215,0,0,"['oratória', 'perfeita']"
"""2022-07-11 23:26:00""",mnapontes,Conteúdo excelente! 🚀🚀,POSITIVE,comentário,0,47,https://www.instagram.com/p/Cf4uBuEJPgQ/#18206276956091441,0,0,"['Conteúdo', 'excelente', '!', '🚀🚀']"
"""2022-07-11 23:24:00""",mnapontes,Uma verdadeira aula 👏🏻👏🏻,POSITIVE,comentário,0,19,https://www.instagram.com/p/Cf4cr-Ap8ej/#17940981608283394,0,0,"['verdadeira', 'aula', '👏🏻👏🏻']"
"""2022-07-11 23:24:00""",mnapontes,🚀 🚀,NEUTRAL,comentário,0,29,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17845160318805568,0,0,"['🚀', '🚀']"
"""2022-07-11 23:23:00""",mnapontes,"""1o dia foi incrível! 👏🏻👏🏻""",POSITIVE,comentário,0,16,https://www.instagram.com/p/Cf1eiHPOdfH/#17925988868422262,0,0,"['``', '1o', 'dia', 'incrível', '!', '👏🏻👏🏻', ""''""]"
"""2022-07-11 23:23:00""",mnapontes,👏👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17907783590606778,0,0,['👏👏👏👏']
"""2022-07-11 23:42:00""",fluzao_2020,Fluminense,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cfun5QHpmme/#17945257327981813,0,0,['Fluminense']
"""2022-07-11 23:40:00""",fluzao_2020,Fluminense!!!,NEGATIVE,comentário,0,41,https://www.instagram.com/p/Cf1eiHPOdfH/#18017072623410455,0,0,"['Fluminense', '!', '!', '!']"
"""2022-07-11 23:40:00""",fluzao_2020,Fluminense,NEUTRAL,comentário,0,38,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17875073792706249,0,0,['Fluminense']
"""2022-07-12 00:04:00""",_laura_andrew_,"@stacy__stewart___ youre the greatest Ive seen so far and Im happy I didnt lose this opportunity, Ill continue to testify about your amazing platform and how youve changed my life for good 🙏",NEUTRAL,comentário,1,52,https://www.instagram.com/p/Cf4uBuEJPgQ/#17955742786792692,0,0,"['@', 'stacy__stewart___', 'youre', 'the', 'greatest', 'Ive', 'seen', 'so', 'far', 'and', 'Im', 'happy', 'I', 'didnt', 'lose', 'this', 'opportunity', ',', 'Ill', 'continue', 'to', 'testify', 'about', 'your', 'amazing', 'platform', 'and', 'how', 'youve', 'changed', 'my', 'life', 'good', '🙏']"
"""2022-07-12 00:41:00""",ecariocacom,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4XPjhpT8G/#17911784096561683,0,0,['👏👏👏']
"""2022-07-12 07:55:00""",paulokerbek,Até a @btgpactual está com safadeza? quero só ver quem vai tomar esse cargo do nosso presidente.,NEGATIVE,comentário,0,18,https://www.instagram.com/p/Cf4Bx3pOPgl/#17914111910541153,0,0,"['@', 'btgpactual', 'safadeza', '?', 'quero', 'ver', 'vai', 'tomar', 'cargo', 'presidente', '.']"
"""2022-07-12 08:14:00""",marthaleonardis,@btgpactual 💙,NEUTRAL,comentário,0,34,https://www.instagram.com/reel/Cf4rDJfOL7c/#17969562226723083,0,0,"['@', 'btgpactual', '💙']"
"""2022-07-12 09:08:00""",marcusvinicius.acosta,"Bom dia não conseguir ver todos os painéis,o que faço pra ver?",NEUTRAL,comentário,0,17,https://www.instagram.com/p/Cf4uBuEJPgQ/#17851927265790466,0,0,"['Bom', 'dia', 'conseguir', 'ver', 'todos', 'painéis', ',', 'o', 'faço', 'pra', 'ver', '?']"
"""2022-07-12 09:32:00""",tgoncalvesm,BTG Talk 👏,POSITIVE,comentário,0,21,https://www.instagram.com/p/Cf4XPjhpT8G/#17847486233795815,0,0,"['BTG', 'Talk', '👏']"
"""2022-07-12 09:24:00""",giovannibssc,"Não recomendo o BTG como banco de investimentos. Valores somem, a plataforma parece um labirinto, você quase se mata procurando as informações. Volta e meia tenho que entrar no chat para que apareçam os valores. Às vezes ficam de enviar um e-mail com a explicação, mas o e-mail não chega",NEGATIVE,comentário,0,26,https://www.instagram.com/p/Cf4uBuEJPgQ/#18294411598070275,0,0,"['recomendo', 'BTG', 'banco', 'investimentos', '.', 'Valores', 'somem', ',', 'plataforma', 'parece', 'labirinto', ',', 'quase', 'mata', 'procurando', 'informações', '.', 'Volta', 'meia', 'entrar', 'chat', 'apareçam', 'valores', '.', 'vezes', 'ficam', 'enviar', 'e-mail', 'explicação', ',', 'e-mail', 'chega']"
"""2022-07-12 09:23:00""",giovannibssc,"Não recomendo o BTG como banco de investimentos. Valores somem, a plataforma parece um labirinto, você quase se mata procurando as informações. Volta e meia tenho que entrar no chat para que apareçam os valores. Às vezes ficam de enviar um e-mail com a explicação, mas o e-mail não chega",NEGATIVE,comentário,0,26,https://www.instagram.com/p/Cf4uBuEJPgQ/#17958505156864506,0,0,"['recomendo', 'BTG', 'banco', 'investimentos', '.', 'Valores', 'somem', ',', 'plataforma', 'parece', 'labirinto', ',', 'quase', 'mata', 'procurando', 'informações', '.', 'Volta', 'meia', 'entrar', 'chat', 'apareçam', 'valores', '.', 'vezes', 'ficam', 'enviar', 'e-mail', 'explicação', ',', 'e-mail', 'chega']"
"""2022-07-12 09:16:00""",mirna_economirna,@mnapontes 😍😍,NEUTRAL,resposta,0,45,https://www.instagram.com/p/Cf4cr-Ap8ej/#17904810161614874,0,0,"['@', 'mnapontes', '😍😍']"
"""2022-07-12 09:16:00""",mirna_economirna,@saulomarculino 😍,NEUTRAL,resposta,0,31,https://www.instagram.com/p/Cf4cr-Ap8ej/#17947264397030554,0,0,"['@', 'saulomarculino', '😍']"
"""2022-07-12 09:41:00""",tgoncalvesm,Flávio Flávio Augusto Geração De Valor,NEUTRAL,comentário,0,26,https://www.instagram.com/p/Cf4uBuEJPgQ/#18099592642295584,0,0,"['Flávio', 'Flávio', 'Augusto', 'Geração', 'Valor']"
"""2022-07-12 09:38:00""",tgoncalvesm,Jerson Zanlorenzi ✅📚,NEUTRAL,comentário,0,35,https://www.instagram.com/p/Cf4cr-Ap8ej/#17942393441153733,0,0,"['Jerson', 'Zanlorenzi', '✅📚']"
"""2022-07-12 09:37:00""",tgoncalvesm,"Sra. Mirna Borges muito boa sua fala, nos chama atenção do equilíbrio da Educação Financeira do encantamento. Parabéns a todos do BTG Talk 2022",POSITIVE,comentário,0,43,https://www.instagram.com/p/Cf4cr-Ap8ej/#18289423171069073,0,0,"['Sra', '.', 'Mirna', 'Borges', 'boa', 'fala', ',', 'chama', 'atenção', 'equilíbrio', 'Educação', 'Financeira', 'encantamento', '.', 'Parabéns', 'todos', 'BTG', 'Talk', '2022']"
"""2022-07-12 09:34:00""",tgoncalvesm,Oportunidade Única! #deumbtg #btgpactual,POSITIVE,comentário,0,41,https://www.instagram.com/p/Cf4Z2GdJ0Zf/#17952456508864940,0,0,"['Oportunidade', 'Única', '!', '#', 'deumbtg', '#', 'btgpactual']"
"""2022-07-12 10:25:00""",cadrianooficial,@btgpactual Não cumpre determinação judicial.  Fujam desse banco.,NEGATIVE,comentário,0,28,https://www.instagram.com/p/Cf4uBuEJPgQ/#17871593219687218,0,0,"['@', 'btgpactual', 'cumpre', 'determinação', 'judicial', '.', 'Fujam', 'desse', 'banco', '.']"
"""2022-07-12 12:03:00""",nicolas_ita,Ao invés de bla bla bla…. Tentem facilitar a vida de quem quer acessar própria conta!!!! 👎👎👎👎,NEGATIVE,comentário,0,39,https://www.instagram.com/p/Cf1eiHPOdfH/#17912372843491182,0,0,"['invés', 'bla', 'bla', 'bla…', '.', 'Tentem', 'facilitar', 'vida', 'quer', 'acessar', 'própria', 'conta', '!', '!', '!', '!', '👎👎👎👎']"
"""2022-07-12 12:02:00""",nicolas_ita,Como ativar o Token???? Baixo digo acessar minha conta!!!!!,NEGATIVE,comentário,0,30,https://www.instagram.com/p/Cf4uBuEJPgQ/#17939486150191083,0,0,"['ativar', 'Token', '?', '?', '?', '?', 'Baixo', 'digo', 'acessar', 'conta', '!', '!', '!', '!', '!']"
"""2022-07-12 12:14:00""",priscandido,👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf4cr-Ap8ej/#17926828565303773,0,0,['👏👏']
"""2022-07-12 12:33:00""",lucasfonsecaoficial,"Meu amigo! Essa fala sua mudou totalmente minha visão como empresário. Eu sempre investi muito nas minhas empresas, mas jamais tive como foco os investimentos financeiros. Graças a você, hoje sou cliente @btgpactual a cada dia mais satisfeito. Obrigado por tudo! Caminhar contigo só tem um caminho, pra cima 🚀",POSITIVE,comentário,0,26,https://www.instagram.com/reel/Cf6spUkgE26/#17928823097261747,0,0,"['amigo', '!', 'fala', 'mudou', 'totalmente', 'visão', 'empresário', '.', 'sempre', 'investi', 'empresas', ',', 'jamais', 'foco', 'investimentos', 'financeiros', '.', 'Graças', 'você', ',', 'hoje', 'cliente', '@', 'btgpactual', 'cada', 'dia', 'satisfeito', '.', 'Obrigado', 'tudo', '!', 'Caminhar', 'contigo', 'caminho', ',', 'pra', 'cima', '🚀']"
"""2022-07-12 12:18:00""",mariane081,"Como assistir a palestra completa, me inscrevi, porém não recebi o replay.",NEGATIVE,comentário,0,12,https://www.instagram.com/p/Cf4uBuEJPgQ/#18240156067115429,0,0,"['assistir', 'palestra', 'completa', ',', 'inscrevi', ',', 'porém', 'recebi', 'replay', '.']"
"""2022-07-12 12:41:00""",filipecapuano,Por favor seja nosso sugar daddy @btgpactual,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Cf6uRRcuJxU/#18067824493310437,0,0,"['favor', 'sugar', 'daddy', '@', 'btgpactual']"
"""2022-07-12 12:34:00""",mirna_economirna,@priscandido 😍,NEUTRAL,resposta,0,37,https://www.instagram.com/p/Cf4cr-Ap8ej/#17886508328676041,0,0,"['@', 'priscandido', '😍']"
"""2022-07-12 12:34:00""",mirna_economirna,Obrigada 😍,POSITIVE,resposta,0,14,https://www.instagram.com/p/Cf4cr-Ap8ej/#17969373712656261,0,0,"['Obrigada', '😍']"
"""2022-07-12 14:25:00""",erica.cme,@marenzo28 🚀,NEUTRAL,comentário,0,44,https://www.instagram.com/p/CfpAOJZj4dw/#17977983541547418,0,0,"['@', 'marenzo28', '🚀']"
"""2022-07-12 14:37:00""",ricardoramos_drs,@ricardoramos_drs @postospetrobras @btgpactual @itau @havanoficial @grendene.oficial @cimedremedios @ambev @b3_oficial,NEUTRAL,comentário,1,59,https://www.instagram.com/p/Cf2W_tHJFlu/#17936995097205224,0,0,"['@', 'ricardoramos_drs', '@', 'postospetrobras', '@', 'btgpactual', '@', 'itau', '@', 'havanoficial', '@', 'grendene.oficial', '@', 'cimedremedios', '@', 'ambev', '@', 'b3_oficial']"
"""2022-07-12 15:03:00""",copoliveira_94,@eualexsanchez Alôooo @btgpactual,NEUTRAL,comentário,0,39,https://www.instagram.com/tv/Cf6p1ftgMZs/#17937908783215723,0,0,"['@', 'eualexsanchez', 'Alôooo', '@', 'btgpactual']"
