dataPublicada,autor,texto,sentimento,tipoInteracao,anomalia,probabilidadeAnomalia,linkPost,processado,contemHyperlink,texto_e_palavra,tokens_processados,positivo,negativo,neutro
"""2022-08-21 01:11:00""",rmendeslilian,"Kkkk, piada de banqueiro. prefiro a inflação deles com pleno emprego e com renda nas alturas.",NEGATIVE,comentário,0,29,https://www.instagram.com/p/ChZ8YGZOFj3/#18009299605453098,0,0,"Kkkk, piada de banqueiro. prefiro a inflação deles com pleno emprego e com renda nas alturas.","['kkkk', 'piada', 'banqueiro', 'prefiro', 'inflação', 'pleno', 'emprego', 'renda', 'alturas']",,,
"""2022-08-21 06:17:00""",cliviaobol,"Tirar incertezas significa eleger outro presidente, porque nesse desgoverno a única coisa que temos certeza é que no há projeto de governo.",NEGATIVE,comentário,0,27,https://www.instagram.com/p/ChaRAwqJ1A0/#17984187931577410,0,0,"Tirar incertezas significa eleger outro presidente, porque nesse desgoverno a única coisa que temos certeza é que no há projeto de governo.","['tirar', 'incertezas', 'significa', 'eleger', 'outro', 'presidente', 'porque', 'nesse', 'desgoverno', 'única', 'coisa', 'certeza', 'projeto', 'governo']",,,
"""2022-08-21 09:14:00""",angelica_cantao,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChbLhCSs1XH/#17931862457298082,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-08-21 09:11:00""",angelica_cantao,Paulo Guedes 👏👏👏,NEUTRAL,comentário,0,25,https://www.instagram.com/p/ChbLhCSs1XH/#17955917815988256,0,0,Paulo Guedes palmas palmas palmas ,"['paulo', 'guedes', 'palmas', 'palmas', 'palmas']",,,
"""2022-08-21 09:24:00""",renatamakamine,@btgpactual está na hora de começarem as corridas com o nome e a cor do BTG. E JÁ temos uma embaixadora hein 💙💙💙💙,NEUTRAL,comentário,0,26,https://www.instagram.com/p/Chf03E-OuWK/#18015192484427454,0,0,@btgpactual está na hora de começarem as corridas com o nome e a cor do BTG. E JÁ temos uma embaixadora hein coração azul coração azul coração azul coração azul ,"['hora', 'começarem', 'corridas', 'nome', 'cor', 'embaixadora', 'hein', 'coração', 'azul', 'coração', 'azul', 'coração', 'azul', 'coração', 'azul']",,,
"""2022-08-21 10:36:00""",vitinho._vf,@btgpactual conto com vocês 😍❤️🖤,POSITIVE,comentário,1,58,https://www.instagram.com/p/ChhR3Y1ugkR/#17938677872168358,0,0,@btgpactual conto com vocês apaixonado❤️🖤,['conto'],,,
"""2022-08-21 11:08:00""",guilhermedantasfernandesalves,👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChZ8YGZOFj3/#17968121233823020,0,0,palmas palmas ,"['palmas', 'palmas']",,,
"""2022-08-21 11:04:00""",autofraction,"@brenoaugusto4fun sim, temos que levar tudo em consideração mesmo. Mas hj até temos parceiros do @btgpactual pra ajudar. Temos conseguido no momento até mais de 10% a.a.",NEUTRAL,comentário,0,37,https://www.instagram.com/reel/ChabiOLAund/#17956519060978776,0,0,"@brenoaugusto4fun sim, temos que levar tudo em consideração mesmo. Mas hj até temos parceiros do @btgpactual pra ajudar. Temos conseguido no momento até mais de 10% a.a.","['sim', 'levar', 'tudo', 'consideração', 'hj', 'parceiros', 'ajudar', 'conseguido', 'momento']",,,
"""2022-08-21 20:24:00""",diegovieiraarquiteto,🤮🤮🤮🤮🤮🤮,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChbLhCSs1XH/#17968586914769732,0,0,nojo nojo nojo nojo nojo nojo ,"['nojo', 'nojo', 'nojo', 'nojo', 'nojo', 'nojo']",,,
"""2022-08-21 20:42:00""",euradialogando,O aplicativo de vocês está fora do ar?,NEGATIVE,comentário,0,24,https://www.instagram.com/p/ChbLhCSs1XH/#17955569746896543,0,0,O aplicativo de vocês está fora do ar?,"['aplicativo', 'ar']",,,
"""2022-08-22 01:15:00""",vovothc,👏👏👏lula vai ganhar vai legalizar e a empresa vai decolarrr,POSITIVE,comentário,1,53,https://www.instagram.com/p/ChbLhCSs1XH/#17952427265035781,0,0,palmas palmas palmas lula vai ganhar vai legalizar e a empresa vai decolarrr,"['palmas', 'palmas', 'palmas', 'lula', 'vai', 'ganhar', 'vai', 'legalizar', 'empresa', 'vai', 'decolarrr']",,,
"""2022-08-22 10:43:00""",eco.no.mi.ze.se,@btgpactual,NEUTRAL,comentário,0,37,https://www.instagram.com/p/Chj-UMKAJrC/#17983285942581898,0,0,@btgpactual,[],,,
"""2022-08-22 10:55:00""",jr_o__carlos,"😂😂😂, até o @bt@btgpactualndando pesquisa Fake?",NEUTRAL,comentário,0,48,https://www.instagram.com/p/ChkDpyVu6Yz/#17847702650822237,0,0,"muitoEngraçado muitoEngraçado muitoEngraçado , até o @bt@btgpactualndando pesquisa Fake?","['muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'bt', 'btgpactualndando', 'pesquisa', 'fake']",,,
"""2022-08-22 12:33:00""",henrique_frota.slz,"Encomendada pelo @btgpactual ??? Não tem credibilidade!!! Os banqueiros estão loucos pra tirar o Presidente @jairmessiasbolsonaro , de qualquer forma. Inclusive com pesquisas MENTIROSAS!!!",NEGATIVE,comentário,0,46,https://www.instagram.com/p/ChjzxRguvvK/#17959255069940000,0,0,"Encomendada pelo @btgpactual ??? Não tem credibilidade!!! Os banqueiros estão loucos pra tirar o Presidente @jairmessiasbolsonaro , de qualquer forma. Inclusive com pesquisas MENTIROSAS!!!","['encomendada', 'credibilidade', 'banqueiros', 'loucos', 'tirar', 'presidente', 'jairmessiasbolsonaro', 'qualquer', 'forma', 'inclusive', 'pesquisas', 'mentirosas']",,,
"""2022-08-22 12:48:00""",lebarroscruz,"Esse é o líder das pesquisas @xpinvestimentos @portaldatafolha @uoloficial @ipecpesquisas @btgpactual @cnnbrasil @tvglobo @globonews 🤡🤡🤡 Devem estar contratando analfabetos como o @lu@lulaoficialra fazer essa contagem, só pode!!",NEGATIVE,comentário,1,52,https://www.instagram.com/p/Chjvp5oOI36/#17937939908339499,0,0,"Esse é o líder das pesquisas @xpinvestimentos @portaldatafolha @uoloficial @ipecpesquisas @btgpactual @cnnbrasil @tvglobo @globonews 🤡🤡🤡 Devem estar contratando analfabetos como o @lu@lulaoficialra fazer essa contagem, só pode!!","['líder', 'pesquisas', 'xpinvestimentos', 'portaldatafolha', 'uoloficial', 'ipecpesquisas', 'cnnbrasil', 'tvglobo', 'globonews', 'devem', 'contratando', 'analfabetos', 'lu', 'lulaoficialra', 'fazer', 'contagem', 'pode']",,,
"""2022-08-22 14:12:00""",registroproducoes,Olá eu mandei uma mensagem pra você no direct,NEUTRAL,comentário,0,21,https://www.instagram.com/p/ChaRAwqJ1A0/#18064979275318792,0,0,Olá eu mandei uma mensagem pra você no direct,"['olá', 'mandei', 'mensagem', 'direct']",,,
"""2022-08-22 17:07:00""",ilsonlara,😂😂😂 @bt@btgpactualé vc?!? 😂😂😂,NEUTRAL,comentário,0,33,https://www.instagram.com/tv/ChkvzDmL0AC/#18207824491162162,0,0,muitoEngraçado muitoEngraçado muitoEngraçado  @bt@btgpactualé vc?!? muitoEngraçado muitoEngraçado muitoEngraçado ,"['muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'bt', 'btgpactualé', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado']",,,
"""2022-08-22 17:18:00""",danielbeckshappy,@btgpactual tá interessado na grana que o cachaceiro vai liberar né,NEUTRAL,comentário,1,63,https://www.instagram.com/tv/ChkvzDmL0AC/#17966388832829644,0,0,@btgpactual tá interessado na grana que o cachaceiro vai liberar né,"['tá', 'interessado', 'grana', 'cachaceiro', 'vai', 'liberar', 'né']",,,
"""2022-08-22 18:01:00""",juscudeller,Poxa @btgpactual assim abala a credibilidade 😂😂,NEGATIVE,comentário,1,54,https://www.instagram.com/tv/ChkvzDmL0AC/#17980363846609640,0,0,Poxa @btgpactual assim abala a credibilidade muitoEngraçado muitoEngraçado ,"['poxa', 'assim', 'abala', 'credibilidade', 'muitoengraçado', 'muitoengraçado']",,,
"""2022-08-22 18:09:00""",rafapagnan_,A quem interessa enganar o povo desse jeito?? @btgpactual?? O bolsonaro comendo pastel na rua movimenta uma multidão... Já o nine não pode sair na rua!! @btgpactual vou ser cuidadoso em não comprar produtos de empresas como vocês!! Vai fazer diferença?? Não!! Mas meu dinheiro não vão ter!!,NEGATIVE,comentário,1,50,https://www.instagram.com/tv/ChkvzDmL0AC/#18222905272149850,0,0,A quem interessa enganar o povo desse jeito?? @btgpactual?? O bolsonaro comendo pastel na rua movimenta uma multidão... Já o nine não pode sair na rua!! @btgpactual vou ser cuidadoso em não comprar produtos de empresas como vocês!! Vai fazer diferença?? Não!! Mas meu dinheiro não vão ter!!,"['interessa', 'enganar', 'povo', 'desse', 'jeito', 'bolsonaro', 'comendo', 'pastel', 'rua', 'movimenta', 'multidão', 'nine', 'pode', 'sair', 'rua', 'vou', 'cuidadoso', 'comprar', 'produtos', 'empresas', 'vai', 'fazer', 'diferença', 'dinheiro', 'vão', 'ter']",,,
"""2022-08-22 18:07:00""",argemiromacedos,Esse.. nunca mais,NEUTRAL,comentário,0,16,https://www.instagram.com/p/ChKYgv7Ovp-/#17977480015598702,0,0,Esse.. nunca mais,['nunca'],,,
"""2022-08-22 18:17:00""",tinomenezesoficial,Sou investidor da @btgpactual se eles procurarem conversa vou tirar a minha porra de la !!,NEGATIVE,comentário,0,32,https://www.instagram.com/tv/ChkvzDmL0AC/#17851888304794461,0,0,Sou investidor da @btgpactual se eles procurarem conversa vou tirar a minha porra de la !!,"['investidor', 'procurarem', 'conversa', 'vou', 'tirar', 'porra', 'la']",,,
"""2022-08-22 18:55:00""",thiagobaramos13,😂😂😂😂😂😂 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 45% pera ai 🤣🤣🤣🤣🤣🤣🤣🤣🤣,NEUTRAL,comentário,0,44,https://www.instagram.com/p/ChbLhCSs1XH/#17982478249587901,0,0,muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado  🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 45% pera ai muitoRiso muitoRiso muitoRiso muitoRiso muitoRiso muitoRiso muitoRiso muitoRiso muitoRiso ,"['muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'pera', 'ai', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso', 'muitoriso']",,,
"""2022-08-22 18:50:00""",denise.nascimento2017,@terciagualberto tenho a mesma impressão. Lira e ainda Paulo Guedes. Misericórdia.,NEGATIVE,resposta,0,32,https://www.instagram.com/p/ChAs-aQJVOZ/#17884097783653089,0,0,@terciagualberto tenho a mesma impressão. Lira e ainda Paulo Guedes. Misericórdia.,"['terciagualberto', 'mesma', 'impressão', 'lira', 'ainda', 'paulo', 'guedes', 'misericórdia']",,,
"""2022-08-22 18:49:00""",denise.nascimento2017,Baita sem vergonha.,NEGATIVE,comentário,0,15,https://www.instagram.com/p/ChAs-aQJVOZ/#17960595508927165,0,0,Baita sem vergonha.,"['baita', 'vergonha']",,,
"""2022-08-22 20:21:00""",christianbittencourtt,@btgpactual pesquisa feita em qual presídio???,NEUTRAL,comentário,0,30,https://www.instagram.com/p/Chk7HavrEII/#17984349094578404,0,0,@btgpactual pesquisa feita em qual presídio???,"['pesquisa', 'feita', 'presídio']",,,
"""2022-08-22 20:45:00""",dr.carloseduardolemos,😂😂😂😂😂 lixos @btgpactual,NEUTRAL,comentário,1,54,https://www.instagram.com/p/Chk7HavrEII/#17906098397543432,0,0,muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado muitoEngraçado  lixos @btgpactual,"['muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'muitoengraçado', 'lixos']",,,
"""2022-08-22 21:12:00""",crisjbatalha,"Ah tá, valeu valeu. @btgpactual quem esta pagando? Vem me entrevistar.",POSITIVE,comentário,0,42,https://www.instagram.com/tv/ChkvzDmL0AC/#17904816230634232,0,0,"Ah tá, valeu valeu. @btgpactual quem esta pagando? Vem me entrevistar.","['ah', 'tá', 'valeu', 'valeu', 'pagando', 'vem', 'entrevistar']",,,
"""2022-08-22 21:24:00""",williamcostagvr,@btgpactual @btgpactualempresas é o banco do Sr. Andre Esteves que foi PRESO na LAVA JATO?,NEUTRAL,comentário,0,34,https://www.instagram.com/p/Chk7HavrEII/#17970949228698252,0,0,@btgpactual @btgpactualempresas é o banco do Sr. Andre Esteves que foi PRESO na LAVA JATO?,"['btgpactualempresas', 'andre', 'esteves', 'preso', 'lava', 'jato']",,,
"""2022-08-22 22:14:00""",maluazevedo11,A verdadeira pesquisa está nas ruas @btgpactual,NEUTRAL,comentário,0,20,https://www.instagram.com/p/Chk7HavrEII/#17987929456503950,0,0,A verdadeira pesquisa está nas ruas @btgpactual,"['verdadeira', 'pesquisa', 'ruas']",,,
"""2022-08-23 00:23:00""",rodrigobrk,"@btgpactual e @fsbcomunicacao fizeram a pesquisa na porta da cadeia, né!? Só pode! Tenho VERGONHA de ter meu dinheiro nesse L1X0 de banco! Put1nh4 do condenado!",NEGATIVE,comentário,0,39,https://www.instagram.com/p/ChksYhLL8Hw/#17961104599814569,0,0,"@btgpactual e @fsbcomunicacao fizeram a pesquisa na porta da cadeia, né!? Só pode! Tenho VERGONHA de ter meu dinheiro nesse L1X0 de banco! Put1nh4 do condenado!","['fsbcomunicacao', 'fizeram', 'pesquisa', 'porta', 'cadeia', 'né', 'pode', 'vergonha', 'ter', 'dinheiro', 'nesse', 'condenado']",,,
"""2022-08-23 00:21:00""",rodrigobrk,kkkkkkkk só quero ver os apoiadores do condenado na rua!! Cadê?? E cadê o condenado na rua com esses 45%??? Hein @btgpactual ?????,NEGATIVE,comentário,0,22,https://www.instagram.com/p/ChksYhLL8Hw/#17988025546556316,0,0,kkkkkkkk só quero ver os apoiadores do condenado na rua!! Cadê?? E cadê o condenado na rua com esses 45%??? Hein @btgpactual ?????,"['kkkkkkkk', 'quero', 'ver', 'apoiadores', 'condenado', 'rua', 'cadê', 'cadê', 'condenado', 'rua', 'hein']",,,
"""2022-08-23 02:14:00""",elisa.abrahao,@btgpactual que pesquisa hein? Não da de acreditar em vcs nem p traider 😂😂,NEGATIVE,comentário,1,57,https://www.instagram.com/p/Chk7HavrEII/#17959590724903671,0,0,@btgpactual que pesquisa hein? Não da de acreditar em vcs nem p traider muitoEngraçado muitoEngraçado ,"['pesquisa', 'hein', 'acreditar', 'traider', 'muitoengraçado', 'muitoengraçado']",,,
"""2022-08-23 10:14:00""",darvin_drv,"Saí da @btgpactual e fui para a @clearcorretora , meu atendimento é muito superior, suporte incrível!",POSITIVE,comentário,0,23,https://www.instagram.com/p/ChmZ9oNrp_4/#18151899289259689,0,0,"Saí da @btgpactual e fui para a @clearcorretora , meu atendimento é muito superior, suporte incrível!","['saí', 'clearcorretora', 'atendimento', 'superior', 'suporte', 'incrível']",,,
"""2022-08-23 11:06:00""",megamodeldiversity,@btgpactual 💜💜💜,NEUTRAL,comentário,0,34,https://www.instagram.com/p/Chk2dVqpIR1/#17969047780758513,0,0,@btgpactual 💜💜💜,[],,,
"""2022-08-23 12:26:00""",lily_robinson0868,"Quando eu era um novato, eu realmente perdi todo o meu investimento porque eu era novo e não conhecia o gerente de contas certo para investir.  Eu estava prestes a desistir até que fui apresentado à Sra. Janet Jackson e minha história mudou.  Vale a tentativa.  Você pode testemunhar nesta plataforma.  Envie-lhe uma caixa de entrada @earn_with__janet",POSITIVE,comentário,1,64,https://www.instagram.com/p/Chm1TPXOzBS/#17931537488425776,0,0,"Quando eu era um novato, eu realmente perdi todo o meu investimento porque eu era novo e não conhecia o gerente de contas certo para investir.  Eu estava prestes a desistir até que fui apresentado à Sra. Janet Jackson e minha história mudou.  Vale a tentativa.  Você pode testemunhar nesta plataforma.  Envie-lhe uma caixa de entrada @earn_with__janet","['novato', 'realmente', 'perdi', 'todo', 'investimento', 'porque', 'novo', 'conhecia', 'gerente', 'contas', 'certo', 'investir', 'prestes', 'desistir', 'apresentado', 'sra', 'janet', 'jackson', 'história', 'mudou', 'vale', 'tentativa', 'pode', 'testemunhar', 'nesta', 'plataforma', 'caixa', 'entrada']",,,
"""2022-08-23 12:23:00""",fabiano_bernardes,Bolsonaro está reeleito 🇧🇷🇧🇷🇧🇷,NEGATIVE,comentário,0,49,https://www.instagram.com/p/Chm1TPXOzBS/#17943398135266286,0,0,Bolsonaro está reeleito 🇧🇷🇧🇷🇧🇷,"['bolsonaro', 'reeleito']",,,
"""2022-08-23 12:23:00""",letiicialara,Diversificação é a chave do sucesso 👏👏👏,POSITIVE,comentário,0,50,https://www.instagram.com/p/Chm1TPXOzBS/#18048814975348134,0,0,Diversificação é a chave do sucesso palmas palmas palmas ,"['diversificação', 'chave', 'sucesso', 'palmas', 'palmas', 'palmas']",,,
"""2022-08-23 12:38:00""",grace_guerrero466,Cuidado ao investir.  Eu sei que existem gerentes reais que eu derreti.  A Sra. Janet Jackson é uma gerente real e legítima que fará qualquer coisa para obter lucro após a negociação.  Ela fez isso por mim.  Eu não tenho que me preocupar com a negociação.  Ela vai colocar um sorriso em seu rosto novamente se você precisar.  Você pode conectá-la @earn_with__janet,POSITIVE,comentário,1,51,https://www.instagram.com/p/Chm1TPXOzBS/#18315198004036715,0,0,Cuidado ao investir.  Eu sei que existem gerentes reais que eu derreti.  A Sra. Janet Jackson é uma gerente real e legítima que fará qualquer coisa para obter lucro após a negociação.  Ela fez isso por mim.  Eu não tenho que me preocupar com a negociação.  Ela vai colocar um sorriso em seu rosto novamente se você precisar.  Você pode conectá-la @earn_with__janet,"['cuidado', 'investir', 'sei', 'existem', 'gerentes', 'reais', 'derreti', 'sra', 'janet', 'jackson', 'gerente', 'real', 'legítima', 'fará', 'qualquer', 'coisa', 'obter', 'lucro', 'após', 'negociação', 'fez', 'mim', 'preocupar', 'negociação', 'vai', 'colocar', 'sorriso', 'rosto', 'novamente', 'precisar', 'pode']",,,
"""2022-08-23 12:48:00""",sidao.cwb,"Fonte direto do além, como o @btgpactual deixa isto acontecer ! @gustavocerbasi você poderia avisar o @btgpactual para não ficar inventando moda na política. Se continuar, vou excluir minha conta e de todos os amigos que possa influenciar, inaceitável !!!",NEGATIVE,comentário,1,55,https://www.instagram.com/reel/Chk7Ro9g7zN/#17881211453709470,0,0,"Fonte direto do além, como o @btgpactual deixa isto acontecer ! @gustavocerbasi você poderia avisar o @btgpactual para não ficar inventando moda na política. Se continuar, vou excluir minha conta e de todos os amigos que possa influenciar, inaceitável !!!","['fonte', 'direto', 'além', 'deixa', 'acontecer', 'gustavocerbasi', 'poderia', 'avisar', 'ficar', 'inventando', 'moda', 'política', 'continuar', 'vou', 'excluir', 'conta', 'todos', 'amigos', 'possa', 'influenciar', 'inaceitável']",,,
"""2022-08-23 13:14:00""",pepino137,"@octfox VOCÊS JÁ VIRAM O ATENDIMENTO DO @btgpactual ? CARA, É 2X MAIS RAPIDO DO QUE DO @nubank kkkkkk SÉRIO MESMO",NEUTRAL,comentário,0,37,https://www.instagram.com/reel/ChVbGZpFxNu/#18010157791420330,0,0,"@octfox VOCÊS JÁ VIRAM O ATENDIMENTO DO @btgpactual ? CARA, É 2X MAIS RAPIDO DO QUE DO @nubank kkkkkk SÉRIO MESMO","['octfox', 'viram', 'atendimento', 'cara', 'rapido', 'nubank', 'kkkkkk', 'sério']",,,
"""2022-08-23 13:58:00""",matheuscavalli,"BTG Cortou pela metade o limite do cartão de crédito após eu aceitar a oferta. Tenho investimento no banco, mas tudo isso parece irrelevante para a instituição.",POSITIVE,comentário,0,35,https://www.instagram.com/p/Chm1TPXOzBS/#17969461861778888,0,0,"BTG Cortou pela metade o limite do cartão de crédito após eu aceitar a oferta. Tenho investimento no banco, mas tudo isso parece irrelevante para a instituição.","['cortou', 'metade', 'limite', 'cartão', 'crédito', 'após', 'aceitar', 'oferta', 'investimento', 'tudo', 'parece', 'irrelevante', 'instituição']",,,
"""2022-08-23 14:15:00""",leoalvesofc_,So o meu app que não entra ? Ou está em manutenção de todo mundo ?,NEGATIVE,comentário,0,11,https://www.instagram.com/p/Chm1TPXOzBS/#18010379257451792,0,0,So o meu app que não entra ? Ou está em manutenção de todo mundo ?,"['so', 'app', 'entra', 'manutenção', 'todo', 'mundo']",,,
"""2022-08-23 14:30:00""",marco_aurelio_aranha,@folhadespaulo @btgpactual @ipecpesquisas @estadao,NEUTRAL,comentário,0,35,https://www.instagram.com/p/ChnAW2wum-N/#18014427880432069,0,0,@folhadespaulo @btgpactual @ipecpesquisas @estadao,"['folhadespaulo', 'ipecpesquisas', 'estadao']",,,
"""2022-08-23 15:03:00""",serlim_lorena,E o único cartão q tenho é esse que eu prefiri fazer,NEGATIVE,comentário,0,24,https://www.instagram.com/p/Chm1TPXOzBS/#17939917043493470,0,0,E o único cartão q tenho é esse que eu prefiri fazer,"['único', 'cartão', 'prefiri', 'fazer']",,,
"""2022-08-23 15:02:00""",serlim_lorena,Nunca tiver limite de crédito 😢,POSITIVE,comentário,0,26,https://www.instagram.com/p/Chm1TPXOzBS/#18072066775311237,0,0,Nunca tiver limite de crédito decepcionado_mas_aliviado ,"['nunca', 'limite', 'crédito']",,,
"""2022-08-23 14:47:00""",nelsonpedrobom,👏👏💸💸💸👏🇧🇷🇧🇷,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Chm1TPXOzBS/#17974716427612482,0,0,palmas palmas 💸💸💸palmas 🇧🇷🇧🇷,"['palmas', 'palmas']",,,
"""2022-08-23 16:22:00""",luiz_a.j.dos_santos,👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/Chm1TPXOzBS/#18245761357112174,0,0,palmas ,['palmas'],,,
"""2022-08-23 17:18:00""",jonnas_riibeiro,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChbLhCSs1XH/#17994888388509371,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-08-23 18:58:00""",besa_brahimi3,"Foi-me dito que toda conquista começa com a decisão de tentar, a ignorância destrói tantas oportunidades. Sou uma vítima mas fui convencido pela pessoa certa Investi $ 1500 ganhei $ 14.000 entre 4 dias de investimento Eu realmente aprecio seu bom trabalho e Deus vai abençoar  você, contato, a plataforma da sua empresa é real e legítima 💞 @rose_bitcoin_company",POSITIVE,comentário,1,62,https://www.instagram.com/p/ChniF5-pzjn/#17944776470195088,0,0,"Foi-me dito que toda conquista começa com a decisão de tentar, a ignorância destrói tantas oportunidades. Sou uma vítima mas fui convencido pela pessoa certa Investi $ 1500 ganhei $ 14.000 entre 4 dias de investimento Eu realmente aprecio seu bom trabalho e Deus vai abençoar  você, contato, a plataforma da sua empresa é real e legítima 💞 @rose_bitcoin_company","['dito', 'toda', 'conquista', 'começa', 'decisão', 'tentar', 'ignorância', 'destrói', 'tantas', 'oportunidades', 'vítima', 'convencido', 'pessoa', 'certa', 'investi', 'ganhei', 'dias', 'investimento', 'realmente', 'aprecio', 'bom', 'trabalho', 'deus', 'vai', 'abençoar', 'contato', 'plataforma', 'empresa', 'real', 'legítima']",,,
"""2022-08-23 18:58:00""",deividesilva.ecb,💙🚀🚀,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChniF5-pzjn/#17960072983826388,0,0,coração azul foguete foguete ,"['coração', 'azul', 'foguete', 'foguete']",,,
"""2022-08-23 19:03:00""",jociano_ribeiro_santos,Vou assistir todo no YT 🔥,POSITIVE,comentário,0,10,https://www.instagram.com/p/ChniF5-pzjn/#17900259671647653,0,0,Vou assistir todo no YT fogo ,"['vou', 'assistir', 'todo', 'yt', 'fogo']",,,
"""2022-08-23 19:02:00""",willi.amlavoie,"Dei ouvidos à sua orientação Não tem sido fácil com o meu investimento de £2000 Recebi £20,000 em troca Não quero um grande retorno Só queria um educador de trader de confiança Quero usar este tempo para dar o devido apreço a  @patricia_crypto_tradin",POSITIVE,comentário,1,62,https://www.instagram.com/p/ChniF5-pzjn/#17942048696256427,0,0,"Dei ouvidos à sua orientação Não tem sido fácil com o meu investimento de £2000 Recebi £20,000 em troca Não quero um grande retorno Só queria um educador de trader de confiança Quero usar este tempo para dar o devido apreço a  @patricia_crypto_tradin","['dei', 'ouvidos', 'orientação', 'sido', 'fácil', 'investimento', 'recebi', 'troca', 'quero', 'grande', 'retorno', 'queria', 'educador', 'trader', 'confiança', 'quero', 'usar', 'tempo', 'dar', 'devido', 'apreço']",,,
"""2022-08-23 19:30:00""",rokoh80161,"Protegendo seu investimento requer um bem gerente de contas inclinado que dá o melhor serviço. Eu não sei como dizer eu sou grato para @rose_bitcoin_company com todos os seus esforços na minha pequena startup de $ 5.000 com toda a alegria sobre mim depois sacando $ 32.400, agora estou departamento livre. Deus continuará a te abençoe 🙌🙌 @rose_bitcoin_company",POSITIVE,comentário,1,51,https://www.instagram.com/p/ChniF5-pzjn/#17880895952711927,0,0,"Protegendo seu investimento requer um bem gerente de contas inclinado que dá o melhor serviço. Eu não sei como dizer eu sou grato para @rose_bitcoin_company com todos os seus esforços na minha pequena startup de $ 5.000 com toda a alegria sobre mim depois sacando $ 32.400, agora estou departamento livre. Deus continuará a te abençoe celebração celebração  @rose_bitcoin_company","['protegendo', 'investimento', 'requer', 'bem', 'gerente', 'contas', 'inclinado', 'dá', 'melhor', 'serviço', 'sei', 'dizer', 'grato', 'todos', 'esforços', 'pequena', 'startup', 'toda', 'alegria', 'sobre', 'mim', 'sacando', 'agora', 'departamento', 'livre', 'deus', 'continuará', 'abençoe', 'celebração', 'celebração']",,,
"""2022-08-23 19:24:00""",andre.kliousoff,Vamos!!! 💙💙💙,POSITIVE,comentário,0,31,https://www.instagram.com/p/ChniF5-pzjn/#17943738170085984,0,0,Vamos!!! coração azul coração azul coração azul ,"['vamos', 'coração', 'azul', 'coração', 'azul', 'coração', 'azul']",,,
"""2022-08-23 21:54:00""",georgealves.batista,Sou cliente do btg de quanto e taxa  desse CDB,POSITIVE,comentário,0,38,https://www.instagram.com/p/Chm1TPXOzBS/#17846505695828977,0,0,Sou cliente do btg de quanto e taxa  desse CDB,"['cliente', 'quanto', 'taxa', 'desse', 'cdb']",,,
"""2022-08-23 22:30:00""",conquistador.v,"@rafa_el_miranda ,  @renansaches e @btgpactual",NEUTRAL,comentário,0,31,https://www.instagram.com/p/ChmQ-ExuA24/#18031684105375962,0,0,"@rafa_el_miranda ,  @renansaches e @btgpactual",['renansaches'],,,
"""2022-08-23 23:05:00""",luizantoniojovinodossan,👏👏👏,NEUTRAL,comentário,0,15,https://www.instagram.com/p/ChniF5-pzjn/#18213470980087166,0,0,palmas palmas palmas ,"['palmas', 'palmas', 'palmas']",,,
"""2022-08-23 23:23:00""",gugahb,Por isso eu gosto do @btgpactual ele fala a equivalência do lca e lci no cdi,POSITIVE,comentário,0,17,https://www.instagram.com/reel/ChXaI1ygo0K/#17980261030610376,0,0,Por isso eu gosto do @btgpactual ele fala a equivalência do lca e lci no cdi,"['gosto', 'fala', 'equivalência', 'lca', 'lci', 'cdi']",,,
"""2022-08-23 23:55:00""",fabioaugustodecarvalho,Não investindo em COE😂!,NEGATIVE,comentário,0,50,https://www.instagram.com/p/Chm1TPXOzBS/#17932507541289009,0,0,Não investindo em COEmuitoEngraçado !,"['investindo', 'coemuitoengraçado']",,,
